id,duration,frequency_range,direction
34,0.130068027,2314.819336,-122.702286
34,0.119727891,1937.988281,-29.71894176
34,0.11521542,1356.591797,7.956712041
34,0.111655329,1205.859375,389.1519734
34,0.092902494,2077.954102,131.9667387
34,0.145578231,1324.291992,304.7562452
34,0.092517007,2756.25,14.1793655
34,0.108095238,1302.758789,92.90756036
34,0.095782313,2702.416992,432.2192026
34,0.097959184,1647.290039,174.2812502
34,0.137142857,1614.990234,200.6244384
34,0.119727891,1550.390625,147.9265513
34,0.102312925,990.5273438,60.53677054
34,0.116462585,2896.21582,-142.9098057
34,0.116462585,1259.692383,83.9936878
34,0.139319728,2250.219727,-326.9527526
34,0.10106576,2444.018555,57.50738709
34,0.114807256,861.328125,249.5136185
34,0.161360544,2810.083008,-163.1666013
34,0.111020408,1701.123047,-87.62300932
34,0.111020408,1744.189453,-168.175681
34,0.094807256,2121.020508,-429.1474635
34,0.120816327,1313.525391,91.07531795
34,0.115442177,1518.09082,67.71704288
34,0.132698413,2573.217773,19.93340243
34,0.138231293,1356.591797,188.6539558
34,0.133469388,1614.990234,-95.46265302
34,0.116462585,1948.754883,-111.3765518
34,0.126258503,1281.225586,21.5487854
34,0.109931973,1507.324219,119.1924235
34,0.103401361,1464.257813,73.02062703
34,0.138231293,1356.591797,182.5682136
34,0.124421769,2702.416992,-238.1860235
34,0.140408163,1130.493164,-91.18226005
34,0.142585034,1421.191406,-134.1736579
34,0.12276644,1302.758789,337.344939
34,0.111020408,958.2275391,160.1926847
34,0.109115646,1647.290039,102.7967634
34,0.119727891,1819.555664,-100.037006
34,0.11537415,968.9941406,301.2340595
34,0.131904762,1754.956055,-136.9025378
34,0.105941043,1152.026367,-115.5293021
34,0.121904762,2088.720703,151.7771016
34,0.102312925,2680.883789,412.092598
34,0.130952381,2325.585938,-512.5210139
34,0.119727891,1539.624023,-29.2028631
34,0.111020408,2131.787109,-41.18118262
34,0.114285714,2207.15332,114.3981937
34,0.122267574,1248.925781,112.6737446
34,0.130612245,1378.125,-64.46038692
34,0.116961451,1679.589844,126.9482224
34,0.132290249,2745.483398,-108.3644656
34,0.108843537,1604.223633,-205.1811778
34,0.122086168,1647.290039,86.45714032
34,0.114444444,2164.086914,151.0158823
34,0.11537415,1152.026367,363.500773
34,0.122993197,1518.09082,-74.13694552
34,0.118639456,1195.092773,1.516456933
34,0.127324263,1959.521484,443.9789463
34,0.101882086,1765.722656,-63.50534677
34,0.119727891,2250.219727,-208.184757
34,0.099047619,1130.493164,212.0563745
34,0.106666667,1184.326172,512.7746675
34,0.096870748,1668.823242,290.2350363
34,0.11537415,1130.493164,313.3734306
34,0.13170068,1442.724609,-0.516920087
34,0.112108844,1012.060547,286.5563338
34,0.112108844,1873.388672,246.158927
34,0.105578231,732.1289063,-190.5153629
34,0.113197279,1518.09082,564.9061212
34,0.100136054,829.0283203,347.7169724
34,0.120816327,1281.225586,156.8381093
34,0.109931973,2153.320313,139.3906238
34,0.128435374,1205.859375,-99.34112556
34,0.128435374,1851.855469,-81.18138593
34,0.122993197,1033.59375,228.9264625
34,0.10122449,2487.084961,37.67818826
34,0.10122449,1356.591797,554.3107061
34,0.107755102,1841.088867,413.7053248
34,0.103401361,1270.458984,224.6713113
34,0.124081633,1442.724609,152.1102409
34,0.119727891,1442.724609,206.0078834
34,0.144761905,1496.557617,1.371365016
34,0.122993197,1227.392578,119.7195301
34,0.130612245,1076.660156,11.59321127
34,0.114285714,656.7626953,406.8054647
34,0.124081633,979.7607422,137.4990594
34,0.108843537,1259.692383,344.6003633
34,0.166530612,1711.889648,-298.7564124
34,0.108843537,1356.591797,44.26373675
34,0.11755102,2024.121094,-371.8817149
34,0.119727891,2196.386719,-142.846138
34,0.136054422,1227.392578,-81.17261257
34,0.109931973,1496.557617,5.153651005
34,0.120816327,1431.958008,4.847970425
34,0.11755102,1055.126953,337.0575874
34,0.119727891,796.7285156,-182.6894663
34,0.141496599,1722.65625,-139.9403846
34,0.094693878,1948.754883,-192.9156379
34,0.105578231,1098.193359,179.3622037
34,0.128435374,1087.426758,-25.36203181
34,0.14015873,1765.722656,-171.208033
34,0.144285714,2605.517578,-127.9777558
34,0.097959184,1744.189453,60.74019409
34,0.120634921,2336.352539,-210.5569005
34,0.098730159,1033.59375,114.4677249
34,0.114285714,818.2617188,5.068447739
34,0.094693878,2637.817383,172.3696743
34,0.10478458,1851.855469,-99.25268325
34,0.11537415,2282.519531,-40.44211198
34,0.136054422,2164.086914,-106.3883462
34,0.124081633,1787.255859,-192.6606276
34,0.11755102,1701.123047,-268.920004
34,0.096870748,1937.988281,249.4115051
34,0.110113379,1345.825195,362.4906059
34,0.100136054,2863.916016,-224.3082004
34,0.097959184,2185.620117,-380.3666143
34,0.108843537,2034.887695,-324.4974072
34,0.193741497,2820.849609,-213.9896392
34,0.090385488,2142.553711,18.43562683
34,0.111020408,1259.692383,123.5412016
34,0.14015873,2196.386719,-67.18103506
34,0.102312925,2056.420898,-195.2175899
34,0.091428571,1830.322266,17.48238284
34,0.093605442,1927.22168,-191.5930673
34,0.100136054,2121.020508,-164.7835866
34,0.103061224,1378.125,143.6838443
34,0.106507937,2368.652344,55.72323025
34,0.103061224,2713.183594,-236.7546219
34,0.127346939,1087.426758,-445.9495988
34,0.100136054,2293.286133,-279.1052403
34,0.121814059,2444.018555,-47.21695194
34,0.108843537,2648.583984,-382.1429539
34,0.102312925,1152.026367,32.87232666
34,0.100136054,2605.517578,343.4766153
34,0.114285714,1722.65625,-33.855833
34,0.107664399,1744.189453,-59.59413847
34,0.094693878,1055.126953,-44.25737974
34,0.062040816,1873.388672,-68.67281734
34,0.13170068,958.2275391,-47.41345043
34,0.127346939,2314.819336,-185.1280588
34,0.111020408,2196.386719,-187.4911158
34,0.114013605,2185.620117,-188.9329461
34,0.103174603,2293.286133,-96.31324739
34,0.113197279,1453.491211,31.40189842
34,0.103061224,2637.817383,-139.2143255
34,0.121904762,1453.491211,-48.92881849
34,0.137142857,1711.889648,-84.72667218
34,0.110748299,2702.416992,-445.6114059
34,0.10122449,1098.193359,-158.828905
34,0.099047619,1798.022461,-12.6220722
34,0.10600907,2788.549805,222.1689332
34,0.103061224,2239.453125,-14.8959948
34,0.127777778,1636.523438,360.5594477
34,0.141247166,2853.149414,-295.7792899
34,0.111020408,2260.986328,-237.2363224
34,0.121179138,2454.785156,-94.0097219
39,0.353378685,2476.318359,24.48531484
39,0.137868481,3929.80957,20.59919651
39,0.124807256,3413.012695,438.0496371
39,0.108843537,3972.875977,70.00964018
39,0.206077098,4145.141602,-555.980215
39,0.112471655,3186.914063,321.9878824
39,0.188662132,2637.817383,62.28171122
39,0.10739229,4478.90625,-481.0864638
39,0.203174603,3229.980469,-70.26939091
39,0.116099773,3143.847656,61.57293582
39,0.323718821,1195.092773,-343.3465914
39,0.143310658,3509.912109,-59.10199175
39,0.108321995,4769.604492,-688.2862004
39,0.119727891,3305.34668,215.728657
39,0.191564626,2982.348633,-118.677814
39,0.251133787,2680.883789,-356.3786235
39,0.142222222,3660.644531,110.3656412
39,0.113197279,3854.443359,95.51374509
39,0.119727891,3929.80957,-172.5368208
39,0.142222222,2594.750977,299.8596083
39,0.438276644,2756.25,-284.8288161
39,0.165442177,3542.211914,190.896535
39,0.284331066,2605.517578,93.13728961
39,0.133514739,4177.441406,-0.901891087
39,0.288095238,3090.014648,217.0385039
39,0.156734694,2982.348633,72.10644449
39,0.287845805,3413.012695,-167.2927735
39,0.104489796,4091.308594,-382.2731111
39,0.410612245,3176.147461,-523.5513075
39,0.146938776,3972.875977,-77.4498798
39,0.174693878,3477.612305,-101.1880438
39,0.124081633,3402.246094,-4.153933073
39,0.328344671,1528.857422,-489.9824883
39,0.112471655,4242.041016,141.9352651
39,0.181405896,4209.741211,-156.7224221
39,0.192653061,2723.950195,-381.4096898
39,0.182857143,4328.173828,-361.9844328
39,0.142040816,2713.183594,-108.9868333
39,0.35755102,2217.919922,-398.2770438
39,0.199546485,4661.938477,-764.3518542
39,0.298253968,2077.954102,-256.9935932
39,0.151836735,3456.079102,-264.8509351
39,0.109387755,3574.511719,162.4917235
39,0.347210884,2562.451172,-869.707504
39,0.182857143,2734.716797,-355.1048978
39,0.138412698,4037.475586,-46.72642913
39,0.107755102,2810.083008,-15.11905445
39,0.136054422,2971.582031,164.5747429
39,0.091428571,3262.280273,60.32962038
39,0.177959184,3100.78125,-196.0343212
39,0.124081633,3154.614258,13.90248345
39,0.205714286,3100.78125,-122.7777908
39,0.355918367,2056.420898,-572.4257563
39,0.156734694,2842.382813,-157.9845772
39,0.097959184,3725.244141,-218.7648926
39,0.284603175,1991.821289,-346.024385
39,0.295147392,2454.785156,-508.719836
39,0.245351474,2551.68457,-244.3267779
39,0.21877551,1894.921875,-445.2345732
39,0.140408163,3563.745117,59.34433644
39,0.15600907,3919.042969,-457.4763133
39,0.137142857,2411.71875,-26.41465728
39,0.206802721,2357.885742,-396.6228088
39,0.186122449,2239.453125,-453.4963812
39,0.137868481,4715.771484,-539.1559099
39,0.075102041,3725.244141,56.62741111
39,0.347755102,2034.887695,-672.2506975
39,0.305306122,2260.986328,-372.852201
39,0.275918367,2271.75293,-408.8984345
39,0.26122449,2594.750977,-430.2374121
39,0.359183673,2110.253906,-507.6755233
39,0.145306122,3897.509766,-75.54723697
39,0.311836735,2325.585938,-408.1588296
39,0.279659864,2131.787109,-315.0128622
39,0.15600907,4080.541992,-190.2251643
39,0.259591837,2314.819336,-344.8786629
39,0.205328798,2777.783203,13.19556774
39,0.109387755,3875.976563,-97.25507204
39,0.201360544,3886.743164,-156.0668727
39,0.333061224,2325.585938,-736.2460043
39,0.30446712,1894.921875,-279.0513105
39,0.306258503,1819.555664,-343.2124001
39,0.257959184,2099.487305,-311.9551091
39,0.264489796,2400.952148,-369.6642999
39,0.195918367,3800.610352,-234.7178862
39,0.327936508,2077.954102,-740.6105882
39,0.408163265,2196.386719,-831.6205058
39,0.335600907,2680.883789,-406.7713355
39,0.404897959,2110.253906,-857.6624411
39,0.366439909,1733.422852,-808.8058608
39,0.420861678,1162.792969,-869.0980306
39,0.359183673,1722.65625,-838.0758501
39,0.368253968,3477.612305,-800.2794628
39,0.346122449,2228.686523,-530.5104177
39,0.134240363,4446.606445,-784.9311989
39,0.351746032,2067.1875,-481.5416996
39,0.364081633,1539.624023,-857.7449318
39,0.3538322,2271.75293,-620.8478771
39,0.325056689,2088.720703,28.41597433
39,0.326530612,2519.384766,-505.6397403
39,0.392335601,1238.15918,-801.6821159
39,0.362811791,2250.219727,-666.1658872
39,0.157823129,4511.206055,-271.7342147
39,0.424489796,1184.326172,-781.0228748
39,0.328344671,2153.320313,-480.9635198
39,0.409977324,2325.585938,-678.2686635
39,0.382040816,1701.123047,-716.4104831
39,0.335600907,2164.086914,-724.5874801
39,0.302947846,2540.917969,-684.7034284
39,0.388208617,1539.624023,-515.2388525
39,0.384580499,1884.155273,-871.6582843
39,0.168707483,3714.477539,-156.3892147
39,0.340770975,3542.211914,-1047.734577
39,0.377324263,1518.09082,-650.5450235
39,0.377324263,2379.418945,-866.8057631
39,0.371882086,1324.291992,-788.4415111
39,0.342834467,1948.754883,-358.200378
39,0.224943311,3165.380859,-834.8422005
39,0.204988662,3477.612305,-144.2290668
39,0.359750567,1625.756836,-762.5317331
39,0.324716553,2034.887695,-530.2915127
39,0.396734694,1776.489258,-847.6021621
39,0.185034014,4069.775391,-364.8703092
39,0.116099773,4198.974609,-357.1413296
39,0.357369615,2390.185547,-399.889051
39,0.346485261,2497.851563,-235.0340227
39,0.351927438,1970.288086,-665.1464488
39,0.357369615,2325.585938,-639.6324496
39,0.273922902,2164.086914,-101.5520332
39,0.321473923,1593.457031,-566.8842364
39,0.36462585,2067.1875,-588.701667
39,0.166893424,3768.310547,-158.8059642
39,0.326530612,3402.246094,-253.8373535
39,0.360068027,1614.990234,-927.0382455
39,0.359183673,2045.654297,-708.547064
39,0.336848073,1022.827148,-368.053855
39,0.375510204,2024.121094,-752.6191145
39,0.377324263,2217.919922,-780.1524022
39,0.321496599,2207.15332,-678.6975555
39,0.328390023,2034.887695,-590.7836725
39,0.366439909,4080.541992,-777.8077184
39,0.223129252,3337.646484,-406.6484486
39,0.2430839,2562.451172,-343.1632686
39,0.246712018,3692.944336,-318.7609022
39,0.346485261,2121.020508,-624.1527384
39,0.329659864,2347.119141,-409.1616207
39,0.317460317,1787.255859,-712.8598987
39,0.377324263,2702.416992,-512.6520991
39,0.368253968,1711.889648,-891.2453205
39,0.355555556,2077.954102,-614.4167639
39,0.368253968,1873.388672,-768.6990138
39,0.397278912,1970.288086,-665.6231781
39,0.370068027,1388.891602,-418.9593107
39,0.391836735,2271.75293,-544.5912049
39,0.371882086,1981.054688,-412.7358777
39,0.315646259,3983.642578,-561.3778216
39,0.12154195,2250.219727,28.38862883
39,0.302947846,1819.555664,-587.7585687
39,0.257596372,2950.048828,-458.9214727
39,0.344671202,2217.919922,-627.2344847
39,0.344671202,2099.487305,-640.7525112
39,0.341043084,2347.119141,-564.9781168
39,0.386394558,1948.754883,-702.7124814
39,0.373696145,2670.117188,-751.3727212
39,0.333786848,2153.320313,-830.23313
39,0.373696145,1722.65625,-782.1963519
39,0.344671202,1905.688477,-633.9872371
39,0.321088435,2174.853516,-447.9277492
39,0.386394558,2734.716797,-323.7292144
39,0.3330839,1959.521484,-514.7256211
39,0.371882086,1970.288086,-549.0438175
39,0.286621315,4145.141602,-682.231197
39,0.395464853,624.4628906,-679.3707864
39,0.371882086,1819.555664,-963.5810309
39,0.366439909,1787.255859,-695.5769661
39,0.315646259,355.2978516,-565.6873031
39,0.371882086,742.8955078,-898.4617647
39,0.324716553,3316.113281,-389.3496719
39,0.359183673,915.1611328,-560.6751275
39,0.345873016,484.4970703,-581.5487748
39,0.377324263,2217.919922,-429.0491054
39,0.359183673,2293.286133,-533.9944739
39,0.411791383,549.0966797,-817.6631113
39,0.38276644,2756.25,-805.4564519
39,0.308390023,3014.648438,-805.5127708
39,0.397278912,882.8613281,-847.6905831
39,0.402721088,1808.789063,-601.3838867
39,0.344671202,1561.157227,-149.210763
39,0.36462585,1851.855469,-408.5718316
39,0.15600907,3133.081055,-168.0497111
39,0.315646259,2228.686523,-230.7985615
39,0.362811791,710.5957031,-697.2924252
39,0.386394558,1162.792969,-632.331142
39,0.370068027,1981.054688,-704.4661676
39,0.375510204,1927.22168,-674.4977655
39,0.302947846,2680.883789,-413.7967837
39,0.373696145,2013.354492,-747.140245
39,0.337414966,2153.320313,-294.6028705
39,0.36462585,2271.75293,-850.7035515
39,0.38276644,1970.288086,-707.9146712
39,0.344671202,2207.15332,-494.218698
39,0.359183673,1787.255859,-651.0737688
39,0.411791383,1098.193359,-923.422533
39,0.386394558,1668.823242,-703.9506931
39,0.306575964,1916.455078,-479.4284716
39,0.353741497,2207.15332,-513.2014194
39,0.304761905,2562.451172,-330.2682286
39,0.275736961,2853.149414,-481.0244686
39,0.402721088,742.8955078,-880.3723421
39,0.224943311,2670.117188,-369.842287
39,0.395464853,2034.887695,-583.0551907
39,0.375510204,1981.054688,-641.2608878
39,0.371882086,635.2294922,-785.9952555
39,0.397278912,1711.889648,-512.8255345
39,0.339229025,2196.386719,-438.809537
39,0.324716553,2088.720703,-766.8732625
39,0.375510204,1335.058594,-794.7720065
39,0.362811791,419.8974609,-693.3951359
39,0.400907029,1819.555664,-610.2105736
39,0.429931973,1873.388672,-697.2279235
39,0.312018141,3079.248047,-555.6713884
39,0.388208617,1507.324219,-792.3456255
39,0.375510204,839.7949219,-784.5859935
39,0.357369615,2304.052734,-484.6901526
39,0.406349206,1539.624023,-656.2421842
39,0.366439909,1625.756836,-733.2646435
39,0.380952381,2024.121094,-766.1574911
39,0.353741497,3111.547852,-469.4537407
39,0.395464853,1808.789063,-652.1582763
39,0.393650794,742.8955078,-755.2185704
39,0.359183673,3348.413086,-975.1974193
39,0.36462585,1507.324219,-775.4820669
39,0.406349206,1830.322266,-1082.380323
39,0.379138322,1668.823242,-852.7384422
39,0.400907029,904.3945313,-922.3858156
39,0.390022676,861.328125,-931.3417702
39,0.411791383,1130.493164,-758.3233601
39,0.357369615,1087.426758,-845.8105653
39,0.395464853,667.5292969,-816.4267169
39,0.420861678,1087.426758,-835.493214
39,0.419047619,947.4609375,-806.5865496
39,0.419047619,1668.823242,-888.2082762
39,0.38276644,1507.324219,-618.2883017
39,0.366439909,1744.189453,-508.7802266
39,0.390022676,1744.189453,-591.8463469
39,0.391836735,2583.984375,-318.9785558
39,0.370068027,1324.291992,-592.4353279
39,0.397278912,753.6621094,-943.7829368
39,0.393650794,850.5615234,-804.5162049
39,0.406349206,2174.853516,-1092.965951
39,0.399092971,1754.956055,-778.1886239
39,0.355555556,2723.950195,-627.502472
39,0.379138322,1335.058594,-934.5526687
39,0.41723356,1733.422852,-604.7776724
39,0.375510204,1625.756836,-674.6895435
39,0.351927438,2282.519531,-765.1045356
39,0.409977324,1841.088867,-1035.091161
39,0.379138322,925.9277344,-881.3421902
39,0.371882086,2551.68457,-553.0350304
39,0.362811791,1227.392578,-781.1429546
39,0.404535147,2562.451172,-740.4293147
39,0.411791383,506.0302734,-973.5402408
39,0.344671202,2551.68457,-522.1579058
39,0.442630385,2002.587891,-850.6530796
39,0.395464853,1001.293945,-722.6670432
39,0.426303855,1087.426758,-894.1612526
39,0.373696145,1733.422852,-618.0033591
39,0.355555556,1012.060547,-918.7699015
39,0.402721088,742.8955078,-964.2805589
39,0.386394558,2045.654297,-589.8120768
39,0.366439909,602.9296875,-647.6346664
39,0.339229025,1647.290039,-684.6799329
39,0.34829932,2013.354492,-718.2749274
39,0.411791383,2131.787109,-817.1601237
39,0.304761905,1991.821289,-412.8551365
39,0.339229025,3294.580078,-645.2330361
39,0.411791383,2153.320313,-398.3972344
39,0.404535147,1981.054688,-845.3655606
39,0.408163265,1012.060547,-890.3076057
39,0.400907029,1119.726563,-832.7403117
39,0.373696145,1830.322266,-566.091869
39,0.362811791,2088.720703,-702.1341172
39,0.292063492,1937.988281,-329.8903321
39,0.339229025,2960.81543,-428.8873946
39,0.399092971,1787.255859,-806.0245482
39,0.360997732,3273.046875,-634.9261533
39,0.384580499,1668.823242,-605.1907266
39,0.380952381,1248.925781,-831.5749123
39,0.458956916,829.0283203,-805.0137838
39,0.446258503,2056.420898,-835.4927842
39,0.429931973,624.4628906,-733.3373613
39,0.426303855,1356.591797,-827.0525315
39,0.437188209,2056.420898,-702.5759034
39,0.368253968,645.9960938,-719.9934322
39,0.411791383,1399.658203,-809.9773409
39,0.357369615,785.9619141,-579.5343549
39,0.395464853,398.3642578,-806.355863
39,0.433560091,2088.720703,-722.1719922
39,0.335600907,1270.458984,-486.6102256
39,0.45170068,1862.62207,-812.9306627
39,0.448072562,1108.959961,-903.1280077
39,0.413605442,818.2617188,-827.9852872
39,0.400907029,1485.791016,-680.7354614
39,0.422675737,2131.787109,-686.4438658
39,0.420861678,1044.360352,-793.1666186
39,0.33015873,2594.750977,-452.5305158
39,0.420861678,1399.658203,-1043.402619
39,0.38276644,721.3623047,-717.7277731
39,0.411791383,301.4648438,-861.7866589
39,0.424489796,592.1630859,-801.8898087
39,0.420861678,1862.62207,-797.7097888
39,0.315646259,2164.086914,-564.7452234
39,0.420861678,1044.360352,-681.8230557
39,0.413605442,1044.360352,-846.0455999
39,0.393650794,925.9277344,-619.4871927
39,0.406349206,538.3300781,-951.4285327
39,0.391836735,1033.59375,-755.4194439
39,0.355555556,1765.722656,-430.7040466
39,0.448072562,882.8613281,-938.9350694
39,0.399092971,527.5634766,-873.4156335
39,0.453514739,732.1289063,-917.2263929
39,0.38276644,2217.919922,-742.233205
39,0.422675737,495.2636719,-796.4706978
39,0.475283447,721.3623047,-1065.483979
39,0.404535147,613.6962891,-829.5118839
39,0.368253968,1776.489258,-697.8561573
39,0.366439909,1658.056641,-622.0361393
39,0.437188209,796.7285156,-860.6396082
39,0.442630385,1593.457031,-775.6166348
39,0.424489796,656.7626953,-837.3480078
39,0.431746032,2002.587891,-762.7230421
39,0.457142857,1981.054688,-719.6720555
39,0.437188209,1733.422852,-680.2617337
39,0.431746032,1701.123047,-1015.47039
39,0.252154195,2680.883789,-400.7198805
39,0.419047619,1905.688477,-709.5556327
39,0.38276644,2024.121094,-866.4429617
39,0.342857143,2831.616211,-495.8866868
39,0.391836735,1625.756836,-385.7331701
39,0.426303855,2508.618164,-724.9991787
39,0.411791383,1851.855469,-564.6508285
39,0.440816327,1894.921875,-656.352198
39,0.380952381,1539.624023,-643.6703239
39,0.420861678,2347.119141,-716.6807602
39,0.426303855,2174.853516,-838.3951559
39,0.413605442,1830.322266,-365.9719472
39,0.413605442,1658.056641,-841.64464
39,0.480725624,1798.022461,-797.0018421
39,0.424489796,1819.555664,-900.1574384
39,0.429931973,1658.056641,-1078.633412
39,0.415419501,1754.956055,-660.8055906
39,0.429931973,2196.386719,-628.3210225
39,0.337414966,2336.352539,-391.2677396
39,0.444444444,1496.557617,-742.3076238
39,0.422675737,2153.320313,-835.4188568
39,0.335600907,1291.992188,-597.60673
39,0.402721088,1625.756836,-730.785429
39,0.386394558,2045.654297,-679.4596692
39,0.426303855,2487.084961,-720.2546236
39,0.415419501,2487.084961,-619.281929
39,0.390022676,1464.257813,-402.9311231
39,0.420861678,764.4287109,-877.0714421
39,0.397278912,1550.390625,-739.5682616
39,0.395464853,2067.1875,-575.7612066
39,0.321088435,2217.919922,-234.0544011
39,0.386394558,3219.213867,-920.0674227
39,0.43755102,1119.726563,-649.9839227
39,0.363537415,3014.648438,-274.1402838
39,0.450612245,861.328125,-997.0136199
39,0.459319728,1421.191406,-930.1860188
39,0.365714286,3789.84375,-1171.764026
39,0.43755102,818.2617188,-847.5080558
39,0.420136054,1335.058594,-782.0501747
39,0.36462585,839.7949219,-550.346514
39,0.433197279,710.5957031,-880.1030083
39,0.468027211,829.0283203,-997.8556972
39,0.411428571,915.1611328,-651.1356465
39,0.34829932,1248.925781,-489.3639966
39,0.428843537,775.1953125,-712.546746
39,0.319274376,3391.479492,-296.6448949
39,0.43537415,904.3945313,-841.7683039
39,0.446258503,635.2294922,-876.4592176
39,0.43537415,559.8632813,-739.5138408
39,0.464399093,742.8955078,-1046.572864
39,0.428843537,484.4970703,-780.9069233
39,0.413605442,721.3623047,-772.6168234
39,0.454965986,516.796875,-840.8060257
39,0.424489796,559.8632813,-742.0655385
39,0.474557823,925.9277344,-778.1089585
39,0.439727891,796.7285156,-780.1223554
39,0.441904762,2121.020508,-667.6617695
39,0.422312925,2465.551758,-889.4087909
39,0.428843537,925.9277344,-753.092521
39,0.411428571,656.7626953,-614.5662909
39,0.422312925,861.328125,-678.9975535
39,0.43755102,958.2275391,-719.5948921
39,0.390022676,1152.026367,-683.6305061
39,0.230385488,2702.416992,-186.7337377
39,0.43537415,775.1953125,-702.2332099
39,0.409251701,829.0283203,-703.7169595
39,0.384580499,979.7607422,-930.9793662
39,0.478911565,1012.060547,-840.8885907
39,0.396190476,872.0947266,-778.1166043
39,0.415782313,861.328125,-699.7103252
39,0.400544218,753.6621094,-831.734776
39,0.400544218,1798.022461,-821.5528584
39,0.433197279,1388.891602,-782.5350358
39,0.441904762,764.4287109,-865.5872982
39,0.413605442,1152.026367,-842.9695727
39,0.380952381,1453.491211,-658.3024888
39,0.446258503,850.5615234,-931.3243264
39,0.385306122,1614.990234,-670.1548399
39,0.394013605,1668.823242,-473.1835555
39,0.470204082,1270.458984,-795.9764262
39,0.396190476,1012.060547,-871.1177657
39,0.431020408,1012.060547,-801.794207
39,0.402721088,635.2294922,-839.3933726
39,0.424489796,1162.792969,-721.3685764
39,0.352653061,3305.34668,91.92001425
39,0.428843537,990.5273438,-964.3162243
39,0.398367347,1927.22168,-767.1024138
39,0.439727891,699.8291016,-883.9799656
39,0.441904762,829.0283203,-715.8807758
39,0.357006803,2045.654297,-208.6753851
39,0.411428571,1141.259766,-653.0427228
39,0.478911565,915.1611328,-924.1848852
39,0.420136054,1119.726563,-819.5654253
39,0.448435374,968.9941406,-849.8125934
39,0.43755102,785.9619141,-741.3169849
39,0.396190476,1475.024414,-733.9615826
39,0.46585034,1108.959961,-824.0018488
39,0.400544218,1507.324219,-532.7724663
39,0.361360544,3046.948242,-298.7423136
39,0.389659864,968.9941406,-376.6057246
39,0.43755102,1076.660156,-792.282573
39,0.444081633,839.7949219,-847.8513168
39,0.448435374,1001.293945,-775.9894362
39,0.424489796,1076.660156,-767.550108
39,0.396190476,2282.519531,-431.6276294
39,0.452789116,1055.126953,-800.8430787
39,0.470204082,1152.026367,-817.7733111
39,0.422312925,2476.318359,-326.8174159
39,0.420136054,1141.259766,-724.5171376
39,0.491972789,839.7949219,-973.5623532
39,0.457142857,1119.726563,-865.834209
39,0.357006803,1550.390625,-674.6220783
39,0.433197279,2217.919922,-442.813228
39,0.433197279,861.328125,-907.1800518
39,0.433197279,1948.754883,-608.1598164
39,0.448435374,936.6943359,-860.3695353
39,0.415782313,1948.754883,-536.7283989
39,0.433197279,1259.692383,-736.0595448
39,0.154557823,3875.976563,-72.7003624
39,0.481088435,1281.225586,-748.0459729
39,0.391836735,1001.293945,-807.2753353
39,0.363537415,925.9277344,-995.0695431
39,0.441904762,2863.916016,-139.0459517
39,0.452789116,1076.660156,-845.9113749
39,0.396190476,1281.225586,-837.512296
39,0.446258503,839.7949219,-778.8403024
39,0.441904762,1130.493164,-878.5892219
39,0.415782313,2110.253906,-747.9180534
39,0.478911565,947.4609375,-891.7514407
39,0.391836735,1550.390625,-738.5849446
39,0.400544218,1507.324219,-707.5413133
39,0.420136054,1916.455078,-711.7753533
39,0.422312925,915.1611328,-728.3798013
39,0.165442177,3326.879883,-153.9547606
39,0.420136054,764.4287109,-726.0027248
39,0.169795918,3456.079102,-496.1001159
39,0.446258503,1184.326172,-578.1409191
39,0.169795918,3660.644531,-235.1764946
39,0.376598639,925.9277344,-619.0490814
39,0.426666667,1184.326172,-669.7887167
39,0.372244898,4015.942383,-638.5733185
39,0.474557823,1152.026367,-764.37506
39,0.394013605,1421.191406,-470.5171861
39,0.391836735,785.9619141,-719.8921455
39,0.376598639,1291.992188,-753.081194
39,0.346122449,3962.109375,-654.0329201
39,0.326530612,2508.618164,-332.501276
39,0.102312925,3499.145508,-543.3411469
39,0.448435374,1162.792969,-1041.226595
39,0.415782313,1313.525391,-687.902184
39,0.130612245,2896.21582,47.94638982
39,0.376598639,2002.587891,-517.0977884
39,0.43537415,1507.324219,-880.6609549
39,0.354671202,1701.123047,-478.8319922
39,0.424489796,764.4287109,-960.1675039
39,0.43755102,861.328125,-948.8599812
39,0.459319728,1141.259766,-864.5749445
39,0.195918367,3326.879883,-223.9023113
39,0.167619048,3348.413086,48.66954519
39,0.43755102,1711.889648,-670.6582261
39,0.165442177,2993.115234,-104.7784097
39,0.409251701,1205.859375,-495.1380756
39,0.46585034,2153.320313,-452.3203399
39,0.457142857,1884.155273,-369.4311647
39,0.422312925,1776.489258,-465.0819352
39,0.428843537,689.0625,-812.5272296
39,0.52462585,689.0625,-807.5231573
39,0.433197279,1808.789063,-769.1872372
39,0.364580499,1001.293945,-148.5583096
39,0.420136054,1604.223633,-638.2440549
39,0.478911565,1205.859375,-932.7568236
39,0.360068027,624.4628906,-718.7777752
39,0.446258503,1679.589844,-884.0522073
39,0.500680272,1464.257813,-878.2213626
39,0.385306122,678.2958984,-660.24042
39,0.43537415,1065.893555,-552.2540581
39,0.422312925,732.1289063,-920.1523988
39,0.481088435,678.2958984,-905.0487286
39,0.450612245,1873.388672,-480.9192291
39,0.409251701,2271.75293,-350.5865144
39,0.491972789,1399.658203,-608.4191591
39,0.415782313,1335.058594,-683.680636
39,0.431020408,1507.324219,-622.4996354
