duration,frequency_change,direction
0.132063492,1173.55957,342.0435408
0.116825397,1238.15918,549.2624679
0.121904762,1701.123047,393.738948
0.106666667,1324.291992,371.7407862
0.101587302,1022.827148,301.9840911
0.121904762,1507.324219,376.265891
0.106666667,1259.692383,422.1160508
0.106666667,936.6943359,345.6328088
0.096507937,1248.925781,608.1342798
0.101587302,1162.792969,226.3654569
0.116825397,1496.557617,298.8409462
0.126984127,1248.925781,574.3561544
0.116825397,1238.15918,308.6802718
0.132063492,1625.756836,575.7563359
0.116825397,1475.024414,599.9082563
0.116825397,1281.225586,360.3685591
0.101587302,1356.591797,474.4596416
0.116825397,1496.557617,612.6627607
0.101587302,1582.69043,566.9350804
0.106666667,1238.15918,235.9349153
0.126984127,1937.988281,433.5833505
0.106666667,1270.458984,447.9957151
0.121904762,1453.491211,423.7813391
0.116825397,1711.889648,235.9884197
0.116825397,1205.859375,562.6218387
0.116825397,1475.024414,388.0776316
0.096507937,2077.954102,206.0859614
0.121904762,1367.358398,353.7169394
0.121904762,1335.058594,462.0700962
0.111746032,1356.591797,343.3360164
0.116825397,1421.191406,441.1026755
0.106666667,872.0947266,548.0972165
0.116825397,2024.121094,315.0335089
0.121904762,1582.69043,734.9031796
0.106666667,1431.958008,491.2402081
0.111746032,1227.392578,389.5310332
0.111746032,1335.058594,563.0770286
0.101587302,861.328125,471.7627808
0.101587302,839.7949219,410.3886213
0.101587302,1281.225586,297.279942
0.106666667,1324.291992,427.1816442
0.126984127,1970.288086,262.5423468
0.106666667,1270.458984,486.7825133
0.121904762,1539.624023,336.2275305
0.116825397,1593.457031,497.8167651
0.132063492,1776.489258,600.4286667
0.111746032,1453.491211,348.4339428
0.116825397,2034.887695,218.5136666
0.106666667,1431.958008,457.011942
0.101587302,1324.291992,395.7708422
0.121904762,1636.523438,359.0818335
0.132063492,1001.293945,311.1643533
0.132063492,1496.557617,340.3956158
0.121904762,1141.259766,456.7737653
0.121904762,1356.591797,401.6185378
0.111746032,1130.493164,397.5795473
0.106666667,1582.69043,330.0131299
0.111746032,1970.288086,342.7409011
0.132063492,1291.992188,401.5734232
0.106666667,1475.024414,614.3166399
0.106666667,1927.22168,307.4016085
0.111746032,1152.026367,63.9381432
0.121904762,1981.054688,450.651048
0.137142857,1162.792969,378.1651145
0.091428571,990.5273438,554.3708096
0.111746032,1453.491211,458.2193797
0.111746032,2164.086914,170.0971445
0.132063492,1431.958008,423.4218943
0.101587302,1076.660156,283.0771182
0.101587302,958.2275391,532.2050526
0.111746032,1690.356445,360.9254798
0.121904762,1464.257813,437.4003483
0.137142857,1087.426758,563.5997026
0.132063492,1130.493164,453.1955413
0.132063492,1238.15918,382.6863648
0.111746032,1324.291992,514.5391538
0.126984127,1711.889648,295.1575605
0.111746032,753.6621094,237.4384211
0.121904762,1302.758789,460.4295649
0.126984127,807.4951172,518.2011511
0.126984127,1055.126953,589.0047048
0.126984127,1291.992188,489.6837284
0.126984127,1765.722656,426.5029742
0.137142857,861.328125,422.0655424
0.137142857,1733.422852,442.9524496
0.116825397,1453.491211,618.5283141
0.106666667,1431.958008,243.3316248
0.106666667,1776.489258,211.4612805
0.121904762,1291.992188,627.6229428
0.132063492,1464.257813,359.6394168
0.121904762,1055.126953,775.0054633
0.126984127,1442.724609,441.5386942
0.121904762,990.5273438,546.7730521
0.116825397,979.7607422,584.9128312
0.126984127,1410.424805,672.2583814
0.111746032,1033.59375,552.9822166
0.121904762,290.6982422,495.5364969
0.121904762,1744.189453,425.1754258
0.116825397,2034.887695,397.0239931
0.132063492,1108.959961,485.3010709
0.132063492,1291.992188,455.5490376
0.132063492,1819.555664,360.1467103
0.132063492,1496.557617,448.909195
0.132063492,1690.356445,307.7997067
0.111746032,1378.125,568.6729153
0.111746032,775.1953125,473.3902859
0.137142857,1571.923828,345.4894859
0.126984127,2164.086914,335.7288446
0.111746032,1173.55957,554.3123648
0.096507937,1819.555664,232.550966
0.121904762,1894.921875,320.2126271
0.121904762,1625.756836,456.7318504
0.116825397,1367.358398,406.3396558
0.132063492,1410.424805,297.8120913
0.126984127,1981.054688,348.9344011
0.116825397,1948.754883,221.5921097
0.111746032,968.9941406,647.7634145
0.137142857,1851.855469,359.5781078
0.126984127,1830.322266,393.0260056
0.101587302,1162.792969,457.5925646
0.126984127,936.6943359,664.8427045
0.101587302,1378.125,236.5074804
0.126984127,1378.125,588.7806698
0.116825397,1453.491211,431.1451036
0.132063492,1033.59375,538.3829113
0.106666667,1582.69043,428.8287166
0.106666667,1119.726563,508.4170108
0.121904762,1431.958008,595.949805
0.126984127,1335.058594,396.8707575
0.137142857,2605.517578,402.3578269
0.106666667,1012.060547,560.9477753
0.086349206,1625.756836,388.5582832
0.111746032,1378.125,518.7201432
0.121904762,1238.15918,338.8614204
0.111746032,1367.358398,484.6738749
0.116825397,1291.992188,427.6817227
0.137142857,1238.15918,805.8759061
0.106666667,1098.193359,401.5926743
0.116825397,1184.326172,468.8164776
0.126984127,1453.491211,368.4853287
0.137142857,1550.390625,391.4208786
0.106666667,1442.724609,337.8978023
0.126984127,1485.791016,357.9822125
0.106666667,979.7607422,400.3771174
0.111746032,1754.956055,375.011896
0.121904762,1001.293945,513.401064
0.121904762,2228.686523,520.960703
0.132063492,1421.191406,527.1990202
0.116825397,1733.422852,578.9818931
0.121904762,1345.825195,319.5754213
0.126984127,2024.121094,299.5337878
0.126984127,1302.758789,362.1722138
0.111746032,1065.893555,400.9846985
0.121904762,1141.259766,527.8991505
0.126984127,570.6298828,516.5239484
0.132063492,1571.923828,506.9711966
0.111746032,979.7607422,592.5669501
0.121904762,1281.225586,745.0262066
0.137142857,1259.692383,388.3665991
0.147301587,990.5273438,624.4891045
0.111746032,1561.157227,318.5434493
0.126984127,1475.024414,412.0708301
0.116825397,1012.060547,471.2041715
0.137142857,1270.458984,464.1091779
0.121904762,936.6943359,656.5176134
0.091428571,904.3945313,499.9317512
0.121904762,1765.722656,553.2310978
0.126984127,1001.293945,659.5636827
0.116825397,1065.893555,580.2630277
0.096507937,1959.521484,717.1467551
0.116825397,1571.923828,820.7520543
0.132063492,1238.15918,589.6406137
0.132063492,764.4287109,564.1717767
0.137142857,1593.457031,252.6062239
0.121904762,1173.55957,510.2802747
0.121904762,1571.923828,412.2980809
0.121904762,678.2958984,270.0705124
0.137142857,839.7949219,568.2783398
0.126984127,1205.859375,310.2535361
0.121904762,1291.992188,474.481758
0.106666667,1238.15918,406.0365727
0.121904762,839.7949219,868.4392834
0.121904762,1410.424805,510.2121736
0.121904762,1044.360352,558.6824015
0.121904762,689.0625,529.4498871
0.132063492,861.328125,642.9344403
0.121904762,710.5957031,423.418087
0.137142857,1335.058594,600.2868822
0.137142857,1937.988281,652.7379437
0.126984127,1528.857422,703.4433119
0.101587302,1345.825195,446.1023338
0.147301587,1399.658203,699.0518474
0.132063492,1012.060547,764.5378395
0.126984127,904.3945313,641.280065
0.111746032,1012.060547,600.9411048
0.126984127,1044.360352,639.9128227
0.116825397,1291.992188,557.4911278
0.111746032,1367.358398,498.3317319
0.137142857,839.7949219,348.8123423
0.116825397,979.7607422,608.5617687
0.121904762,1162.792969,553.1307767
0.111746032,968.9941406,517.1417276
0.137142857,1550.390625,485.5274579
0.121904762,1291.992188,358.5713582
0.121904762,1162.792969,765.7442883
0.106666667,990.5273438,591.1990509
0.142222222,1141.259766,663.0999598
0.126984127,1335.058594,705.9026773
0.106666667,882.8613281,463.0912178
0.132063492,1335.058594,163.1664443
0.121904762,1152.026367,748.4153878
0.116825397,1184.326172,560.2933971
0.091428571,1098.193359,276.764808
0.121904762,1162.792969,528.1229825
0.111746032,861.328125,-255.8112368
0.116825397,850.5615234,634.5663176
0.137142857,1722.65625,496.7242764
0.132063492,1894.921875,765.1706079
0.116825397,2024.121094,483.8805122
0.132063492,1033.59375,628.3192049
0.126984127,1044.360352,612.3978561
0.111746032,1162.792969,736.1895277
0.137142857,1431.958008,785.545863
0.121904762,1098.193359,623.0904524
0.142222222,893.6279297,579.0431098
0.121904762,1302.758789,602.3835577
0.116825397,1065.893555,710.0130351
0.106666667,1001.293945,574.8518936
0.132063492,1076.660156,624.3984498
0.126984127,1291.992188,342.982359
0.091428571,775.1953125,307.5428529
0.091428571,990.5273438,515.9604326
0.116825397,1496.557617,160.2512371
0.106666667,764.4287109,616.667139
0.121904762,1367.358398,536.3680304
0.147301587,1496.557617,630.5852173
0.116825397,1119.726563,589.0766184
0.126984127,1937.988281,408.2631149
0.132063492,1916.455078,230.4142009
0.118639456,1324.291992,587.0836576
0.11755102,1055.126953,553.4266883
0.133877551,1087.426758,469.1172684
0.126984127,1248.925781,670.8655494
0.116825397,1453.491211,131.0186578
0.121904762,2077.954102,-67.30576346
0.137142857,1238.15918,430.6105124
0.127346939,1130.493164,415.0706233
0.114285714,721.3623047,614.2755535
0.121904762,1033.59375,524.2317178
0.132063492,2217.919922,178.5079715
0.121904762,1098.193359,400.3350753
0.137142857,1431.958008,607.9208397
0.097959184,839.7949219,715.5665183
0.137142857,904.3945313,461.2958444
0.116825397,807.4951172,444.3960708
0.111746032,1948.754883,773.9433094
0.121904762,1238.15918,44.49432112
0.112834467,990.5273438,428.3140723
0.142222222,1291.992188,449.8279697
0.126984127,1819.555664,611.9455735
0.120816327,635.2294922,586.6456701
0.132063492,1593.457031,553.2558634
0.121904762,1604.223633,431.1230885
0.121904762,796.7285156,513.9719003
0.126984127,1776.489258,449.9560374
0.142222222,818.2617188,539.5962413
0.121904762,1302.758789,621.1710933
0.116825397,1259.692383,483.9540975
0.107755102,1065.893555,615.1815648
0.104489796,979.7607422,410.2213026
0.126984127,1787.255859,360.4445057
0.142222222,1431.958008,406.7585091
0.132063492,1754.956055,437.9812701
0.130612245,1195.092773,586.351109
0.091428571,936.6943359,208.2401629
0.121904762,1162.792969,550.6950566
0.132063492,1464.257813,477.3326121
0.116825397,1205.859375,353.8209481
0.126984127,839.7949219,230.2854892
0.121904762,1830.322266,380.7906716
0.137142857,1356.591797,504.9129899
0.132063492,1162.792969,444.6069648
0.126984127,1345.825195,610.80871
0.147301587,1367.358398,312.9373837
0.137142857,1184.326172,475.0573465
0.111746032,1227.392578,509.3889127
0.116825397,1701.123047,381.8022379
0.132063492,1765.722656,-4.953551021
0.121904762,1205.859375,517.3812582
0.162539683,1001.293945,-529.1926305
0.126984127,1227.392578,677.3510211
0.126984127,1324.291992,506.1593402
0.132063492,1475.024414,418.4624831
0.107755102,721.3623047,630.8465184
0.11755102,1012.060547,421.1703946
0.127346939,936.6943359,570.1973049
0.11755102,1335.058594,540.4692567
0.132063492,1787.255859,-280.2181428
0.111746032,1162.792969,472.6034103
0.128435374,1238.15918,412.2831669
0.140408163,1065.893555,648.884019
0.116825397,1496.557617,343.7680252
0.114285714,689.0625,384.1325476
0.124081633,1001.293945,557.5790546
0.116825397,753.6621094,503.1859301
0.111746032,893.6279297,630.3663224
0.114285714,506.0302734,492.8307741
0.137142857,1496.557617,155.6763305
0.121904762,1087.426758,144.9518452
0.116825397,1507.324219,698.5606931
0.130612245,1335.058594,658.8267418
0.116825397,592.1630859,416.393455
0.137142857,1507.324219,477.5170686
0.10122449,1044.360352,643.0513384
0.107755102,936.6943359,487.5364133
0.114285714,850.5615234,534.2502479
0.098684807,904.3945313,483.3070005
0.120816327,1281.225586,461.0614276
0.097959184,947.4609375,206.4510437
0.107755102,1130.493164,623.2721817
0.107755102,1313.525391,645.0270478
0.114285714,1130.493164,562.4622672
0.111020408,1130.493164,476.0906638
0.091428571,1431.958008,-268.5597827
0.11755102,1012.060547,427.7435516
0.107755102,990.5273438,457.4464901
0.10122449,1076.660156,495.9397491
0.091428571,1367.358398,438.590355
0.104489796,904.3945313,596.3134439
0.111020408,1270.458984,432.5270489
0.133514739,1399.658203,483.8296019
0.114285714,613.6962891,497.3614188
0.127709751,1345.825195,349.2543592
0.097959184,925.9277344,461.5265778
0.121904762,1205.859375,530.7383121
0.111020408,1098.193359,344.9712566
0.097959184,1076.660156,601.8440894
0.107755102,1690.356445,530.0046309
0.11755102,1012.060547,634.3306876
0.10122449,1033.59375,352.2122421
0.133514739,1410.424805,345.5272214
0.10122449,1798.022461,659.4271455
0.114285714,958.2275391,447.1402816
0.104489796,1270.458984,504.7116635
0.10122449,1367.358398,519.1228364
0.114285714,1421.191406,548.3520799
0.111020408,613.6962891,597.8535442
0.114285714,1238.15918,481.3400728
0.091428571,1205.859375,465.9300178
0.121904762,1141.259766,456.2236712
0.116099773,1819.555664,371.4110781
0.133514739,1658.056641,426.1049277
0.11755102,1141.259766,420.4234464
0.133514739,1098.193359,491.2817761
0.133514739,968.9941406,518.7236639
0.111020408,1248.925781,564.5734524
0.137142857,1119.726563,634.69269
0.114285714,1055.126953,604.7522171
0.120816327,1033.59375,566.2368417
0.11755102,1012.060547,632.5970175
0.121904762,947.4609375,245.501113
0.097959184,936.6943359,477.3269859
0.111020408,839.7949219,625.5730187
0.11755102,1098.193359,524.138996
0.10122449,1098.193359,357.7978527
0.127709751,947.4609375,507.9057787
0.11755102,1205.859375,661.546897
0.114285714,1076.660156,463.3252252
0.097959184,882.8613281,593.9544962
0.121904762,1636.523438,529.0234203
0.121904762,1205.859375,238.8788808
0.133514739,1001.293945,558.560564
0.114285714,1281.225586,497.9758649
0.084897959,1022.827148,637.907831
0.107755102,1022.827148,556.3295257
0.127709751,796.7285156,634.6614797
0.107755102,1561.157227,651.0475572
0.111020408,1313.525391,466.3297785
0.121904762,2002.587891,416.634646
0.11755102,635.2294922,549.0008148
0.120816327,1378.125,689.3115043
0.10122449,1141.259766,504.0281618
0.130612245,1367.358398,563.5874873
0.114285714,1776.489258,565.4254045
0.111020408,1012.060547,475.9752173
0.097959184,1108.959961,369.7333628
0.091428571,1022.827148,447.9644119
0.124081633,1119.726563,643.4468016
0.114285714,1528.857422,326.3494655
0.10122449,979.7607422,410.3502961
0.111020408,1291.992188,425.1261637
0.104489796,1399.658203,510.1826375
0.114285714,1216.625977,524.3465836
0.121904762,1410.424805,398.2273516
0.097959184,1044.360352,370.7746944
0.110294785,796.7285156,628.3389439
0.139319728,1378.125,179.3585088
0.110294785,1044.360352,564.2744657
0.116099773,904.3945313,351.8581913
0.116099773,1152.026367,571.0809123
0.110294785,645.9960938,502.3729624
0.139319728,1055.126953,252.8128131
0.127709751,1205.859375,447.9586522
0.133514739,1367.358398,465.1059674
0.127709751,1668.823242,258.2990803
0.139319728,1711.889648,350.6957132
0.110294785,1173.55957,761.394536
0.098684807,753.6621094,474.5423596
0.08707483,1313.525391,259.9580884
0.116099773,872.0947266,551.9374732
0.127709751,1313.525391,478.0000669
0.133514739,1916.455078,290.8367033
0.116099773,893.6279297,545.2372421
0.110294785,409.1308594,520.4124815
0.116099773,1378.125,523.4671024
0.121904762,2379.418945,159.2518657
0.133514739,1464.257813,497.8693016
0.127709751,1453.491211,433.0672159
0.121904762,1205.859375,454.287569
0.116099773,1431.958008,463.2068249
0.104489796,1162.792969,547.9757143
0.121904762,1130.493164,478.9508544
0.104489796,1205.859375,437.896983
0.139319728,1410.424805,491.8169376
0.104489796,850.5615234,572.1593448
0.110294785,1130.493164,450.837881
0.133514739,1055.126953,315.5240897
0.133514739,1248.925781,307.6101587
0.116099773,1841.088867,423.2765381
0.116099773,2088.720703,693.4693714
0.116099773,1076.660156,433.242682
0.110294785,1044.360352,336.7240328
0.133514739,1421.191406,386.1788794
0.121904762,1754.956055,479.9144363
0.139319728,1830.322266,457.8969647
0.110294785,721.3623047,455.4668294
0.116099773,1367.358398,445.869755
0.116099773,1464.257813,285.2761869
0.127709751,1033.59375,592.8065171
0.133514739,1507.324219,404.6000832
0.121904762,1485.791016,442.5587866
0.127709751,516.796875,432.942214
0.139319728,1152.026367,492.8447459
0.127709751,1259.692383,465.8533978
0.127709751,1291.992188,561.4852495
0.092879819,775.1953125,476.8436603
0.121904762,1679.589844,465.578798
0.156734694,1722.65625,405.1335692
0.121904762,570.6298828,504.8828216
0.116099773,613.6962891,411.6107408
0.127709751,689.0625,400.6703485
0.116099773,764.4287109,520.3057047
0.127709751,1399.658203,568.9291021
0.133514739,1561.157227,250.5067897
0.121904762,613.6962891,606.3075598
0.121904762,1238.15918,151.760657
0.121904762,1873.388672,594.7361514
0.116099773,1884.155273,507.064727
0.116099773,1711.889648,699.7734071
0.133514739,1227.392578,40.51605224
0.116099773,1162.792969,343.8652329
0.116099773,1431.958008,372.9895081
0.121904762,1388.891602,313.7032731
0.110294785,958.2275391,364.1055024
0.127709751,1335.058594,476.8418675
0.133514739,1227.392578,529.8736007
0.116099773,775.1953125,542.0282797
0.145124717,1604.223633,501.5888498
0.133514739,2077.954102,410.2340374
0.121904762,1259.692383,508.8876401
0.127709751,1291.992188,494.544079
0.139319728,1044.360352,717.7782306
0.127709751,1324.291992,408.1803068
0.110294785,1173.55957,603.0246869
0.127709751,861.328125,402.2273702
0.127709751,1281.225586,427.0366353
0.127709751,1281.225586,615.9430695
0.110294785,753.6621094,484.6780456
0.127709751,990.5273438,385.4849169
0.121904762,947.4609375,535.0872424
0.139319728,1291.992188,490.750332
0.08707483,592.1630859,-39.35497488
0.133514739,1345.825195,534.637512
0.116099773,968.9941406,442.3811154
0.127709751,710.5957031,440.7656656
0.110294785,1033.59375,295.5682261
0.116099773,968.9941406,530.2560433
0.133514739,968.9941406,496.1610213
0.133514739,1421.191406,616.0052521
0.127709751,1431.958008,517.1702301
0.116099773,872.0947266,485.6171484
0.127709751,1518.09082,339.8781204
0.150929705,936.6943359,485.6256667
0.121904762,1356.591797,612.7378472
0.121904762,1324.291992,653.9417098
0.145124717,1302.758789,505.952015
0.133514739,1033.59375,70.80973004
0.116099773,1507.324219,411.1181194
0.145124717,1679.589844,468.696819
0.121904762,1410.424805,667.7979262
0.133514739,1022.827148,500.3390762
0.121904762,1022.827148,505.0538523
0.104489796,990.5273438,506.3920092
0.121904762,1593.457031,123.8997383
0.133514739,1195.092773,490.7184133
0.121904762,1281.225586,534.0330677
0.127709751,807.4951172,556.9547668
0.116099773,979.7607422,493.4970311
0.116099773,602.9296875,497.9060776
0.104489796,2207.15332,-453.1182382
0.121904762,1313.525391,584.7025941
0.139319728,1335.058594,767.0777743
0.127709751,1184.326172,486.4911674
0.116099773,1431.958008,812.8396602
0.133514739,1162.792969,495.8727854
0.127709751,1571.923828,440.6782701
0.127709751,1130.493164,433.602228
0.121904762,807.4951172,455.1995824
0.116099773,1238.15918,314.6706531
0.127709751,1248.925781,203.550001
0.133514739,1130.493164,433.8628822
0.116099773,1141.259766,472.9492484
0.121904762,936.6943359,570.8930578
0.127709751,1970.288086,387.2571433
0.133514739,1636.523438,460.4048017
0.127709751,850.5615234,417.8213987
0.139319728,1345.825195,80.97515943
0.139319728,1055.126953,321.9991635
0.133514739,1162.792969,555.8113924
0.116099773,1216.625977,460.9550831
0.098684807,990.5273438,713.5848451
0.121904762,1098.193359,300.1111879
0.110294785,1281.225586,484.7276184
0.127709751,1604.223633,590.0904112
0.110294785,1722.65625,366.0926863
0.133514739,1754.956055,440.3400816
0.116099773,2185.620117,436.6092233
0.150929705,1647.290039,404.4522616
0.110294785,1367.358398,21.12085797
0.127709751,1012.060547,521.5919815
0.133514739,1625.756836,320.2698394
0.133514739,904.3945313,417.9931842
0.121904762,1313.525391,390.9409316
0.116099773,602.9296875,637.471288
0.127709751,1647.290039,326.9359559
0.110294785,1087.426758,751.5320087
0.121904762,1421.191406,349.790491
0.116099773,990.5273438,523.5573033
0.121904762,1733.422852,624.5635404
0.127709751,1001.293945,402.0173958
0.127709751,1722.65625,609.8668865
0.139319728,968.9941406,240.1375851
0.145124717,1507.324219,467.4132738
0.116099773,1475.024414,565.9717914
0.139319728,1722.65625,54.99542988
0.121904762,1431.958008,546.5080481
0.121904762,721.3623047,553.8901881
0.110294785,516.796875,473.9722889
0.150929705,1539.624023,420.7063616
0.133514739,1291.992188,633.5426447
0.127709751,1496.557617,389.3477241
0.121904762,1894.921875,592.2061334
0.145124717,1098.193359,395.4976776
0.121904762,872.0947266,516.3143355
0.110294785,1076.660156,477.3683161
0.139319728,1248.925781,614.3574007
0.116099773,1776.489258,332.612456
0.121904762,1453.491211,590.4889503
0.133514739,947.4609375,110.0742628
0.133514739,1475.024414,758.130651
0.110294785,968.9941406,373.1127008
0.139319728,807.4951172,611.2797826
0.121904762,1130.493164,410.5312697
0.121904762,1033.59375,187.8266892
0.121904762,1496.557617,615.4234012
0.121904762,1302.758789,485.3319964
0.145124717,1550.390625,427.0627697
0.226394558,1421.191406,-281.6380283
0.104489796,872.0947266,486.6980668
0.145124717,1593.457031,595.2883741
0.121904762,925.9277344,577.9413128
0.208979592,1410.424805,-460.7761197
0.139319728,1485.791016,191.9014785
0.121904762,947.4609375,506.8506698
0.185759637,699.8291016,-314.6203634
0.121904762,1281.225586,590.3462849
0.150929705,2099.487305,273.0105158
0.156734694,1388.891602,-694.4116692
0.127709751,1571.923828,435.7902589
0.197369615,667.5292969,-296.3384301
0.150929705,732.1289063,-168.7608213
0.133514739,1485.791016,602.3387475
0.232199546,1571.923828,-448.4034553
0.179954649,2045.654297,-114.6730641
0.145124717,1205.859375,-662.4882479
0.208979592,1152.026367,-727.9786524
0.191564626,1195.092773,-324.3152875
0.162539683,775.1953125,-243.3239619
0.191564626,1561.157227,-297.7507086
0.145124717,2067.1875,258.305449
0.127709751,979.7607422,543.451293
0.191564626,936.6943359,-248.5514574
0.133514739,1593.457031,-858.4359531
0.17414966,656.7626953,-177.3389257
0.208979592,1076.660156,-74.9713964
0.17414966,1841.088867,-418.814156
0.121904762,904.3945313,608.1684873
0.156734694,764.4287109,-625.534364
0.121904762,667.5292969,372.6477869
0.133514739,1442.724609,835.758876
0.150929705,2142.553711,-526.6221687
0.156734694,1528.857422,-835.2885906
0.145124717,1518.09082,678.368289
0.121904762,1270.458984,528.7106137
0.116099773,947.4609375,519.1070462
0.191564626,1571.923828,-140.3956128
0.139319728,1270.458984,682.6944348
0.139319728,689.0625,-530.7229005
0.110294785,1884.155273,597.4015453
0.156734694,1798.022461,-708.8497594
0.17414966,1701.123047,-587.6158367
0.116099773,3423.779297,760.9125276
0.111020408,3025.415039,505.7893566
0.11755102,3068.481445,489.6653761
0.108843537,1862.62207,347.9408004
0.084897959,3208.447266,175.6477683
0.150929705,3294.580078,1007.197893
0.097959184,3434.545898,566.6018577
0.243809524,3822.143555,192.296357
0.092879819,3003.881836,617.632559
0.084897959,2896.21582,-44.0890262
0.091428571,2164.086914,-282.4992903
0.091428571,2411.71875,719.7191038
0.111020408,3779.077148,381.4172753
0.084897959,3552.978516,-112.2496691
0.084897959,2648.583984,470.6224096
0.097959184,2142.553711,603.6733989
0.11755102,2099.487305,-581.6955037
0.111020408,2982.348633,404.604828
0.111020408,2400.952148,593.0727941
0.084897959,3369.946289,221.1222092
0.097959184,3068.481445,283.7579493
0.097959184,2390.185547,642.4272858
0.111020408,2551.68457,709.6523435
0.111020408,3466.845703,144.732565
0.097959184,2067.1875,139.3816195
0.084897959,2142.553711,468.1397038
0.097959184,2573.217773,401.773579
0.104489796,2476.318359,468.9358369
0.104489796,3262.280273,240.0707182
0.091428571,2325.585938,230.016404
0.104489796,3542.211914,209.1629382
0.091428571,2207.15332,349.1751043
0.097959184,2304.052734,739.3775583
0.111020408,2207.15332,-592.9455162
0.111020408,2444.018555,683.8655362
0.097959184,2745.483398,652.6041844
0.104489796,2691.650391,789.0644447
0.097959184,2357.885742,134.8800071
0.084897959,3574.511719,331.3937238
0.078367347,2551.68457,-310.8198347
0.104489796,2950.048828,233.5475536
0.071836735,2034.887695,161.8990526
0.111020408,2982.348633,108.5564759
0.104489796,2691.650391,428.0269952
0.084897959,2390.185547,165.4990825
0.091428571,1722.65625,237.5561982
0.097959184,2616.28418,-140.5802704
0.106666667,2077.954102,-122.5010923
0.078367347,2390.185547,-455.3895226
0.081269841,2627.050781,57.11815932
0.091428571,2325.585938,350.823477
0.078367347,2874.682617,103.8318169
0.091428571,2002.587891,358.8498993
0.097959184,2196.386719,69.51049975
0.097959184,2357.885742,15.31766467
0.065306122,2271.75293,-136.6415582
0.097959184,2982.348633,207.8272064
0.097959184,2433.251953,-128.7421369
0.111020408,2067.1875,177.8598225
0.091428571,2379.418945,-70.62304206
0.086349206,2465.551758,210.636564
0.071836735,1679.589844,62.91553638
0.101587302,2336.352539,-79.21686811
0.091428571,2099.487305,173.6919069
0.084897959,2680.883789,-31.46870064
0.111020408,2314.819336,77.66781596
0.084897959,2723.950195,224.2677023
0.084897959,2325.585938,-160.3851916
0.076190476,2368.652344,-24.24970063
0.084897959,2325.585938,211.7561156
0.104489796,2217.919922,330.7299677
0.081269841,1981.054688,148.9016269
0.091428571,2196.386719,267.068696
0.097959184,2400.952148,-116.7806071
0.091428571,2077.954102,502.3110002
0.104489796,2853.149414,294.4668154
0.097959184,3046.948242,97.10964746
0.091428571,1894.921875,-201.143671
0.086349206,2745.483398,-94.56327141
0.084897959,2433.251953,649.4886986
0.071836735,3003.881836,219.6324703
0.066031746,2056.420898,204.6156383
0.084897959,2659.350586,-12.26335189
0.111746032,2745.483398,-106.7007401
0.101587302,2153.320313,144.5269536
0.106666667,2207.15332,59.9869897
0.091428571,3046.948242,-78.68824992
0.071111111,1776.489258,6.124042546
0.096507937,2583.984375,-1.662617079
0.091428571,2293.286133,546.634912
0.086349206,3811.376953,-90.26676312
0.076190476,1701.123047,-290.6817188
0.106666667,2325.585938,-190.6674906
0.086349206,2422.485352,73.80003525
0.096507937,2099.487305,149.4529735
0.096507937,2347.119141,-27.59647255
0.086349206,2260.986328,-40.84133408
0.096507937,2185.620117,-135.5952551
0.096507937,2551.68457,365.3994227
0.101587302,2142.553711,-176.9588787
0.111746032,2325.585938,201.8408111
0.106666667,2831.616211,320.1767761
0.096507937,2228.686523,179.8072277
0.086349206,2734.716797,309.1804592
0.076190476,2164.086914,29.82551644
0.111746032,2390.185547,71.89902131
0.076190476,2110.253906,-57.18095698
0.081269841,1798.022461,65.08698974
0.076190476,2422.485352,216.5700274
0.086349206,2702.416992,-512.7204702
0.106666667,2594.750977,87.64859169
0.086349206,2497.851563,281.3344774
0.060952381,3273.046875,-144.5554189
0.121904762,2411.71875,-9.807970767
0.076190476,1808.789063,-99.12500054
0.091428571,2045.654297,5.020753322
0.091428571,2756.25,-48.97136803
0.106666667,2465.551758,213.4309982
0.096507937,2680.883789,15.27949247
0.096507937,2282.519531,-49.69828566
0.111746032,2777.783203,73.50382863
0.193015873,1819.555664,-426.6186931
0.218412698,1442.724609,-85.5277124
0.162539683,2422.485352,2.876413437
0.187936508,2648.583984,77.29366575
0.152380952,2767.016602,-283.5960761
0.172698413,2239.453125,-285.4615372
0.182857143,2960.81543,-42.28955144
0.253968254,1012.060547,-334.0129961
0.223492063,2228.686523,-193.7573443
0.187936508,2950.048828,109.6785192
0.203174603,2971.582031,113.494834
0.081269841,2454.785156,348.1179685
0.101587302,2164.086914,-417.6272328
0.248888889,2013.354492,-295.6361622
0.106666667,2045.654297,75.43858712
0.203174603,1851.855469,-414.6451381
0.187936508,1345.825195,-535.1413131
0.162539683,2422.485352,-229.1712005
0.218412698,904.3945313,-263.5908026
0.198095238,1981.054688,-258.0612121
0.238730159,2099.487305,63.71595373
0.208253968,2239.453125,-268.2615357
0.157460317,2799.316406,64.62858146
0.167619048,2627.050781,-19.60166047
0.193015873,2110.253906,48.85341773
0.182857143,2508.618164,-148.6966636
0.243809524,2594.750977,-172.3337715
0.101587302,2583.984375,-176.5651578
0.157460317,2196.386719,-253.4315106
0.233650794,2874.682617,98.25169088
0.177777778,2379.418945,-227.5471417
0.116825397,2637.817383,87.57951834
0.126984127,2185.620117,-289.2755926
0.187936508,2530.151367,-25.16028209
