N,category,duration,minimum,maximum,frequency_range,direction,centroid,mel,tonnetz,zerocross
539,3,0.075171038,1593.169154,2869.289721,1276.120567,87.84539631,2231.489991,-353.5908187,0.035967491,0.102088207
540,3,0.032869592,1513.907007,3455.829608,1941.922601,35.72121795,2463.476072,-354.4414073,-0.109754421,0.105323397
541,3,0.065755878,1402.940002,3194.264523,1791.324522,225.3719652,2284.42557,-314.7073693,-0.063678183,0.113591104
542,3,0.074737006,1624.874013,2861.363506,1236.489493,412.1252988,2212.469539,-348.6095675,-0.034110417,0.101009811
543,3,0.079845231,1553.538081,2980.256727,1426.718645,165.1753281,2216.520372,-392.5863155,-0.084057208,0.097415156
544,3,0.072817248,1482.202148,3344.862602,1862.660454,-125.7624507,2358.475703,-353.0220787,-0.011065622,0.102088207
545,3,0.084569504,1593.169154,3019.8878,1426.718645,-63.40837135,2339.641937,-317.5617367,0.028686674,0.104604466
546,3,0.088826359,1529.759437,3305.231529,1775.472092,55.30715628,2361.129083,-350.5722893,-0.150702183,0.109636983
547,3,0.068977732,1513.907007,3344.862602,1830.955595,-175.9381985,2421.122579,-411.6422533,0.06658307,0.111074845
548,3,0.073117732,1363.308928,3273.52667,1910.217742,198.627402,2219.615902,-281.1528052,0.075959168,0.099212483
549,3,0.081664827,1521.833222,3186.338308,1664.505086,19.57040607,2444.318862,-356.1635584,0.00985558,0.118264156
550,3,0.069595393,1767.545877,2615.65085,848.1049725,299.8819681,2111.131036,-344.4372148,-0.065835709,0.094179966
551,3,0.082215715,1545.611866,3067.445088,1521.833222,112.5183521,2280.860976,-333.170619,0.126371506,0.104245001
552,3,0.081197409,1505.980793,3035.740229,1529.759437,86.94431983,2403.643506,-315.2350964,0.094190494,0.123296673
553,3,0.075554989,1664.505086,2615.65085,951.1457641,141.018887,2160.609965,-286.6422745,-0.052761257,0.099571949
554,3,0.067625555,1609.021583,3146.707235,1537.685651,120.8216435,2284.660666,-351.6417458,-0.010084576,0.096336759
555,3,0.054120476,1656.578872,2782.101359,1125.522487,200.9663901,2289.043471,-387.4517906,-0.064513941,0.109277518
556,3,0.068109668,1513.907007,3202.190738,1688.283731,-319.9709506,2454.509781,-349.7702595,-0.076106481,0.116466828
557,3,0.089243698,1339.530284,3329.010173,1989.479889,147.4739774,2290.787627,-280.6034636,0.040145121,0.109996449
558,3,0.065772572,1498.054578,3146.707235,1648.652657,-211.0755307,2452.785877,-324.4764021,0.055474576,0.121499346
559,3,0.042284752,1498.054578,3257.674241,1759.619663,146.7107803,2488.150608,-293.7261153,0.082033273,0.118623622
560,3,0.068109668,1521.833222,3265.600456,1743.767234,-62.42772641,2534.434111,-402.5782432,-0.042204726,0.122218277
561,3,0.079861925,1537.685651,3225.969382,1688.283731,-53.63499891,2563.603982,-330.6943711,0.038689924,0.116826294
562,3,0.070747248,1426.718645,3099.149947,1672.431301,313.6590351,2171.529443,-329.7115047,-0.001676036,0.094179966
563,3,0.079661602,1490.128363,3241.821811,1751.693448,-63.59308002,2436.629461,-316.9827269,-0.167588882,0.11790469
564,3,0.108057324,1387.087572,3344.862602,1957.77503,381.5211987,2311.008571,-316.4739124,-0.01595428,0.098134087
565,3,0.072800555,1537.685651,3122.928591,1585.24294,1.965493378,2449.544044,-383.4389913,-0.104829916,0.116826294
566,3,0.072817248,1276.120567,3424.124749,2148.004183,-184.7363512,2389.708586,-254.4225765,0.072273159,0.111793777
567,3,0.087874826,1616.947798,2465.052771,848.1049725,408.1799321,2055.539974,-346.6615989,0.02710866,0.08986638
568,3,0.072817248,1505.980793,3249.748026,1743.767234,-134.0962631,2366.821778,-347.4206355,-0.055950398,0.112153242
569,3,0.058711202,1513.907007,2972.330512,1458.423505,341.5797042,2179.860846,-359.8088392,-0.043444152,0.097774621
570,3,0.061115072,1569.39051,3281.452885,1712.062375,99.46555982,2448.490578,-459.763379,0.126092825,0.109277518
571,3,0.056374105,1505.980793,2988.182941,1482.202148,245.3839677,2489.436865,-288.9748485,-0.030357027,0.121858811
572,3,0.068109668,1482.202148,3083.297517,1601.095369,73.48950723,2412.617482,-305.2326634,-0.031028728,0.113231639
573,3,0.082215715,1505.980793,3027.814015,1521.833222,117.5092514,2405.52646,-340.665472,0.017274186,0.116826294
574,3,0.08600515,1490.128363,3075.371302,1585.24294,247.6839298,2247.124064,-321.2281608,-0.03463578,0.10748019
575,3,0.063418782,1561.464296,3130.854805,1569.39051,156.8609438,2314.511362,-420.1062503,-0.05910598,0.10352607
576,3,0.06849362,1601.095369,2631.50328,1030.407911,208.8440002,2292.355723,-324.6881069,0.04335035,0.109996449
577,3,0.082199021,1521.833222,3313.157743,1791.324522,-66.83693114,2418.632624,-427.2951742,-0.020462079,0.109996449
578,3,0.117522564,1395.013787,3210.116953,1815.103166,-194.7058191,2546.748868,-274.8881105,-0.039580317,0.127610259
579,3,0.141561271,1482.202148,3376.567461,1894.365312,-101.0421367,2486.252925,-291.1800182,0.079957076,0.115388431
580,3,0.13755482,1410.866216,3257.674241,1846.808024,-147.8696971,2442.409011,-307.8646734,0.075126745,0.124734535
581,3,0.132212885,1521.833222,3321.083958,1799.250737,-375.0049327,2638.817449,-337.5445025,-0.004280054,0.123296673
582,3,0.189638684,2274.823618,2774.175144,499.3515259,-115.6314039,2591.704859,-301.887761,0.070236007,0.12113988
583,3,0.145567722,1775.472092,2900.994579,1125.522487,-188.7192926,2628.240533,-311.1400652,-0.027365079,0.122937208
584,3,0.150909657,1513.907007,3011.961585,1498.054578,-122.4793195,2454.72652,-294.5153355,-0.048564663,0.118983087
585,3,0.168270945,1490.128363,3154.63345,1664.505086,-4.619054531,2453.523384,-313.0366407,0.00466205,0.116107363
586,3,0.201658037,2140.077968,2797.953789,657.8758199,-195.4143524,2584.854575,-338.5594371,-0.003645836,0.122218277
587,3,0.181625782,1529.759437,3019.8878,1490.128363,-54.51948643,2485.163126,-309.5271567,0.015844645,0.111434311
588,3,0.125535467,1434.64486,3281.452885,1846.808024,-299.4549557,2484.057047,-337.9580252,-0.069284348,0.131204914
589,3,0.176283847,1656.578872,2845.511076,1188.932204,-46.25244154,2519.571128,-293.6962998,-0.056368726,0.118983087
590,3,0.148238689,1537.685651,3162.559664,1624.874013,-252.8919419,2578.092145,-339.4595562,-0.061050928,0.126891328
591,3,0.182961265,1823.02938,2829.658647,1006.629266,-138.076236,2541.297112,-336.7384089,-0.072046478,0.118983087
592,3,0.19898707,1791.324522,2821.732432,1030.407911,-148.7147927,2529.244005,-297.5108738,0.027000429,0.119702018
593,3,0.144232238,1529.759437,2924.773224,1395.013787,12.8016166,2447.366259,-316.9555322,-0.100353303,0.122577742
594,3,0.150909657,1505.980793,3154.63345,1648.652657,-133.0394723,2468.847215,-352.6098149,-0.021603841,0.121858811
595,3,0.215012874,2029.110963,2805.880003,776.7690403,-200.1286704,2565.356664,-310.4222845,0.157410674,0.119702018
596,3,0.189638684,2068.742036,2829.658647,760.916611,-162.6317515,2563.306677,-299.1994181,0.056824705,0.122218277
597,3,0.150909657,1450.49729,3202.190738,1751.693448,-158.0410802,2478.247059,-300.7029074,0.027467942,0.125812932
598,3,0.178954814,1616.947798,2774.175144,1157.227346,-45.15879589,2498.70307,-340.6029257,-3.75E-05,0.112512707
599,3,0.110845146,1260.268137,3305.231529,2044.963392,-283.2483075,2393.320285,-258.8550309,-0.015894039,0.123296673
600,3,0.145567722,1870.586669,2869.289721,998.703052,-170.0324411,2595.138028,-301.2540084,0.076879371,0.12437507
601,3,0.16292901,1632.800228,2980.256727,1347.456499,-151.7366938,2655.610537,-330.3517357,-0.07050289,0.130845449
602,3,0.128206434,1521.833222,3305.231529,1783.398307,-315.9582328,2603.395848,-343.7399147,0.030463847,0.127610259
603,3,0.092148374,1426.718645,3384.493676,1957.77503,-136.5697979,2448.973837,-339.2032827,-0.019474328,0.11071538
604,2,0.20299352,1490.128363,2782.101359,1291.972996,19.30420915,2405.496432,-276.6613087,-0.07426703,0.113950569
605,2,0.138890304,1545.611866,3115.002376,1569.39051,-99.37680907,2541.520985,-336.1150439,-0.003110818,0.122937208
606,2,0.148238689,1561.464296,3178.412094,1616.947798,-216.3226987,2583.96159,-294.3176992,0.04306155,0.127969725
607,2,0.201658037,1529.759437,2900.994579,1371.235142,-119.2570594,2475.069402,-308.5130613,0.008573883,0.115028966
608,2,0.140225787,1498.054578,3027.814015,1529.759437,49.41968984,2442.135466,-296.9901625,-0.015638969,0.120061484
609,2,0.182961265,1521.833222,3202.190738,1680.357516,-171.6721307,2466.544874,-327.3054447,-0.080430401,0.118264156
610,2,0.158922559,1553.538081,2686.986783,1133.448701,-31.09605199,2420.901384,-322.8649659,0.083191361,0.109996449
611,2,0.096288374,1505.980793,3321.083958,1815.103166,-14.70764043,2308.229251,-385.3097414,-0.017710288,0.101369277
612,2,0.068126362,1585.24294,3289.379099,1704.13616,-143.1660698,2514.697929,-429.0746078,-0.089430737,0.113950569
613,2,0.062767733,1529.759437,3146.707235,1616.947798,124.9610554,2289.235203,-324.3840624,-0.063838922,0.103885535
614,2,0.084552811,1339.530284,3241.821811,1902.291527,200.3347027,2247.332615,-306.3274153,0.046624404,0.107120725
615,2,0.192309651,1529.759437,3162.559664,1632.800228,214.1962361,2259.2821,-320.4876834,-0.010718149,0.101728742
616,2,0.096305068,1387.087572,3241.821811,1854.734239,46.18392951,2248.019891,-383.7018536,-0.050464335,0.095977294
617,2,0.193645135,1664.505086,2972.330512,1307.825425,-211.7464974,2502.625718,-284.5040388,0.013686975,0.117545225
618,3,0.101413293,1442.571075,3360.715032,1918.143957,120.9084031,2369.857674,-299.1141531,0.050110606,0.104245001
619,3,0.076122571,1434.64486,3210.116953,1775.472092,171.4589778,2142.166007,-303.9923677,-0.001136873,0.090944776
620,3,0.089761198,1505.980793,3249.748026,1743.767234,-48.25075782,2324.791625,-328.4411727,-0.009876955,0.111074845
621,3,0.058761282,1395.013787,3241.821811,1846.808024,12.82158025,2272.519425,-293.3712004,0.048147478,0.104963932
622,3,0.19898707,1751.693448,2908.920794,1157.227346,-116.5347529,2496.671969,-344.6926564,0.101245672,0.116107363
623,3,0.061081686,1521.833222,3146.707235,1624.874013,-13.16956552,2309.830661,-343.8593829,-0.020446652,0.105682863
624,3,0.13152845,1379.161357,3249.748026,1870.586669,-125.3842996,2344.632277,-317.2340606,-0.024595981,0.108199121
625,3,0.149574173,1664.505086,2900.994579,1236.489493,-58.29829956,2458.929919,-294.6318663,0.073714803,0.115388431
626,3,0.06745862,1704.13616,2512.610059,808.4738989,262.285395,2063.080108,-398.5310125,-0.065110907,0.094898897
627,3,0.189638684,1529.759437,3019.8878,1490.128363,-184.5724128,2508.875235,-279.4359104,0.074272434,0.117545225
628,3,0.200322554,1513.907007,2805.880003,1291.972996,75.03497777,2372.177992,-317.6161629,-0.028877065,0.11071538
629,3,0.044638543,1521.833222,3305.231529,1783.398307,-232.1413808,2424.868535,-304.7394119,0.009851155,0.104604466
630,3,0.200322554,1561.464296,2932.699438,1371.235142,-91.32564462,2502.827633,-294.5904706,-0.013290283,0.119342552
631,3,0.132212885,1609.021583,2885.14215,1276.120567,-20.93950967,2481.304289,-350.2243828,-0.012337172,0.111793777
632,3,0.079861925,1521.833222,3059.518873,1537.685651,80.72981762,2262.96194,-399.7431785,-0.107450158,0.100650345
633,3,0.134883853,1775.472092,3035.740229,1260.268137,-55.66972407,2462.7083,-384.2915676,0.11984699,0.113591104
634,3,0.204329004,1513.907007,3035.740229,1521.833222,-77.42416172,2433.919634,-291.7209378,-0.026154481,0.115028966
635,3,0.073852248,1434.64486,3210.116953,1775.472092,174.1885202,2292.107537,-319.7757848,-0.032490217,0.104604466
636,3,0.059395637,1513.907007,3162.559664,1648.652657,99.83346214,2341.919427,-347.7494822,0.019060163,0.106761259
637,3,0.074787087,1513.907007,3004.03537,1490.128363,-30.40021967,2321.466937,-361.9240618,-0.10387923,0.109996449
638,3,0.073451603,1434.64486,3400.346105,1965.701245,76.10794346,2317.663106,-281.2656624,-0.00693617,0.097055691
639,3,0.086038536,1490.128363,3321.083958,1830.955595,81.60258225,2365.702568,-317.2762661,-0.013854817,0.106042328
640,3,0.182961265,1783.398307,2797.953789,1014.555481,-134.6321821,2505.217114,-291.7923183,-0.032980533,0.11718576
641,3,0.149574173,1521.833222,3146.707235,1624.874013,-71.35728549,2401.163812,-344.21778,0.084080174,0.111074845
642,3,0.084753134,1482.202148,3424.124749,1941.922601,87.99716402,2348.013983,-336.2228141,-0.002473544,0.091304242
643,3,0.078643296,1410.866216,3439.977179,2029.110963,-92.52701605,2359.29849,-288.0490659,-0.003783034,0.102088207
644,3,0.105386356,1513.907007,3202.190738,1688.283731,-154.9237138,2340.78858,-310.5081973,0.003099584,0.100650345
645,3,0.196583199,1577.316725,3138.78102,1561.464296,-154.1163453,2531.211132,-318.703229,0.012446587,0.11790469
646,3,0.080129021,1585.24294,3083.297517,1498.054578,-81.73652367,2348.959581,-402.1108906,0.045921067,0.104963932
647,3,0.104701921,1379.161357,3392.419891,2013.258533,-175.4770547,2375.273875,-273.5314018,-0.019460937,0.108199121
648,3,0.086906601,1482.202148,3321.083958,1838.88181,4.875632106,2352.137028,-340.9707387,0.153793752,0.103166604
649,3,0.056624509,1490.128363,3297.305314,1807.176951,-82.56818185,2399.004224,-445.0747137,0.073586759,0.097055691
650,3,0.108524743,1505.980793,3527.16554,2021.184748,-53.15222981,2446.353224,-323.5663739,-0.008777063,0.102807139
651,3,0.114334097,1379.161357,3368.641246,1989.479889,-133.7036443,2333.017749,-300.4780617,0.023506386,0.108918052
652,3,0.178454008,1553.538081,2758.322715,1204.784634,-87.33949097,2435.964731,-329.0468176,-0.119927547,0.117545225
653,3,0.091814503,1442.571075,3289.379099,1846.808024,25.54211349,2308.289368,-297.6280157,-0.013252926,0.104245001
654,3,0.104100954,1537.685651,3249.748026,1712.062375,-108.7231738,2407.947577,-384.0520128,-0.032672429,0.112153242
655,3,0.100995954,1291.972996,3321.083958,2029.110963,-11.56198685,2308.906857,-270.4887918,0.011983725,0.106761259
656,3,0.178420621,1593.169154,2996.109156,1402.940002,-137.8938623,2501.824587,-336.7550909,0.02374455,0.113591104
657,3,0.117789661,1505.980793,3115.002376,1609.021583,-70.97044971,2371.704799,-330.1185048,-0.105045098,0.115028966
658,3,0.182510539,1545.611866,3019.8878,1474.275934,132.5142659,2450.76614,-336.6789767,0.006197566,0.113231639
659,3,0.190156184,1521.833222,3107.076162,1585.24294,283.5058762,2434.592753,-382.4676315,-0.031701209,0.118264156
660,3,0.173078686,1466.349719,3043.666444,1577.316725,21.65297397,2420.33639,-267.870843,-0.008441095,0.114669501
661,3,0.096154826,1363.308928,3313.157743,1949.848815,-88.97228559,2287.749079,-330.7068862,0.048391923,0.111074845
662,3,0.084552811,1505.980793,3218.043167,1712.062375,-38.06585865,2367.717956,-394.3178971,0.004264935,0.108199121
663,3,0.100995954,1498.054578,3352.788817,1854.734239,-79.82115571,2429.033574,-318.3974396,-0.018080699,0.114310035
664,3,0.195514812,1521.833222,2885.14215,1363.308928,-22.20753083,2448.796919,-344.9324173,-0.03483463,0.11718576
665,3,0.204061908,1474.275934,3344.862602,1870.586669,-36.87073354,2376.946115,-345.4952972,-0.007543161,0.102807139
666,3,0.100995954,1410.866216,3225.969382,1815.103166,-28.72337149,2301.347096,-340.8222206,0.011357365,0.109996449
667,3,0.201274086,1577.316725,3107.076162,1529.759437,0.235694546,2460.641872,-325.8693532,-0.117099415,0.112512707
668,3,0.20299352,1513.907007,3122.928591,1609.021583,122.8259928,2400.75614,-377.8029327,-0.030349463,0.115028966
669,3,0.156251592,1482.202148,3043.666444,1561.464296,35.71076316,2416.348584,-284.3463921,-0.019596745,0.113231639
670,3,0.094919503,1498.054578,3344.862602,1846.808024,-32.04401005,2374.631831,-338.8028789,-0.020851922,0.108918052
671,3,0.172010299,1553.538081,2964.404297,1410.866216,-33.80971277,2433.337227,-316.3744169,0.021314224,0.114669501
672,3,0.122280225,1387.087572,3305.231529,1918.143957,-17.4606614,2358.080756,-356.5267996,0.002149516,0.106042328
673,3,0.079861925,1458.423505,3210.116953,1751.693448,78.56249728,2320.241294,-302.1356861,0.000259273,0.112512707
674,3,0.134616756,1585.24294,3162.559664,1577.316725,-273.2528117,2594.251273,-342.1934248,-0.145271914,0.125453466
675,3,0.119776194,1553.538081,3265.600456,1712.062375,-36.0597906,2346.277453,-364.8671395,-0.059275833,0.106401794
676,3,0.190172877,1545.611866,3107.076162,1561.464296,-105.4461848,2562.10729,-283.1474995,0.03747728,0.120420949
677,3,0.195514812,1513.907007,2980.256727,1466.349719,-52.0907201,2479.081093,-294.5524834,0.012703742,0.121858811
678,3,0.101496761,1521.833222,3249.748026,1727.914804,1.064590415,2419.31003,-357.7153047,-0.009816257,0.113231639
679,3,0.091597488,1347.456499,3138.78102,1791.324522,133.8209862,2201.854003,-307.76467,-0.006217094,0.10352607
680,3,0.12860708,1252.341922,3099.149947,1846.808024,5.395050296,2259.433301,-296.0732363,-0.021166477,0.116466828
681,3,0.100995954,1434.64486,3210.116953,1775.472092,18.39317938,2322.421425,-336.8667555,-0.009216406,0.112512707
682,3,0.086839827,1363.308928,3336.936388,1973.62746,165.1781153,2296.610839,-301.6196791,-0.036963856,0.099571949
683,3,0.080129021,1402.940002,3305.231529,1902.291527,-28.14234303,2337.521523,-324.3166204,0.003467742,0.10748019
684,3,0.199170699,1513.907007,2821.732432,1307.825425,-14.80104863,2390.610329,-302.7309877,-0.025589409,0.115028966
685,3,0.086906601,1498.054578,3321.083958,1823.02938,-186.9175259,2429.5413,-342.6228491,-0.049263516,0.10352607
686,3,0.198719973,1426.718645,3313.157743,1886.439098,-52.4029952,2401.279444,-328.4005794,0.012152937,0.115747898
687,3,0.100795632,1387.087572,3138.78102,1751.693448,211.9408713,2185.217037,-313.5142116,-0.027600164,0.106042328
688,3,0.127138047,1458.423505,3154.63345,1696.209945,-146.3439877,2381.233269,-372.7418201,0.005111223,0.108199121
689,3,0.084569504,1513.907007,3210.116953,1696.209945,-171.5451689,2365.460188,-361.7974821,-0.016882135,0.108199121
690,3,0.11608692,1458.423505,3289.379099,1830.955595,-124.4230792,2329.14012,-276.6967855,-0.011093119,0.101728742
691,3,0.11218063,1521.833222,3249.748026,1727.914804,-11.71408298,2352.816044,-313.1287081,-0.072331992,0.106761259
692,3,0.126837563,1521.833222,3218.043167,1696.209945,-475.5110057,2657.068406,-292.6658391,-0.033902429,0.130126518
693,3,0.158655462,1513.907007,3218.043167,1704.13616,-252.0746656,2519.151307,-389.4600307,-0.063196969,0.121499346
694,3,0.173612879,1402.940002,3352.788817,1949.848815,-222.5537546,2400.156531,-309.0636912,-0.053726921,0.10352607
695,3,0.108040631,1735.841019,2790.027574,1054.186555,-162.5774986,2441.699417,-310.7076299,0.041147162,0.114669501
696,3,0.098642164,1830.955595,2639.429494,808.4738989,299.1665494,2336.490508,-347.2805394,0.017849331,0.108199121
697,3,0.181358685,1585.24294,3281.452885,1696.209945,-243.2994773,2530.979392,-318.6851703,-0.055368167,0.118264156
698,3,0.119776194,1529.759437,2869.289721,1339.530284,206.881497,2302.675357,-297.5177645,-0.040044044,0.106761259
699,3,0.11057805,1521.833222,3265.600456,1743.767234,-272.6426994,2417.248224,-332.9783715,-0.009803754,0.112512707
700,3,0.15144385,1482.202148,3305.231529,1823.02938,-174.0067854,2331.014063,-367.22841,0.03401868,0.106761259
701,3,0.105703534,1624.874013,2845.511076,1220.637064,52.807752,2276.451433,-310.2787504,0.012646707,0.112872173
702,3,0.141377642,1387.087572,3336.936388,1949.848815,80.87773906,2348.247398,-279.63697,-0.021640577,0.106761259
703,3,0.096288374,1759.619663,2940.625653,1181.00599,-282.435671,2493.143819,-244.4609576,0.015120464,0.11790469
704,3,0.129007724,1466.349719,3035.740229,1569.39051,17.48527653,2242.604242,-318.2065394,-0.01375712,0.10748019
705,3,0.103366437,1490.128363,3336.936388,1846.808024,-256.9017904,2421.488937,-343.846588,-0.066554286,0.104245001
706,3,0.140926916,1688.283731,2821.732432,1133.448701,-240.4543547,2485.675589,-353.6487639,-0.087920271,0.113591104
707,3,0.108608211,1498.054578,3336.936388,1838.88181,-207.7203092,2353.094883,-418.92482,0.04530564,0.099212483
708,3,0.181358685,1616.947798,2996.109156,1379.161357,-23.04264717,2433.527191,-341.4559143,0.032739778,0.112153242
709,3,0.108975469,1513.907007,3138.78102,1624.874013,-109.8250213,2260.566547,-335.4224407,-0.030651713,0.099931415
710,3,0.100995954,1513.907007,3011.961585,1498.054578,229.2345145,2195.273763,-313.6907267,0.040801029,0.104245001
711,3,0.077508135,1672.431301,2837.584861,1165.153561,-82.38238655,2460.395936,-366.6096462,-0.024798329,0.117545225
712,3,0.104701921,1474.275934,3447.903394,1973.62746,-319.3339748,2633.041447,-272.4572926,1.55E-05,0.124015604
713,3,0.168270945,1640.726442,2932.699438,1291.972996,-351.5569003,2479.467015,-379.9347857,-0.054816557,0.11718576
714,3,0.11274821,1498.054578,3574.722829,2076.66825,-394.4753241,2547.529279,-333.0672733,0.024880131,0.10352607
715,3,0.156251592,1490.128363,3154.63345,1664.505086,-115.7559155,2430.133428,-304.4252816,0.015465337,0.109636983
716,3,0.091597488,1521.833222,3051.592659,1529.759437,-166.6611941,2352.88685,-352.975434,-0.02502704,0.107839656
717,3,0.180290298,1434.64486,3289.379099,1854.734239,82.20364581,2263.71925,-313.1737553,0.00366397,0.098853018
718,2,0.15144385,1458.423505,3122.928591,1664.505086,29.95719821,2377.725428,-293.0188105,-0.00895239,0.111074845
719,2,0.130877402,1513.907007,3297.305314,1783.398307,-220.2477937,2409.464552,-404.1447941,0.009266817,0.109636983
720,2,0.146903206,1371.235142,3281.452885,1910.217742,-153.0383264,2298.178922,-297.1486927,0.026119571,0.11071538
721,2,0.165599978,1529.759437,3329.010173,1799.250737,-169.6625385,2393.370784,-386.0782895,-0.026891849,0.107839656
722,2,0.125001273,1585.24294,2996.109156,1410.866216,-16.76873411,2291.85113,-337.5859571,0.009690683,0.098134087
723,2,0.096305068,1513.907007,3162.559664,1648.652657,26.66698596,2281.515556,-326.7490137,-0.036437943,0.099931415
724,2,0.176684492,1648.652657,2908.920794,1260.268137,-52.01680606,2518.307859,-290.1882881,0.042722356,0.118264156
725,2,0.108441275,1434.64486,3218.043167,1783.398307,-80.45887313,2330.073464,-327.7758672,-0.037379436,0.109277518
726,2,0.079861925,1513.907007,3202.190738,1688.283731,-236.4763826,2446.887712,-314.0356149,-0.040098956,0.115388431
727,2,0.072349829,1624.874013,2805.880003,1181.00599,290.1153549,2252.634542,-305.4489252,-0.051491513,0.107120725
728,2,0.147437399,1387.087572,3289.379099,1902.291527,-65.17610632,2263.200217,-304.5206323,0.004994371,0.104245001
729,2,0.100962567,1315.75164,3424.124749,2108.37311,-30.01376456,2326.284859,-280.8901342,0.037045635,0.107839656
730,2,0.084552811,1545.611866,3241.821811,1696.209945,-419.424989,2634.392941,-318.0737389,0.091928605,0.130845449
731,2,0.170140622,1529.759437,3210.116953,1680.357516,-229.2362716,2466.646751,-370.9800549,-0.051475973,0.120420949
732,2,0.084552811,1640.726442,2845.511076,1204.784634,-154.3902129,2440.725592,-343.4238556,-0.013554186,0.11790469
733,2,0.154916108,1466.349719,3067.445088,1601.095369,-148.4801852,2325.114272,-327.1644873,-0.02878599,0.112512707
734,3,0.082215715,1466.349719,2972.330512,1505.980793,-82.69321557,2347.358068,-278.5480782,0.036960842,0.111793777
735,3,0.073151119,1648.652657,3122.928591,1474.275934,257.2606598,2293.780721,-349.612252,-0.071065872,0.106042328
736,3,0.059779589,1418.792431,3265.600456,1846.808024,46.1466842,2275.778165,-326.7968143,0.077840121,0.099571949
737,3,0.091597488,1585.24294,2924.773224,1339.530284,142.5551121,2305.320579,-349.2161622,-0.006141701,0.104245001
738,3,0.100995954,1498.054578,3154.63345,1656.578872,-23.54356433,2268.013059,-394.5815693,0.043866182,0.107120725
739,3,0.104735308,1482.202148,3035.740229,1553.538081,85.96083454,2297.136644,-301.2855098,-0.041041694,0.108558587
740,3,0.077508135,1450.49729,3225.969382,1775.472092,47.62607857,2262.912962,-328.8345018,0.067885061,0.103166604
741,3,0.091597488,1418.792431,3313.157743,1894.365312,163.9511926,2299.983407,-304.2554583,0.005314706,0.10029088
742,3,0.103349744,1498.054578,3138.78102,1640.726442,-73.650427,2268.250783,-418.9493791,-0.059451949,0.105682863
743,3,0.084569504,1521.833222,2980.256727,1458.423505,47.03042768,2414.011769,-370.9152264,0.035951696,0.114669501
744,3,0.126837563,1513.907007,3178.412094,1664.505086,-209.7008527,2379.04895,-375.4231103,-0.053764746,0.114310035
745,3,0.122864499,1474.275934,3265.600456,1791.324522,-63.69966449,2383.126187,-315.5418649,0.0145231,0.113591104
746,3,0.084552811,1521.833222,2980.256727,1458.423505,-9.022950102,2330.635196,-397.4883531,0.048823365,0.10748019
747,3,0.141561271,1513.907007,3336.936388,1823.02938,-256.0044819,2463.332313,-340.6204911,0.060058113,0.108199121
748,3,0.121746032,1379.161357,3178.412094,1799.250737,-65.40583406,2300.294762,-290.827805,-0.012580296,0.115028966
749,3,0.086906601,1395.013787,3305.231529,1910.217742,-88.42556605,2324.150541,-278.6085779,0.048944619,0.112512707
750,3,0.146903206,1513.907007,3352.788817,1838.88181,-91.34227571,2461.823286,-351.6228774,-0.058614874,0.106042328
751,3,0.077508135,1609.021583,3249.748026,1640.726442,184.3827394,2295.637525,-357.5722344,-0.131558074,0.099212483
752,3,0.077524828,1521.833222,3035.740229,1513.907007,-62.81676005,2357.241313,-391.1412572,-0.043564372,0.109996449
753,3,0.149574173,1371.235142,3194.264523,1823.02938,-46.02237981,2373.666249,-292.9733363,-0.009770828,0.118623622
754,3,0.115085307,1545.611866,3194.264523,1648.652657,164.7614719,2384.649233,-356.9893375,-0.130854082,0.111434311
755,3,0.144232238,1490.128363,3225.969382,1735.841019,-93.32913419,2321.407639,-331.6376307,-0.014961485,0.104963932
756,3,0.089377246,1513.907007,2980.256727,1466.349719,253.6744827,2238.461858,-323.3363381,-0.125829252,0.10748019
757,3,0.130877402,1529.759437,3115.002376,1585.24294,-109.6653786,2422.789117,-372.2176119,-0.038440393,0.114669501
758,3,0.077508135,1529.759437,3241.821811,1712.062375,-260.3479861,2474.812147,-439.9813415,0.017215017,0.119342552
759,3,0.077508135,1513.907007,3035.740229,1521.833222,-27.18897491,2419.880653,-297.4228923,-0.061761773,0.12113988
760,3,0.075171038,1577.316725,3233.895597,1656.578872,-172.8196536,2611.709167,-371.5889832,0.016285713,0.120420949
761,3,0.117439097,1268.194352,3233.895597,1965.701245,68.27170353,2170.758567,-290.3265585,0.005471997,0.102088207
762,3,0.056240557,1450.49729,3170.485879,1719.988589,448.2234584,2181.563294,-305.4510823,0.001333872,0.098134087
763,3,0.079861925,1505.980793,3336.936388,1830.955595,64.73596562,2416.833436,-342.0077809,0.06737222,0.115747898
764,3,0.08502023,1521.833222,3313.157743,1791.324522,3.857142443,2377.351708,-394.4021536,-0.015858847,0.103166604
765,3,0.173612879,1442.571075,3115.002376,1672.431301,144.5076517,2269.230995,-352.5631554,-0.036503655,0.108558587
766,3,0.054020315,1490.128363,3336.936388,1846.808024,-82.64080087,2375.240247,-377.3285053,0.041004609,0.099931415
767,3,0.065755878,1482.202148,3321.083958,1838.88181,5.154288611,2335.049288,-300.7891294,-0.029363778,0.108918052
768,3,0.068109668,1529.759437,3360.715032,1830.955595,-204.5639773,2510.134936,-445.0623458,-0.078470219,0.100650345
769,3,0.075154345,1521.833222,2988.182941,1466.349719,-18.96758374,2419.423034,-404.3781649,0.065272267,0.115028966
770,3,0.079878618,1426.718645,3329.010173,1902.291527,102.837555,2230.280038,-327.4173007,-0.050474347,0.091304242
