id,duration,minimum,maximum,frequency_change,direction,pca,category,sex,mean_duration,mean_frequency,mean_change,mean_pca,,
368,0.119002268,2002.587891,4069.775391,2067.1875,666.395315,-1.01122,N,M,,,,,,
368,0.104489796,1636.523438,3445.3125,1808.789063,567.6474358,-0.33533,N,M,,,,,,
368,0.089977324,1614.990234,3283.813477,1668.823242,317.1168489,-1.5692,N,M,,,,,,
368,0.08707483,1754.956055,3273.046875,1518.09082,654.1752499,-0.02381,N,M,,,,,,
368,0.092879819,2444.018555,3509.912109,1065.893555,207.1290389,-1.21015,N,M,,,,,,
368,0.089977324,1798.022461,3111.547852,1313.525391,567.7932764,-0.4108,N,M,,,,,,
368,0.121904762,2077.954102,4317.407227,2239.453125,627.3582991,-0.55134,N,M,,,,,,
368,0.095782313,1636.523438,3692.944336,2056.420898,76.83408709,-0.36119,N,M,,,,,,
368,0.116099773,1787.255859,3369.946289,1582.69043,116.3097387,-0.12725,N,M,,,,,,
368,0.095782313,2207.15332,3003.881836,796.7285156,549.3883501,-0.39529,N,M,,,,,,
368,0.136417234,2013.354492,3509.912109,1496.557617,742.9823614,-1.25022,N,M,,,,,,
368,0.104489796,1528.857422,3908.276367,2379.418945,670.0376638,-0.06839,N,M,,,,,,
368,0.10739229,1668.823242,4231.274414,2562.451172,520.8936207,-0.79292,N,M,,,,,,
368,0.113197279,1894.921875,4026.708984,2131.787109,517.2481291,-1.1761,N,M,,,,,,
368,0.124807256,1744.189453,4048.242188,2304.052734,470.4268532,0.12366,N,M,,,,,,
368,0.06675737,2185.620117,3477.612305,1291.992188,174.9593195,-0.87403,N,M,,,,,,
368,0.101587302,2088.720703,3520.678711,1431.958008,376.613023,-0.88223,N,M,,,,,,
368,0.121904762,2088.720703,3273.046875,1184.326172,755.97435,-0.27913,N,M,,,,,,
368,0.130612245,1894.921875,3940.576172,2045.654297,589.2034516,-0.15491,N,M,,,,,,
368,0.089977324,1636.523438,3509.912109,1873.388672,527.8976816,-0.21711,N,M,,,,,,
368,0.10739229,2411.71875,3025.415039,613.6962891,708.2362919,-2.25924,N,M,,,,,,
368,0.098684807,2422.485352,3305.34668,882.8613281,136.3693629,0.00411,N,M,,,,,,
368,0.133514739,1937.988281,2831.616211,893.6279297,750.291627,-0.94859,N,M,,,,,,
368,0.110294785,2142.553711,3219.213867,1076.660156,666.6502093,-0.29823,N,M,,,,,,
368,0.116099773,1937.988281,3596.044922,1658.056641,621.96747,-1.41948,N,M,,,,,,
368,0.10739229,1970.288086,3273.046875,1302.758789,820.3105266,-1.62902,N,M,,,,,,
368,0.119002268,1916.455078,4435.839844,2519.384766,642.8465761,-0.2545,N,M,,,,,,
368,0.116099773,1937.988281,4446.606445,2508.618164,308.7402573,-0.41855,N,M,,,,,,
368,0.121904762,2067.1875,4349.707031,2282.519531,674.802118,-0.4084,N,M,,,,,,
368,0.119002268,1571.923828,3025.415039,1453.491211,618.2323868,-0.89795,N,M,,,,,,
368,0.136417234,2013.354492,3337.646484,1324.291992,821.7142565,-1.7405,N,M,,,,,,
368,0.110294785,1937.988281,2820.849609,882.8613281,562.4316048,-1.26549,N,M,,,,,,
368,0.119002268,2702.416992,3768.310547,1065.893555,-79.79047308,-1.35135,N,M,,,,,,
368,0.10739229,1668.823242,3477.612305,1808.789063,491.3095783,-0.84595,N,M,,,,,,
368,0.113197279,1711.889648,4500.439453,2788.549805,433.7705991,-0.134,N,M,,,,,,
368,0.110294785,1658.056641,4026.708984,2368.652344,707.8252853,-1.45696,N,M,,,,,,
368,0.116099773,2110.253906,4252.807617,2142.553711,558.3575796,-0.35067,N,M,,,,,,
368,0.116099773,2099.487305,3402.246094,1302.758789,403.9198688,-1.63759,N,M,,,,,,
368,0.101587302,1776.489258,3585.27832,1808.789063,148.2503113,-1.10673,N,M,,,,,,
368,0.124807256,2067.1875,4274.34082,2207.15332,556.536261,-0.59129,N,M,,,,,,
368,0.133514739,1970.288086,4360.473633,2390.185547,540.255311,-0.24401,N,M,,,,,,
368,0.116099773,2088.720703,2885.449219,796.7285156,731.0349943,-0.27809,N,M,,,,,,
368,0.10739229,1647.290039,3865.209961,2217.919922,636.6263921,-1.47462,N,M,,,,,,
368,0.127709751,1754.956055,3090.014648,1335.058594,655.8841626,-0.47613,N,M,,,,,,
368,0.092879819,2024.121094,4102.075195,2077.954102,665.4858422,-0.27923,N,M,,,,,,
368,0.136417234,1593.457031,3208.447266,1614.990234,416.4411127,-0.34802,N,M,,,,,,
368,0.26122449,2928.515625,4166.674805,1238.15918,-469.882203,-1.48899,N,M,,,,,,
368,0.179954649,1981.054688,4112.841797,2131.787109,-904.6471041,-0.3972,N,M,,,,,,
368,0.116099773,2121.020508,3068.481445,947.4609375,641.9096268,-0.39468,N,M,,,,,,
368,0.159637188,1604.223633,3757.543945,2153.320313,-377.8086372,-1.85186,N,M,,,,,,
368,0.258321995,2777.783203,4155.908203,1378.125,-520.5255827,-0.00791,N,M,,,,,,
368,0.095782313,1690.356445,3423.779297,1733.422852,329.0537887,-0.41507,N,M,,,,,,
368,0.095782313,2067.1875,3897.509766,1830.322266,739.2205652,-0.01207,N,M,,,,,,
368,0.148027211,2379.418945,3811.376953,1431.958008,-514.9214506,-0.3916,N,M,,,,,,
368,0.255419501,3165.380859,3843.676758,678.2958984,-284.2634358,-0.74863,N,M,,,,,,
368,0.226394558,2013.354492,3940.576172,1927.22168,-543.360626,-0.64444,N,M,,,,,,
368,0.235102041,2971.582031,4091.308594,1119.726563,-678.8730377,-0.14786,N,M,,,,,,
368,0.211882086,1873.388672,4080.541992,2207.15332,-536.8649073,-0.00677,N,M,,,,,,
368,0.226394558,2885.449219,4145.141602,1259.692383,-370.7932563,-0.36167,N,M,,,,,,
368,0.293151927,3133.081055,3746.777344,613.6962891,-240.9198248,-1.12998,N,M,,,,,,
368,0.182857143,2777.783203,3897.509766,1119.726563,-475.4498554,-0.37069,N,M,,,,,,
368,0.197369615,2971.582031,4091.308594,1119.726563,-767.7475486,-1.16995,N,M,,,,,,
368,0.267029478,2465.551758,4242.041016,1776.489258,-543.8456333,-1.36867,N,M,,,,,,
368,0.287346939,2756.25,3886.743164,1130.493164,-386.8474237,-0.69533,N,M,,,,,,
368,0.121904762,2034.887695,4080.541992,2045.654297,538.6735269,-0.84385,N,M,,,,,,
368,0.092879819,2185.620117,3057.714844,872.0947266,-17.94055829,-0.98675,N,M,,,,,,
368,0.255419501,2993.115234,4360.473633,1367.358398,-728.7622253,-1.77599,N,M,,,,,,
368,0.208979592,3348.413086,4080.541992,732.1289063,-726.5152554,-0.52381,N,M,,,,,,
368,0.208979592,3197.680664,4091.308594,893.6279297,-449.5440113,-0.0859,N,M,,,,,,
368,0.278639456,3057.714844,3563.745117,506.0302734,-310.5178407,-0.30394,N,M,,,,,,
368,0.188662132,1571.923828,3962.109375,2390.185547,-480.6665261,-1.53251,N,M,,,,,,
368,0.232199546,3488.378906,3951.342773,462.9638672,-414.6367888,-0.40505,N,M,,,,,,
368,0.119002268,2121.020508,2950.048828,829.0283203,573.1495381,-1.6705,N,M,,,,,,
368,0.287346939,3014.648438,3832.910156,818.2617188,-274.8122768,-1.60879,N,M,,,,,,
368,0.26122449,3488.378906,3865.209961,376.8310547,-348.1464136,-1.02303,N,M,,,,,,
368,0.211882086,2960.81543,3962.109375,1001.293945,-426.6235792,-1.60229,N,M,,,,,,
368,0.21478458,2939.282227,4048.242188,1108.959961,-456.2435291,-1.45233,N,M,,,,,,
368,0.246712018,2982.348633,4069.775391,1087.426758,-611.9778073,-1.23998,N,M,,,,,,
368,0.249614512,3337.646484,3789.84375,452.1972656,-330.2393523,-1.2028,N,M,,,,,,
368,0.119002268,1754.956055,3994.40918,2239.453125,633.4143158,-0.8649,N,M,,,,,,
368,0.269931973,2067.1875,3994.40918,1927.22168,-391.2351481,-1.309,N,M,,,,,,
368,0.21478458,3143.847656,4048.242188,904.3945313,-566.8650109,-1.62808,N,M,,,,,,
368,0.21478458,3273.046875,3875.976563,602.9296875,-17.07119509,-1.32696,N,M,,,,,,
368,0.10739229,1571.923828,3714.477539,2142.553711,-127.909922,-1.26072,N,M,,,,,,
368,0.252517007,3402.246094,3800.610352,398.3642578,-551.3707808,-0.23161,N,M,,,,,,
368,0.191564626,2433.251953,3822.143555,1388.891602,-457.7057209,-1.42244,N,M,,,,,,
368,0.26122449,3240.74707,3703.710938,462.9638672,-242.8823344,-1.27556,N,M,,,,,,
368,0.307664399,3122.314453,4242.041016,1119.726563,-349.6895806,-0.49016,N,M,,,,,,
368,0.284444444,2885.449219,3940.576172,1055.126953,-351.113314,-0.99822,N,M,,,,,,
368,0.255419501,2088.720703,4059.008789,1970.288086,-228.3305249,-1.85007,N,M,,,,,,
368,0.10739229,1787.255859,3208.447266,1421.191406,570.4498252,-0.95113,N,M,,,,,,
368,0.113197279,1561.157227,3143.847656,1582.69043,543.019272,-1.44913,N,M,,,,,,
368,0.150929705,1733.422852,3886.743164,2153.320313,-516.4676403,-1.71465,N,M,,,,,,
368,0.304761905,3046.948242,3768.310547,721.3623047,-182.0402679,-1.57148,N,M,,,,,,
368,0.21478458,3046.948242,4048.242188,1001.293945,-682.8207059,-1.35419,N,M,,,,,,
368,0.284444444,2745.483398,4328.173828,1582.69043,-566.2532323,-1.63025,N,M,,,,,,
368,0.21478458,2390.185547,4371.240234,1981.054688,-749.4772023,-1.84938,N,M,,,,,,
368,0.217687075,3326.879883,3757.543945,430.6640625,-363.4649084,-1.41865,N,M,,,,,,
368,0.264126984,3359.179688,4123.608398,764.4287109,-404.9591059,-1.19318,N,M,,,,,,
368,0.232199546,3326.879883,4005.175781,678.2958984,-403.658965,-1.10756,N,M,,,,,,
368,0.267029478,3316.113281,3843.676758,527.5634766,-230.949486,-1.46316,N,M,,,,,,
368,0.229297052,3563.745117,3875.976563,312.2314453,-399.9237365,-1.19481,N,M,,,,,,
368,0.26122449,2605.517578,4005.175781,1399.658203,-114.6974856,-1.18864,N,M,,,,,,
368,0.206077098,1614.990234,4048.242188,2433.251953,-664.7972823,-1.31347,N,M,,,,,,
368,0.188662132,1959.521484,3929.80957,1970.288086,-646.3347725,-1.40967,N,M,,,,,,
368,0.211882086,3413.012695,3962.109375,549.0966797,-325.3702659,-1.53251,N,M,,,,,,
368,0.139319728,1658.056641,3800.610352,2142.553711,-470.6686673,-0.87019,N,M,,,,,,
368,0.119002268,1937.988281,3251.513672,1313.525391,440.5970829,-0.25389,N,M,,,,,,
368,0.232199546,3316.113281,3897.509766,581.3964844,-400.1216365,-0.89726,N,M,,,,,,
368,0.316371882,2659.350586,3972.875977,1313.525391,-223.2500995,-1.15665,N,M,,,,,,
368,0.235102041,3208.447266,4274.34082,1065.893555,-635.6374885,-1.34795,N,M,,,,,,
368,0.238004535,2713.183594,4091.308594,1378.125,-480.1883694,-1.6678,N,M,,,,,,
368,0.287346939,2788.549805,4080.541992,1291.992188,-443.7592967,-1.77439,N,M,,,,,,
368,0.249614512,3316.113281,3843.676758,527.5634766,-482.1474964,-1.79486,N,M,,,,,,
368,0.255419501,2648.583984,4091.308594,1442.724609,-638.1014487,-1.43062,N,M,,,,,,
368,0.21478458,3262.280273,3865.209961,602.9296875,-530.480029,-1.49864,N,M,,,,,,
368,0.208979592,3413.012695,3768.310547,355.2978516,-398.4190615,-1.68964,N,M,,,,,,
368,0.156734694,1658.056641,3822.143555,2164.086914,-555.8216649,-1.49919,N,M,,,,,,
368,0.200272109,2433.251953,3789.84375,1356.591797,-472.9700104,-1.55237,N,M,,,,,,
368,0.10739229,1916.455078,3369.946289,1453.491211,545.0450534,-1.36258,N,M,,,,,,
368,0.10739229,1851.855469,3326.879883,1475.024414,817.5551901,-1.67302,N,M,,,,,,
368,0.116099773,2067.1875,3477.612305,1410.424805,359.5281114,-1.70761,N,M,,,,,,
368,0.293151927,2767.016602,3703.710938,936.6943359,-181.7904521,-1.49527,N,M,,,,,,
368,0.116099773,1981.054688,3875.976563,1894.921875,694.6997604,-1.12327,N,M,,,,,,
368,0.10739229,1722.65625,4231.274414,2508.618164,617.8761366,-0.82488,N,M,,,,,,
368,0.084172336,1593.457031,3628.344727,2034.887695,326.7956669,-1.34561,N,M,,,,,,
368,0.110294785,1808.789063,3843.676758,2034.887695,-100.8941969,-0.97317,N,M,,,,,,
368,0.119002268,1507.324219,3380.712891,1873.388672,867.2251072,-1.8722,N,M,,,,,,
368,0.127709751,1733.422852,3100.78125,1367.358398,340.6906639,-1.23809,N,M,,,,,,
368,0.116099773,1625.756836,4231.274414,2605.517578,556.8276279,-1.5033,N,M,,,,,,
368,0.26122449,2573.217773,3897.509766,1324.291992,-309.7550088,-1.30449,N,M,,,,,,
368,0.10739229,2196.386719,4608.105469,2411.71875,454.4737625,-1.96749,N,M,,,,,,
368,0.124807256,2121.020508,3208.447266,1087.426758,264.4959281,-1.61312,N,M,,,,,,
368,0.110294785,1507.324219,3240.74707,1733.422852,808.2340686,-1.72635,N,M,,,,,,
368,0.130612245,1981.054688,4134.375,2153.320313,695.2441912,-1.55009,N,M,,,,,,
368,0.098684807,1894.921875,4059.008789,2164.086914,320.3534661,-1.30671,N,M,,,,,,
368,0.092879819,1959.521484,2831.616211,872.0947266,582.9373628,-1.74715,N,M,,,,,,
368,0.139319728,2131.787109,4489.672852,2357.885742,529.2532597,-0.85957,N,M,,,,,,
368,0.121904762,1593.457031,2928.515625,1335.058594,740.7198365,-1.72884,N,M,,,,,,
368,0.116099773,2196.386719,2939.282227,742.8955078,556.4271307,-1.63876,N,M,,,,,,
368,0.098684807,1744.189453,3251.513672,1507.324219,66.15516799,-2.02272,N,M,,,,,,
368,0.095782313,1550.390625,3391.479492,1841.088867,596.2381037,-1.49928,N,M,,,,,,
368,0.116099773,1884.155273,4134.375,2250.219727,545.7231887,-1.62798,N,M,,,,,,
368,0.19446712,2853.149414,3962.109375,1108.959961,-522.6033087,-1.86482,N,M,,,,,,
368,0.10739229,2056.420898,3014.648438,958.2275391,731.2047957,-1.62746,N,M,,,,,,
368,0.095782313,1647.290039,3240.74707,1593.457031,109.2073411,-1.26965,N,M,,,,,,
368,0.130612245,2056.420898,2896.21582,839.7949219,446.08452,-1.64914,N,M,,,,,,
368,0.101587302,1733.422852,4155.908203,2422.485352,385.6126437,-1.49616,N,M,,,,,,
368,0.121904762,1744.189453,3563.745117,1819.555664,345.7971832,-1.5285,N,M,,,,,,
368,0.113197279,1668.823242,3854.443359,2185.620117,431.4306758,-0.63949,N,M,,,,,,
368,0.113197279,2099.487305,4360.473633,2260.986328,705.4847879,-2.05781,N,M,,,,,,
368,0.139319728,1744.189453,3768.310547,2024.121094,562.6210991,-1.70055,N,M,,,,,,
368,0.119002268,1841.088867,3003.881836,1162.792969,531.6156528,-1.57342,N,M,,,,,,
368,0.119002268,2013.354492,4360.473633,2347.119141,626.4207756,-1.79929,N,M,,,,,,
368,0.124807256,1905.688477,2960.81543,1055.126953,576.5077658,-1.55855,N,M,,,,,,
368,0.235102041,2659.350586,3897.509766,1238.15918,-308.7285558,-1.05652,N,M,,,,,,
368,0.10739229,1421.191406,3197.680664,1776.489258,853.4259642,-1.23565,N,M,,,,,,
368,0.098684807,2153.320313,4446.606445,2293.286133,484.4571996,-1.52876,N,M,,,,,,
368,0.121904762,1905.688477,2863.916016,958.2275391,382.2330826,-1.5728,N,M,,,,,,
368,0.08707483,1593.457031,4037.475586,2444.018555,205.0444054,-1.77349,N,M,,,,,,
368,0.110294785,2002.587891,3639.111328,1636.523438,626.7888612,-1.45292,N,M,,,,,,
368,0.113197279,2002.587891,3208.447266,1205.859375,233.564835,-0.33186,N,M,,,,,,
368,0.10739229,1518.09082,3283.813477,1765.722656,323.776347,-0.402,N,M,,,,,,
368,0.21478458,2885.449219,3940.576172,1055.126953,-406.2157505,-1.01583,N,M,,,,,,
368,0.110294785,1582.69043,2950.048828,1367.358398,422.6187735,-1.36862,N,M,,,,,,
368,0.119002268,2153.320313,3499.145508,1345.825195,596.1955104,-1.58249,N,M,,,,,,
368,0.124807256,2002.587891,3111.547852,1108.959961,573.3060154,-1.47983,N,M,,,,,,
368,0.127709751,1948.754883,2928.515625,979.7607422,558.7262402,-1.02499,N,M,,,,,,
368,0.095782313,1582.69043,4198.974609,2616.28418,378.5265656,-1.0582,N,M,,,,,,
368,0.206077098,1679.589844,3951.342773,2271.75293,-476.719105,-1.43809,N,M,,,,,,
368,0.124807256,2099.487305,3456.079102,1356.591797,296.9464648,-1.51517,N,M,,,,,,
368,0.095782313,1733.422852,3692.944336,1959.521484,270.401072,-1.41926,N,M,,,,,,
368,0.113197279,2056.420898,3542.211914,1485.791016,735.5814136,-1.56302,N,M,,,,,,
368,0.121904762,1722.65625,3111.547852,1388.891602,461.8645755,-1.32095,N,M,,,,,,
368,0.121904762,1442.724609,3423.779297,1981.054688,396.6602246,-1.411,N,M,,,,,,
368,0.116099773,1884.155273,4392.773438,2508.618164,40.67680021,-1.13597,N,M,,,,,,
368,0.119002268,1647.290039,2756.25,1108.959961,517.4353176,-1.0428,N,M,,,,,,
368,0.238004535,2767.016602,3908.276367,1141.259766,-292.5632125,-1.97937,N,M,,,,,,
368,0.127709751,1561.157227,3208.447266,1647.290039,666.1752945,-0.83858,N,M,,,,,,
368,0.124807256,2013.354492,4360.473633,2347.119141,336.3237771,-1.43904,N,M,,,,,,
367,0.083446712,2142.553711,3617.578125,1475.024414,273.9857537,-1.30666,N,M,0.084978764,2521.792324,3323.740427,801.9481024,239.0574594,-0.683436637
367,0.10521542,2045.654297,3466.845703,1421.191406,577.5607794,-1.87454,N,M,,,,,,
367,0.090702948,1991.821289,3542.211914,1550.390625,510.2404654,-1.30747,N,M,,,,,,
367,0.095782313,2142.553711,3671.411133,1528.857422,320.8643417,-1.03508,N,M,,,,,,
367,0.104489796,2174.853516,3606.811523,1431.958008,360.3578442,-1.1713,N,M,,,,,,
367,0.097959184,1927.22168,3413.012695,1485.791016,822.628388,-1.44582,N,M,,,,,,
367,0.100136054,2110.253906,3585.27832,1475.024414,335.9372852,-1.50284,N,M,,,,,,
367,0.094331066,2174.853516,2734.716797,559.8632813,685.9670351,-0.78803,N,M,,,,,,
367,0.094331066,1991.821289,3337.646484,1345.825195,609.6741155,-1.38002,N,M,,,,,,
367,0.112471655,2314.819336,2831.616211,516.796875,507.9430946,-1.58639,N,M,,,,,,
367,0.101587302,2304.052734,3057.714844,753.6621094,620.5488939,-0.40986,N,M,,,,,,
367,0.112471655,2260.986328,3660.644531,1399.658203,559.5943487,-1.78745,N,M,,,,,,
367,0.101587302,2454.785156,3186.914063,732.1289063,604.4426708,-1.24173,N,M,,,,,,
367,0.076190476,2217.919922,3262.280273,1044.360352,349.6833754,-1.4588,N,M,,,,,,
367,0.097959184,2250.219727,3251.513672,1001.293945,795.1816753,-1.13571,N,M,,,,,,
367,0.108843537,2347.119141,3165.380859,818.2617188,712.6409431,-0.12507,N,M,,,,,,
367,0.10521542,1970.288086,3596.044922,1625.756836,603.0355016,-0.58902,N,M,,,,,,
367,0.079818594,2067.1875,3391.479492,1324.291992,552.0192954,0.29542,N,M,,,,,,
367,0.101587302,2347.119141,3057.714844,710.5957031,579.673687,-0.1938,N,M,,,,,,
367,0.08707483,2174.853516,3122.314453,947.4609375,596.352575,-0.40693,N,M,,,,,,
367,0.094331066,2002.587891,3552.978516,1550.390625,783.0284789,-0.98363,N,M,,,,,,
367,0.094331066,2228.686523,3143.847656,915.1611328,647.5126868,0.41929,N,M,,,,,,
367,0.097959184,2573.217773,3100.78125,527.5634766,763.380098,-0.63103,N,M,,,,,,
367,0.101587302,2444.018555,3154.614258,710.5957031,425.8100489,0.04545,N,M,,,,,,
367,0.08707483,2153.320313,3208.447266,1055.126953,629.0506512,0.24835,N,M,,,,,,
367,0.108843537,2013.354492,3273.046875,1259.692383,764.9714413,-1.55574,N,M,,,,,,
367,0.094331066,1991.821289,3273.046875,1281.225586,749.4208,-1.12318,N,M,,,,,,
367,0.08707483,2400.952148,3240.74707,839.7949219,508.7876072,-0.81081,N,M,,,,,,
367,0.108843537,2077.954102,3283.813477,1205.859375,414.9184364,-0.9669,N,M,,,,,,
367,0.101587302,2239.453125,2874.682617,635.2294922,607.6146158,-1.1753,N,M,,,,,,
367,0.090702948,2422.485352,2950.048828,527.5634766,711.8319055,-0.83098,N,M,,,,,,
367,0.094331066,2045.654297,3326.879883,1281.225586,390.3638531,-0.25032,N,M,,,,,,
367,0.097959184,2487.084961,2885.449219,398.3642578,638.5821881,-0.78948,N,M,,,,,,
367,0.112471655,2239.453125,3165.380859,925.9277344,772.3038713,-0.76543,N,M,,,,,,
367,0.090702948,2228.686523,3240.74707,1012.060547,541.9710587,-0.45864,N,M,,,,,,
367,0.079818594,2153.320313,3391.479492,1238.15918,367.8493076,-0.46726,N,M,,,,,,
367,0.108843537,2185.620117,2788.549805,602.9296875,847.3600396,-1.06193,N,M,,,,,,
367,0.123356009,2842.382813,3036.181641,193.7988281,255.3304788,-0.17881,N,M,,,,,,
367,0.094331066,2099.487305,3068.481445,968.9941406,370.6360048,-0.93207,N,M,,,,,,
367,0.072562358,2088.720703,3337.646484,1248.925781,529.6940265,-0.83049,N,M,,,,,,
367,0.083446712,2368.652344,3046.948242,678.2958984,347.1264088,-0.47569,N,M,,,,,,
367,0.097959184,2282.519531,3208.447266,925.9277344,616.4701924,-1.05209,N,M,,,,,,
367,0.094331066,2347.119141,3165.380859,818.2617188,359.3730494,-0.64627,N,M,,,,,,
367,0.090702948,2336.352539,3111.547852,775.1953125,689.5678303,-1.36442,N,M,,,,,,
367,0.10521542,2562.451172,2960.81543,398.3642578,497.2861221,-0.62705,N,M,,,,,,
367,0.08707483,2390.185547,3122.314453,732.1289063,614.9431734,-0.78339,N,M,,,,,,
367,0.080544218,2185.620117,2583.984375,398.3642578,214.2637192,-0.18874,N,M,,,,,,
367,0.095782313,2508.618164,3520.678711,1012.060547,-537.4423464,-1.04476,N,M,,,,,,
367,0.182857143,2917.749023,3509.912109,592.1630859,-399.3981422,-1.62183,N,M,,,,,,
367,0.090702948,2153.320313,2756.25,602.9296875,576.9700012,-0.03596,N,M,,,,,,
367,0.097959184,2842.382813,3477.612305,635.2294922,-379.0031397,-0.69157,N,M,,,,,,
367,0.165442177,2863.916016,3413.012695,549.0966797,-328.4648278,-0.004,N,M,,,,,,
367,0.093605442,2325.585938,3262.280273,936.6943359,-272.1255591,-0.64434,N,M,,,,,,
367,0.185034014,2874.682617,3466.845703,592.1630859,-328.9226201,-0.50723,N,M,,,,,,
367,0.089251701,2444.018555,3186.914063,742.8955078,-251.3242166,0.5937,N,M,,,,,,
367,0.100136054,2368.652344,2993.115234,624.4628906,-141.2653329,-1.18083,N,M,,,,,,
367,0.091428571,2734.716797,3316.113281,581.3964844,-267.599981,-0.31695,N,M,,,,,,
367,0.14585034,2508.618164,3283.813477,775.1953125,-429.5707915,-1.04571,N,M,,,,,,
367,0.08707483,2454.785156,2756.25,301.4648438,393.8480194,-0.72429,N,M,,,,,,
367,0.084897959,2444.018555,2993.115234,549.0966797,-212.8461887,-0.85843,N,M,,,,,,
367,0.080544218,2357.885742,3208.447266,850.5615234,-197.2672649,-0.33827,N,M,,,,,,
367,0.104489796,2594.750977,3068.481445,473.7304688,533.4746292,-0.87522,N,M,,,,,,
367,0.10521542,2228.686523,3154.614258,925.9277344,765.6589741,-0.97581,N,M,,,,,,
367,0.069659864,2336.352539,3649.87793,1313.525391,397.7160986,-1.0393,N,M,,,,,,
367,0.078367347,2314.819336,2885.449219,570.6298828,385.097285,-0.00915,N,M,,,,,,
367,0.169795918,3369.946289,3908.276367,538.3300781,-940.0860971,-0.87229,N,M,,,,,,
367,0.039183673,2131.787109,3843.676758,1711.889648,-129.2084354,-0.93389,N,M,,,,,,
367,0.08707483,2099.487305,3240.74707,1141.259766,-240.6895363,-0.70969,N,M,,,,,,
367,0.084897959,2627.050781,3025.415039,398.3642578,-382.711278,0.0241,N,M,,,,,,
367,0.134965986,2411.71875,3326.879883,915.1611328,-448.7536517,-0.46627,N,M,,,,,,
367,0.111020408,2853.149414,3337.646484,484.4970703,-390.8976699,-0.91202,N,M,,,,,,
367,0.176326531,2885.449219,3488.378906,602.9296875,-530.9874222,-0.45791,N,M,,,,,,
367,0.182857143,2896.21582,3542.211914,645.9960938,-479.803049,-0.91057,N,M,,,,,,
367,0.080544218,2465.551758,3057.714844,592.1630859,-296.5487052,0.27666,N,M,,,,,,
367,0.082721088,2540.917969,3208.447266,667.5292969,-388.2070952,-0.5837,N,M,,,,,,
367,0.093605442,2185.620117,3165.380859,979.7607422,-254.5013438,0.17444,N,M,,,,,,
367,0.056598639,2088.720703,3391.479492,1302.758789,401.0205199,0.32478,N,M,,,,,,
367,0.076190476,2196.386719,3273.046875,1076.660156,313.8671795,-1.3322,N,M,,,,,,
367,0.094331066,2174.853516,2831.616211,656.7626953,559.3854212,-1.44566,N,M,,,,,,
367,0.091428571,2713.183594,3154.614258,441.4306641,-234.9627951,-1.10671,N,M,,,,,,
367,0.081632653,2551.68457,3337.646484,785.9619141,41.67439419,-1.41648,N,M,,,,,,
367,0.079818594,2519.384766,3176.147461,656.7626953,-290.2256702,-0.64946,N,M,,,,,,
367,0.074376417,2465.551758,3294.580078,829.0283203,217.0177742,-0.88822,N,M,,,,,,
367,0.081632653,2368.652344,2993.115234,624.4628906,-346.5900105,-0.60234,N,M,,,,,,
367,0.088163265,2573.217773,2842.382813,269.1650391,159.3328025,-1.082,N,M,,,,,,
367,0.054421769,2325.585938,2993.115234,667.5292969,-64.56539269,-1.12734,N,M,,,,,,
367,0.092517007,2465.551758,2831.616211,366.0644531,387.2401206,-0.94305,N,M,,,,,,
367,0.084897959,2863.916016,3413.012695,549.0966797,25.30895236,-0.65098,N,M,,,,,,
367,0.08707483,2616.28418,3165.380859,549.0966797,172.7603344,-1.18453,N,M,,,,,,
367,0.084897959,2465.551758,3240.74707,775.1953125,117.2526452,-1.40341,N,M,,,,,,
367,0.072562358,2347.119141,2993.115234,645.9960938,-80.27602186,-1.23726,N,M,,,,,,
367,0.074376417,2357.885742,2928.515625,570.6298828,-262.7039348,-0.65552,N,M,,,,,,
367,0.083446712,2519.384766,3316.113281,796.7285156,-129.088785,-1.56295,N,M,,,,,,
367,0.06893424,2271.75293,2723.950195,452.1972656,-68.10775831,-1.25966,N,M,,,,,,
367,0.083446712,2411.71875,2993.115234,581.3964844,-229.6144875,-0.23741,N,M,,,,,,
367,0.085260771,2217.919922,2906.982422,689.0625,305.7286239,-0.46528,N,M,,,,,,
367,0.063492063,2196.386719,3305.34668,1108.959961,-201.77149,-1.28713,N,M,,,,,,
367,0.092517007,2820.849609,3240.74707,419.8974609,-67.36339727,-0.36977,N,M,,,,,,
367,0.075102041,2810.083008,3531.445313,721.3623047,87.62274676,-0.52097,N,M,,,,,,
367,0.081632653,2745.483398,3585.27832,839.7949219,186.4067515,-0.62544,N,M,,,,,,
367,0.088888889,2497.851563,3046.948242,549.0966797,-295.94132,-1.01871,N,M,,,,,,
367,0.059863946,2185.620117,3090.014648,904.3945313,1.893349545,-1.32519,N,M,,,,,,
367,0.083446712,2422.485352,3240.74707,818.2617188,-457.8764638,-1.35924,N,M,,,,,,
367,0.079818594,2433.251953,3165.380859,732.1289063,-392.2653759,-1.22575,N,M,,,,,,
367,0.10122449,2950.048828,3316.113281,366.0644531,-41.54140416,-0.56205,N,M,,,,,,
367,0.068571429,1884.155273,3402.246094,1518.09082,305.7702411,-0.9924,N,M,,,,,,
367,0.081632653,2540.917969,3176.147461,635.2294922,501.4881276,-1.3448,N,M,,,,,,
367,0.08707483,2680.883789,3273.046875,592.1630859,-123.7216882,-0.79149,N,M,,,,,,
