category,duration,frequency_change,direction
unknown,0.313469388,1905.688477,-303.3089363
unknown,0.205714286,2314.819336,-440.4619986
unknown,0.225306122,1937.988281,-222.3267886
unknown,0.241632653,1862.62207,2.065737487
unknown,0.32,1690.356445,-335.4293119
unknown,0.326530612,1991.821289,16.77958521
unknown,0.241632653,2077.954102,-161.5212027
unknown,0.316734694,2239.453125,-390.2367162
unknown,0.212244898,2390.185547,-145.5534414
unknown,0.26122449,1927.22168,-238.3178688
unknown,0.313469388,2239.453125,-1.997979373
unknown,0.271020408,2185.620117,-190.6274927
unknown,0.336326531,2013.354492,51.5894509
unknown,0.235102041,2034.887695,-13.58966244
unknown,0.238367347,1668.823242,-228.516029
unknown,0.310204082,2153.320313,-477.3427763
unknown,0.267755102,1948.754883,-32.52650987
unknown,0.267755102,2325.585938,-219.6128253
unknown,0.26122449,2293.286133,25.92131308
unknown,0.251428571,2056.420898,-225.1773677
unknown,0.290612245,1970.288086,-124.3996231
unknown,0.267755102,1819.555664,51.59045768
unknown,0.189387755,1937.988281,-173.5979292
unknown,0.186122449,2411.71875,-468.0812106
unknown,0.290612245,2304.052734,-22.97386355
unknown,0.287346939,2153.320313,76.31231016
unknown,0.284081633,1787.255859,-309.3755414
unknown,0.264489796,2228.686523,-229.1404527
unknown,0.208979592,2239.453125,-268.9048656
unknown,0.310204082,2110.253906,-251.1126938
unknown,0.303673469,2185.620117,37.46312286
unknown,0.280816327,1841.088867,-91.36885999
unknown,0.280816327,1819.555664,48.28198827
unknown,0.300408163,2228.686523,-255.2171706
unknown,0.137142857,1927.22168,-1.383031903
unknown,0.303673469,1884.155273,-64.66037669
unknown,0.267755102,1970.288086,-199.3829038
unknown,0.27755102,1744.189453,-400.5187376
unknown,0.297142857,2121.020508,-53.90098714
unknown,0.300408163,2217.919922,-110.7303434
unknown,0.300408163,1937.988281,-386.3000226
unknown,0.267755102,1754.956055,-245.4699563
unknown,0.310204082,1948.754883,-433.4446056
unknown,0.287346939,1765.722656,-272.625452
unknown,0.310204082,1959.521484,25.16393192
unknown,0.316734694,1765.722656,-198.6557766
unknown,0.241632653,2045.654297,-4.445374241
unknown,0.228571429,2196.386719,-244.9744553
unknown,0.287346939,2099.487305,-144.5886977
unknown,0.323265306,1754.956055,-101.1280853
unknown,0.346122449,2271.75293,66.60950387
unknown,0.32,2099.487305,-174.0568628
unknown,0.349387755,2067.1875,-208.5002867
unknown,0.26122449,1787.255859,-219.1882711
unknown,0.300408163,1981.054688,-354.8522991
unknown,0.306938776,2250.219727,-365.8843883
unknown,0.271020408,2067.1875,-307.2303333
unknown,0.182857143,1475.024414,-208.6217287
unknown,0.182857143,2282.519531,-63.92578118
unknown,0.300408163,2067.1875,29.06302338
unknown,0.300408163,2239.453125,-191.4180208
unknown,0.293877551,1894.921875,-78.34169141
unknown,0.306938776,2142.553711,-297.85653
unknown,0.284081633,2325.585938,-458.6096336
unknown,0.274285714,1830.322266,-79.64711478
unknown,0.287346939,1711.889648,-291.0832125
unknown,0.251428571,2110.253906,-206.0834796
unknown,0.235102041,2573.217773,-37.52260663
unknown,0.251428571,1819.555664,-166.9045212
unknown,0.293877551,2260.986328,54.07338356
unknown,0.244897959,1981.054688,-259.4986222
unknown,0.27755102,1798.022461,-216.400867
unknown,0.306938776,2077.954102,-170.0017829
unknown,0.290612245,2260.986328,33.73949096
unknown,0.26122449,1711.889648,-455.6325464
unknown,0.306938776,2077.954102,-283.5802418
unknown,0.27755102,1916.455078,-195.0126772
unknown,0.284081633,2336.352539,211.2395578
unknown,0.287346939,1873.388672,-140.1119802
unknown,0.293877551,1884.155273,-17.23941341
unknown,0.229659864,2314.819336,-344.3081557
unknown,0.254693878,2024.121094,66.59823638
unknown,0.271020408,1884.155273,15.24992249
unknown,0.208979592,1873.388672,-140.3768556
unknown,0.359183673,2056.420898,18.39512453
unknown,0.189387755,2239.453125,-79.17429363
unknown,0.310204082,2131.787109,-236.0972827
unknown,0.107755102,1959.521484,85.24337797
unknown,0.284081633,2325.585938,-403.887627
unknown,0.075102041,2077.954102,-156.2259999
unknown,0.127346939,2594.750977,-34.15469079
unknown,0.114285714,1905.688477,119.226123
unknown,0.094693878,2153.320313,-30.37449662
unknown,0.127346939,2207.15332,34.35143635
unknown,0.120816327,1851.855469,86.11799358
unknown,0.120816327,2153.320313,-138.0412995
unknown,0.143673469,2390.185547,10.34809418
unknown,0.114285714,1787.255859,-37.93900274
unknown,0.104489796,2131.787109,-120.0540306
unknown,0.10122449,2056.420898,68.3228764
unknown,0.084897959,2131.787109,-147.8788595
unknown,0.097959184,1981.054688,152.8647077
unknown,0.140408163,1658.056641,89.0146482
unknown,0.091428571,2304.052734,-46.95831913
unknown,0.097959184,2357.885742,-97.80448424
unknown,0.111020408,1970.288086,264.1780293
unknown,0.075102041,2325.585938,-76.10069885
unknown,0.091428571,1819.555664,-18.70614803
unknown,0.10122449,2336.352539,-397.6172323
unknown,0.091428571,2088.720703,144.9694124
unknown,0.10122449,1658.056641,236.648928
unknown,0.120816327,2045.654297,30.91307211
unknown,0.153469388,1981.054688,53.94255027
unknown,0.078367347,2067.1875,-90.00891988
unknown,0.114285714,2573.217773,33.81097021
unknown,0.071836735,2142.553711,193.3143049
unknown,0.088163265,2336.352539,221.7062836
unknown,0.111020408,1991.821289,-133.3460101
unknown,0.104489796,2067.1875,301.9956967
unknown,0.130612245,1744.189453,-12.3822483
unknown,0.097959184,1927.22168,193.6410037
unknown,0.10122449,1830.322266,16.73867908
unknown,0.088163265,1937.988281,140.7394389
unknown,0.111020408,2239.453125,-192.7102774
unknown,0.081632653,1884.155273,-9.457997603
unknown,0.097959184,2239.453125,-135.2876246
unknown,0.104489796,2260.986328,-95.92214652
unknown,0.127346939,2034.887695,131.4063433
unknown,0.120816327,1937.988281,187.3215342
unknown,0.16,2185.620117,-62.60239669
unknown,0.094693878,2400.952148,-31.87635704
unknown,0.140408163,2260.986328,-99.34553813
unknown,0.091428571,2077.954102,136.2872426
unknown,0.169795918,2347.119141,-116.9034939
unknown,0.094693878,2088.720703,-101.5366658
unknown,0.107755102,2325.585938,-81.31896371
unknown,0.153469388,2185.620117,-113.4813921
unknown,0.120816327,2013.354492,99.29198649
unknown,0.137142857,1884.155273,68.63717255
unknown,0.068571429,2034.887695,46.69270703
unknown,0.078367347,2121.020508,8.642589955
unknown,0.120816327,2217.919922,277.7032585
unknown,0.091428571,2239.453125,-72.94061449
unknown,0.20244898,2476.318359,-60.31875718
unknown,0.27755102,2207.15332,23.3638589
unknown,0.143673469,2099.487305,-299.7431986
unknown,0.182857143,2314.819336,161.7783245
unknown,0.255419501,2088.720703,359.5641611
unknown,0.120816327,2131.787109,272.2677761
unknown,0.274285714,2519.384766,-401.6090723
unknown,0.169795918,2497.851563,-114.088492
unknown,0.225306122,2271.75293,12.62098257
unknown,0.235102041,2239.453125,-55.96320585
unknown,0.274285714,2207.15332,-281.6377849
unknown,0.253968254,2368.652344,-111.0583319
unknown,0.153469388,2067.1875,39.44456309
unknown,0.248163265,2239.453125,82.66264192
unknown,0.238004535,2314.819336,-186.3547678
unknown,0.224943311,2314.819336,-40.33268089
unknown,0.26122449,2196.386719,-363.8789147
unknown,0.188662132,2336.352539,-181.152039
unknown,0.251428571,2347.119141,-122.807323
unknown,0.182857143,2067.1875,-97.16163042
unknown,0.303673469,2013.354492,-162.8833181
unknown,0.169795918,1991.821289,69.89495408
unknown,0.241632653,2250.219727,-138.819596
unknown,0.278639456,2271.75293,-194.3852696
unknown,0.254693878,2336.352539,34.40907029
unknown,0.222040816,2239.453125,125.674388
unknown,0.156734694,2304.052734,-273.0070362
unknown,0.238004535,2260.986328,-169.7800547
unknown,0.212244898,2121.020508,-21.58978096
unknown,0.284081633,2357.885742,-146.7448876
unknown,0.228571429,2185.620117,-200.8947859
unknown,0.154920635,2336.352539,-97.65869484
unknown,0.239455782,2304.052734,-264.3736448
unknown,0.235102041,2024.121094,57.61758278
unknown,0.124081633,2024.121094,301.9653824
unknown,0.271020408,1873.388672,-35.2568413
unknown,0.205714286,2314.819336,-162.4151228
unknown,0.156734694,2099.487305,28.3845476
unknown,0.251428571,2411.71875,7.608997779
unknown,0.264489796,2314.819336,-385.9696657
unknown,0.198095238,2250.219727,-4.407946069
unknown,0.130612245,2250.219727,63.62157724
unknown,0.251428571,2077.954102,-23.61474756
unknown,0.226394558,2239.453125,200.4123411
unknown,0.204988662,2260.986328,-143.2585893
unknown,0.231836735,2454.785156,57.90310719
unknown,0.274285714,2013.354492,100.5883061
unknown,0.215510204,2099.487305,-220.0021349
unknown,0.205714286,2185.620117,-230.5236717
unknown,0.300408163,2013.354492,-156.9711894
unknown,0.075102041,2002.587891,207.6930539
unknown,0.199183673,1981.054688,7.384008139
unknown,0.192653061,2056.420898,-177.1469514
unknown,0.27755102,1841.088867,-195.1632729
unknown,0.280816327,1937.988281,-144.5107942
unknown,0.225306122,2217.919922,55.29166066
unknown,0.205714286,2400.952148,-108.493192
unknown,0.284081633,2045.654297,330.2094328
unknown,0.284081633,2045.654297,-7.672641763
unknown,0.11755102,1894.921875,-122.1540727
unknown,0.251428571,2336.352539,-3.532747337
unknown,0.235102041,2174.853516,167.0794005
unknown,0.267755102,2045.654297,-291.6953995
unknown,0.173061224,2045.654297,-173.0166461
unknown,0.121904762,2228.686523,-277.013946
unknown,0.111020408,1841.088867,64.95734335
unknown,0.088163265,2131.787109,138.1130881
unknown,0.130612245,1539.624023,358.4796283
unknown,0.068571429,2034.887695,142.9312438
unknown,0.097959184,1722.65625,259.2379387
unknown,0.114285714,1744.189453,-38.61524051
unknown,0.114285714,1819.555664,208.9613867
unknown,0.116825397,1830.322266,-100.8021837
unknown,0.16,1927.22168,153.8766539
unknown,0.186122449,1841.088867,-5.613845919
unknown,0.106666667,1614.990234,-49.40583519
unknown,0.156734694,1927.22168,-72.73573923
unknown,0.121904762,2594.750977,-67.43207301
unknown,0.101587302,2099.487305,38.73587023
unknown,0.114285714,2056.420898,-23.36719878
unknown,0.114285714,1808.789063,-38.73206697
unknown,0.137142857,1894.921875,-96.0970833
unknown,0.186122449,1873.388672,-206.2199115
unknown,0.150204082,2314.819336,-192.2290164
unknown,0.192653061,2045.654297,-53.79791787
unknown,0.179591837,1916.455078,30.15627785
unknown,0.152380952,2228.686523,-326.8285097
unknown,0.10122449,2077.954102,55.66308508
unknown,0.114285714,1970.288086,-373.3173881
unknown,0.10122449,1970.288086,-136.8426719
unknown,0.104489796,2540.917969,122.6063148
unknown,0.065306122,1754.956055,28.4832495
unknown,0.163265306,1884.155273,4.405493592
unknown,0.094693878,2067.1875,-139.2804065
unknown,0.104489796,1453.491211,106.4332657
unknown,0.04244898,1593.457031,8.268886552
unknown,0.11755102,2228.686523,-0.752196761
unknown,0.088163265,2045.654297,-77.24551415
unknown,0.132063492,1496.557617,-161.4386062
unknown,0.146938776,2325.585938,187.9444466
unknown,0.088163265,1496.557617,-12.4891932
unknown,0.120816327,1937.988281,-11.28946401
unknown,0.097959184,2034.887695,156.0282713
unknown,0.208979592,1959.521484,-30.81271556
unknown,0.268480726,2056.420898,-273.1482717
unknown,0.116099773,1765.722656,288.4990625
unknown,0.082721088,1722.65625,-114.1969643
unknown,0.126258503,2228.686523,38.92441442
unknown,0.113197279,2260.986328,-9.594168049
unknown,0.121904762,2110.253906,203.3848978
unknown,0.185034014,1884.155273,35.72497657
unknown,0.133514739,1894.921875,407.123696
unknown,0.139319728,2153.320313,-98.00870675
unknown,0.235102041,1981.054688,-94.16799667
unknown,0.139319728,1819.555664,284.9424783
unknown,0.208979592,1658.056641,-185.5419088
unknown,0.110294785,2174.853516,-122.4928097
unknown,0.11755102,2142.553711,150.1102345
unknown,0.208979592,2013.354492,131.4535619
unknown,0.17414966,2174.853516,-132.2620557
unknown,0.197369615,1841.088867,-12.27230741
unknown,0.104489796,1561.157227,53.61988751
unknown,0.162539683,2217.919922,207.1599453
unknown,0.127709751,1690.356445,246.9165667
unknown,0.143673469,1647.290039,-25.68798397
unknown,0.113197279,1937.988281,-64.62977304
unknown,0.200272109,1808.789063,61.94750996
unknown,0.169795918,1765.722656,-142.9334809
unknown,0.110294785,2067.1875,5.132817159
unknown,0.130612245,1905.688477,110.0206212
unknown,0.215510204,1981.054688,-142.1605543
unknown,0.116099773,1636.523438,149.6847125
unknown,0.126258503,1959.521484,32.19948473
unknown,0.08707483,1937.988281,-117.6345695
unknown,0.156734694,2045.654297,-264.0162961
unknown,0.297505669,2088.720703,-398.2517296
unknown,0.116099773,1561.157227,-18.59893072
unknown,0.133514739,2260.986328,245.5939148
unknown,0.095782313,1873.388672,211.3716677
unknown,0.121904762,2314.819336,24.48957529
unknown,0.113197279,2110.253906,5.864377713
unknown,0.095782313,1733.422852,236.9597184
unknown,0.130612245,1765.722656,82.02827948
unknown,0.165442177,2282.519531,-550.3793575
unknown,0.121904762,2121.020508,-183.2981926
unknown,0.134965986,1841.088867,229.3554894
unknown,0.143673469,2088.720703,44.39316042
unknown,0.126258503,1690.356445,151.3813805
unknown,0.156734694,1937.988281,-26.77888309
unknown,0.121904762,1561.157227,123.302177
unknown,0.139319728,1496.557617,-87.46525753
unknown,0.143673469,1862.62207,-190.1497542
unknown,0.113197279,2024.121094,-189.1866353
unknown,0.104489796,1701.123047,13.1952328
unknown,0.156734694,1744.189453,221.0196292
unknown,0.100136054,1711.889648,142.471445
unknown,0.091428571,1862.62207,-178.0141663
unknown,0.121904762,2099.487305,-180.3375936
unknown,0.156734694,2368.652344,-11.09730425
unknown,0.121904762,1798.022461,322.5204045
unknown,0.082721088,2088.720703,-17.6506102
unknown,0.095782313,1873.388672,-4.893664759
unknown,0.126258503,2293.286133,-72.27450349
unknown,0.095782313,1981.054688,-204.4486696
unknown,0.074013605,1625.756836,42.42185428
unknown,0.143673469,2207.15332,429.3427152
unknown,0.139319728,1841.088867,-100.0150187
unknown,0.139319728,1701.123047,210.1546488
unknown,0.104489796,1658.056641,116.4341771
unknown,0.126258503,2304.052734,-117.5521708
unknown,0.121904762,1625.756836,161.6426357
unknown,0.104489796,1711.889648,-126.7972348
unknown,0.169795918,2077.954102,-6.642396947
unknown,0.100136054,2142.553711,14.98780804
unknown,0.104489796,1819.555664,-127.2305059
unknown,0.126258503,1658.056641,-119.7318202
unknown,0.11755102,1625.756836,77.85630728
unknown,0.08707483,1625.756836,-121.3736317
unknown,0.139319728,1884.155273,71.07739032
unknown,0.143673469,2368.652344,29.75195654
unknown,0.139319728,1916.455078,-42.90300964
unknown,0.108843537,1711.889648,-134.2522297
unknown,0.130612245,1690.356445,-224.070662
unknown,0.161088435,1744.189453,234.8950456
unknown,0.113197279,2293.286133,-65.61116823
unknown,0.113197279,1711.889648,166.1969435
unknown,0.100136054,1754.956055,-82.15544144
unknown,0.139319728,2088.720703,-21.15144256
unknown,0.082721088,1884.155273,-131.0942747
unknown,0.095782313,1625.756836,242.3951337
unknown,0.104489796,1625.756836,-56.64888865
unknown,0.156734694,2164.086914,96.28072044
unknown,0.130612245,1668.823242,27.53257509
unknown,0.108843537,1636.523438,148.7802822
unknown,0.113197279,3176.147461,-220.749157
unknown,0.113197279,2110.253906,-107.1732779
unknown,0.139319728,1798.022461,4.412041033
unknown,0.113197279,2164.086914,-77.77682237
unknown,0.047891156,2131.787109,35.84828816
unknown,0.121904762,2056.420898,-227.4693858
unknown,0.082721088,1894.921875,-59.76192907
unknown,0.143673469,1991.821289,-362.3969595
unknown,0.121904762,2045.654297,48.21833012
unknown,0.052244898,1625.756836,17.42698904
unknown,0.095782313,1658.056641,156.7162326
unknown,0.161088435,1485.791016,215.9015862
unknown,0.134965986,1668.823242,89.24435974
unknown,0.152380952,1658.056641,244.0976249
unknown,0.148027211,1733.422852,327.224186
unknown,0.143673469,1798.022461,32.62096505
unknown,0.100136054,2013.354492,-281.8039186
unknown,0.153469388,1916.455078,-79.14201053
unknown,0.166530612,1970.288086,-252.6277427
unknown,0.078367347,1905.688477,-4.632997665
unknown,0.130612245,1744.189453,-24.61422468
unknown,0.08707483,2271.75293,216.1868324
unknown,0.134965986,1927.22168,64.96370627
unknown,0.208979592,2616.28418,16.6590248
unknown,0.126258503,1959.521484,123.4138565
unknown,0.153469388,1604.223633,-32.17617328
unknown,0.074013605,1765.722656,-110.7640485
unknown,0.17414966,2659.350586,260.5414282
unknown,0.208979592,1970.288086,17.6122395
unknown,0.100136054,1948.754883,51.66891975
unknown,0.189387755,1701.123047,21.48462684
unknown,0.134965986,2239.453125,55.17080191
unknown,0.095782313,1851.855469,388.1385499
unknown,0.189387755,1744.189453,-103.569603
unknown,0.069659864,1830.322266,-125.9670757
unknown,0.222040816,1841.088867,9.404180688
unknown,0.169795918,1798.022461,-70.6583552
unknown,0.208979592,2497.851563,63.13632177
unknown,0.069659864,2056.420898,214.8646411
unknown,0.095782313,1916.455078,-75.25471019
unknown,0.078367347,1798.022461,-11.7927895
unknown,0.165442177,1701.123047,124.8671872
unknown,0.148027211,1776.489258,-182.0150828
unknown,0.060952381,2045.654297,151.0476023
unknown,0.104489796,1808.789063,377.2444259
unknown,0.078367347,1948.754883,-86.20424841
unknown,0.16,1873.388672,-110.0729759
unknown,0.187210884,2034.887695,-29.79185664
unknown,0.078367347,1776.489258,232.7276884
unknown,0.113197279,2142.553711,-167.5270903
unknown,0.082721088,1550.390625,29.79825856
unknown,0.173061224,2121.020508,-201.2237753
unknown,0.113197279,2390.185547,12.95657297
unknown,0.11755102,1798.022461,-202.1506133
unknown,0.143673469,1787.255859,46.20600607
unknown,0.176326531,2260.986328,-176.7039709
unknown,0.244897959,2217.919922,-265.3011596
unknown,0.192653061,2056.420898,-441.730382
unknown,0.297142857,1808.789063,61.21331099
unknown,0.173061224,1711.889648,-207.8912091
unknown,0.192653061,1991.821289,-221.1144308
unknown,0.20244898,1711.889648,15.39046972
unknown,0.126258503,2002.587891,-26.90116266
unknown,0.133877551,1884.155273,-266.3847981
unknown,0.111020408,1701.123047,-101.671958
unknown,0.303673469,1776.489258,89.69824485
unknown,0.215510204,2540.917969,-143.6542764
unknown,0.161088435,2562.451172,-313.4343408
unknown,0.244897959,1841.088867,103.8673885
unknown,0.271020408,1798.022461,-83.706463
unknown,0.091428571,2056.420898,-2.210543593
unknown,0.166530612,1701.123047,-150.6670918
unknown,0.091428571,1658.056641,172.703801
unknown,0.137142857,2088.720703,-103.9934069
unknown,0.166530612,1894.921875,387.3545182
unknown,0.124081633,1830.322266,251.6958845
unknown,0.212244898,1830.322266,171.5499208
unknown,0.215510204,1937.988281,-327.363058
unknown,0.241632653,2207.15332,-177.4265595
unknown,0.192653061,2185.620117,1.183848395
unknown,0.200272109,1959.521484,-168.6210019
unknown,0.169795918,1765.722656,-73.13360142
unknown,0.228571429,2756.25,-194.7857721
unknown,0.124081633,1830.322266,91.11474539
unknown,0.186122449,1787.255859,-35.62163153
unknown,0.284081633,1711.889648,-325.3724001
unknown,0.130612245,1948.754883,33.29078079
unknown,0.284081633,1819.555664,119.9920457
unknown,0.091428571,1808.789063,32.87176951
unknown,0.254693878,2002.587891,-366.8298422
unknown,0.182857143,2411.71875,-63.56176965
unknown,0.166530612,1754.956055,37.59053254
unknown,0.084897959,1948.754883,77.90641314
unknown,0.208979592,1862.62207,282.9944705
unknown,0.274285714,1776.489258,-8.44395426
unknown,0.235102041,1701.123047,5.719836755
unknown,0.126258503,2067.1875,202.5894454
unknown,0.113197279,1916.455078,-10.61395824
unknown,0.199183673,2002.587891,231.8723354
unknown,0.152380952,2002.587891,388.1050744
unknown,0.151292517,1862.62207,215.189359
unknown,0.156734694,1916.455078,430.0736557
unknown,0.284081633,1798.022461,74.98217992
unknown,0.192653061,2034.887695,-124.2377909
unknown,0.081632653,1948.754883,17.46032356
unknown,0.130612245,1851.855469,31.17151805
unknown,0.235102041,1916.455078,-64.43894594
unknown,0.133877551,1981.054688,-156.5295502
unknown,0.124081633,1830.322266,-195.3049204
unknown,0.107755102,1744.189453,187.7421507
unknown,0.228571429,1830.322266,-60.69156673
unknown,0.148027211,2637.817383,111.2548
unknown,0.222040816,1927.22168,-298.6131238
unknown,0.290612245,2034.887695,-255.1566726
unknown,0.111020408,1894.921875,48.85081606
unknown,0.173061224,1851.855469,306.6888398
unknown,0.241632653,1970.288086,177.7030816
unknown,0.126258503,2400.952148,-4.029308366
unknown,0.173061224,2174.853516,-70.5948441
unknown,0.114285714,2013.354492,46.13455818
unknown,0.192653061,1787.255859,4.498757398
unknown,0.274285714,1884.155273,-33.73040366
unknown,0.195918367,1851.855469,93.75957328
unknown,0.104489796,1841.088867,-114.2390547
unknown,0.179591837,1970.288086,60.27994368
unknown,0.235102041,2110.253906,-327.3603903
unknown,0.264489796,1798.022461,20.52212425
unknown,0.11755102,1668.823242,101.5865066
unknown,0.212244898,1679.589844,-153.2612509
unknown,0.212244898,2239.453125,-49.93351106
unknown,0.228571429,1959.521484,207.8065095
unknown,0.228571429,1873.388672,135.8572856
unknown,0.176326531,1948.754883,-11.11862426
unknown,0.143673469,2185.620117,-172.3148259
unknown,0.195918367,2616.28418,-46.6383995
unknown,0.091428571,1991.821289,-39.62414091
unknown,0.088163265,1754.956055,-214.8528999
unknown,0.150204082,1830.322266,78.06472992
unknown,0.10122449,1754.956055,-16.51049619
unknown,0.091428571,1798.022461,38.21169303
unknown,0.088163265,1711.889648,-5.617477898
unknown,0.124081633,1884.155273,-39.22873393
unknown,0.169795918,1776.489258,-191.3275424
unknown,0.173061224,1841.088867,-10.18993874
unknown,0.133877551,1690.356445,-23.75602142
unknown,0.127346939,2142.553711,-56.66829477
unknown,0.163265306,1862.62207,-134.4582719
unknown,0.133877551,1916.455078,148.4542892
unknown,0.124081633,1798.022461,-82.95499671
unknown,0.152380952,2670.117188,-124.2350414
unknown,0.132063492,2164.086914,237.039277
unknown,0.182857143,2164.086914,33.35178552
unknown,0.116825397,2185.620117,-223.3174458
unknown,0.076190476,2357.885742,122.9640829
unknown,0.167619048,2304.052734,157.3892268
unknown,0.086349206,2121.020508,168.9668064
unknown,0.177777778,2314.819336,24.04126129
unknown,0.167619048,2077.954102,-130.7731876
unknown,0.177777778,2863.916016,134.9308668
unknown,0.116825397,2357.885742,-137.6539047
unknown,0.121904762,1754.956055,-95.77700591
unknown,0.142222222,2088.720703,167.982627
unknown,0.167619048,1991.821289,209.6056647
unknown,0.187936508,2239.453125,22.02166234
unknown,0.162539683,2659.350586,415.2374866
unknown,0.177777778,2444.018555,37.47263037
unknown,0.147301587,2164.086914,-119.0891179
unknown,0.071111111,2239.453125,238.319388
unknown,0.071111111,2110.253906,-32.24964155
unknown,0.126984127,2077.954102,-106.8814164
unknown,0.208253968,2121.020508,181.0605031
unknown,0.172698413,2390.185547,-54.51371717
unknown,0.172698413,3197.680664,19.1357193
unknown,0.137142857,2217.919922,291.4739154
unknown,0.081269841,2390.185547,-76.75429868
unknown,0.142222222,1916.455078,60.03103596
unknown,0.08707483,2121.020508,179.6379504
unknown,0.150929705,2476.318359,25.1737202
unknown,0.132063492,2336.352539,218.2440292
unknown,0.121904762,2099.487305,117.6751931
unknown,0.193015873,2379.418945,-19.8441493
unknown,0.091428571,2153.320313,24.48257699
unknown,0.152380952,2357.885742,-163.5042812
unknown,0.126984127,2325.585938,54.43004912
unknown,0.086349206,2271.75293,-57.54981108
unknown,0.132063492,2325.585938,150.7498925
unknown,0.116825397,2476.318359,107.8020497
unknown,0.142222222,2562.451172,-15.4820502
unknown,0.167619048,2293.286133,-23.89823281
unknown,0.156734694,2271.75293,61.48060376
unknown,0.116825397,2174.853516,-87.03687564
unknown,0.126984127,2400.952148,-58.63264291
unknown,0.157460317,2400.952148,-21.0666721
unknown,0.116825397,2260.986328,195.1428671
unknown,0.091428571,1970.288086,5.302614601
unknown,0.152380952,2648.583984,-196.5851786
unknown,0.081269841,2196.386719,-192.3156528
unknown,0.096507937,2487.084961,122.3272751
unknown,0.126984127,1981.054688,-2.949017913
unknown,0.182857143,2067.1875,167.1054763
unknown,0.091428571,2164.086914,-49.15099467
unknown,0.17414966,2530.151367,-205.798445
unknown,0.132063492,2260.986328,31.53934102
unknown,0.142222222,2164.086914,-125.2851174
unknown,0.152380952,2282.519531,113.7677871
unknown,0.137142857,2067.1875,122.534454
unknown,0.172698413,2174.853516,138.4888628
unknown,0.106666667,2250.219727,-55.34215324
unknown,0.147301587,2239.453125,43.23328569
unknown,0.150929705,2067.1875,37.94118128
unknown,0.140408163,2228.686523,-98.97132516
unknown,0.197369615,2271.75293,68.39847414
unknown,0.097959184,1636.523438,106.3394303
unknown,0.092879819,2347.119141,-249.9895185
unknown,0.168344671,2121.020508,152.7113059
unknown,0.111020408,2088.720703,-103.1567652
unknown,0.112471655,1604.223633,10.69011312
unknown,0.052244898,2314.819336,-87.7066502
unknown,0.116099773,2325.585938,363.82741
unknown,0.179954649,2260.986328,87.27281921
unknown,0.145124717,2400.952148,-296.3683841
unknown,0.162539683,2153.320313,187.0739622
unknown,0.127709751,2304.052734,109.4762016
unknown,0.123356009,2207.15332,136.1259225
unknown,0.111020408,2347.119141,-148.5380751
unknown,0.094693878,2002.587891,220.9831508
unknown,0.05877551,2282.519531,-133.0203243
unknown,0.139319728,2142.553711,218.0369512
unknown,0.112471655,2271.75293,63.90951105
unknown,0.088163265,2077.954102,184.4962256
unknown,0.084897959,2304.052734,347.1874558
unknown,0.137142857,2336.352539,30.14294512
unknown,0.137868481,1798.022461,-134.7923593
unknown,0.101587302,1948.754883,-8.358555034
unknown,0.173061224,2465.551758,-161.6021573
unknown,0.179954649,2357.885742,-74.02233522
unknown,0.185759637,2045.654297,88.82829182
unknown,0.163265306,2196.386719,-53.25812489
unknown,0.126984127,2293.286133,228.5798654
unknown,0.137142857,2121.020508,37.53155806
unknown,0.104489796,2164.086914,-202.2216907
unknown,0.145124717,2497.851563,-158.4630084
unknown,0.133514739,2390.185547,125.8412282
unknown,0.139319728,1981.054688,121.0856796
unknown,0.108843537,2002.587891,-170.0479906
unknown,0.10521542,2034.887695,148.7683844
unknown,0.168344671,2368.652344,72.16394533
unknown,0.139319728,2239.453125,108.5681691
unknown,0.312018141,2110.253906,-365.4104057
unknown,0.123356009,2024.121094,27.27956551
unknown,0.152380952,2056.420898,337.8745075
unknown,0.163265306,2239.453125,21.27747439
unknown,0.101587302,2002.587891,72.21173062
unknown,0.177777778,1991.821289,154.3537436
unknown,0.177777778,2002.587891,-281.4952176
unknown,0.123356009,2702.416992,40.04826925
unknown,0.195918367,1733.422852,-386.3574994
unknown,0.239455782,2196.386719,-413.5605814
unknown,0.112471655,2304.052734,210.7599216
unknown,0.239455782,1851.855469,-240.7948859
unknown,0.148752834,2045.654297,283.3756571
unknown,0.210430839,1442.724609,-306.8580651
unknown,0.112471655,2304.052734,-13.17070962
unknown,0.079818594,2228.686523,154.9383292
unknown,0.326530612,1808.789063,-515.9544677
unknown,0.141496599,2067.1875,370.0600531
unknown,0.206802721,1905.688477,-211.9266133
unknown,0.33015873,1905.688477,-595.0650652
unknown,0.304761905,2024.121094,-330.373298
unknown,0.333786848,1442.724609,-247.899915
unknown,0.290249433,2336.352539,-721.8423231
unknown,0.137868481,2174.853516,-119.0626216
unknown,0.199546485,1948.754883,175.4740523
unknown,0.08707483,2207.15332,-51.07397543
unknown,0.145124717,2422.485352,190.5589508
unknown,0.301133787,2228.686523,-444.4742717
unknown,0.33015873,1959.521484,-394.7845522
unknown,0.250340136,2056.420898,-235.2079402
unknown,0.315646259,1959.521484,-348.2480634
unknown,0.239455782,1701.123047,-40.94502334
unknown,0.094331066,2196.386719,82.56247873
unknown,0.282993197,1830.322266,-602.5772785
unknown,0.228571429,1916.455078,-116.4494445
unknown,0.152380952,2164.086914,196.8247705
unknown,0.315646259,1894.921875,-459.1480064
