prog,category,duration_scaled,frequency_change_scaled,direction_scaled
9676,unknown,0.121341737,2142.517702,-69.63128992
9677,unknown,0.106174019,1980.478548,-5.602420409
9678,unknown,0.112241106,2169.524228,165.1738891
9679,unknown,0.11042098,2016.487249,21.58973703
9680,unknown,0.121341737,1800.435044,56.7813237
9681,unknown,0.154710714,1890.456796,145.2089445
9682,unknown,0.100106932,2088.504651,-41.23717819
9683,unknown,0.127408823,2115.511176,145.1316074
9684,unknown,0.069771498,1611.389365,57.33741486
9685,unknown,0.078872129,1836.443745,65.54624957
9686,unknown,0.118308193,2151.519877,-161.4940333
9687,unknown,0.16563147,2169.524228,30.24229666
9688,unknown,0.139542997,1998.482899,36.48998636
9689,unknown,0.094039845,2133.515527,62.68720463
9690,unknown,0.114667941,2052.49595,-47.80666494
9691,unknown,0.130442366,2178.526403,118.1456277
9692,unknown,0.087972759,1692.408941,77.38556679
9693,unknown,0.14257654,2106.509002,141.5650011
9694,unknown,0.081905672,1872.452446,109.4124911
9695,unknown,0.13347591,2178.526403,142.4395302
9696,unknown,0.091006302,2124.513352,12.19027548
9697,unknown,0.124375279,2016.487249,73.49206256
9698,unknown,0.103140476,2169.524228,-169.4346332
9699,unknown,0.101927059,2214.535104,-19.36009133
9700,unknown,0.103140476,2097.506826,-60.30950799
9701,unknown,0.094039845,1782.430693,12.15258887
9702,unknown,0.089186176,2025.489425,19.90708542
9703,unknown,0.176657051,2686.95292,-187.4045447
9704,unknown,0.227944581,3119.120173,325.5659691
9705,unknown,0.23934181,2931.221368,-84.18886185
9706,unknown,0.23934181,3043.960651,293.0738764
9707,unknown,0.23934181,2931.221368,866.7006358
9708,unknown,0.262136269,2837.271965,-4.731790087
9709,unknown,0.193752894,3025.170771,23.24658286
9710,unknown,0.131068134,3006.38089,-42.81298297
9711,unknown,0.165259822,3119.120173,86.29304607
9712,unknown,0.193752894,3494.917785,-104.1407524
9713,unknown,0.11397229,4133.773724,284.9047909
9714,unknown,0.176657051,3100.330293,-299.3309353
9715,unknown,0.136766749,3250.649337,-479.7447438
9716,unknown,0.176657051,3513.707665,-537.2274864
9717,unknown,0.170958436,3457.338024,-199.9659726
9718,unknown,0.205150122,2611.793398,395.8129042
9719,unknown,0.12536952,3382.178501,-247.2833632
9720,unknown,0.205150122,3476.127904,-145.5918284
9721,unknown,0.148163977,3194.279696,96.49271021
9722,unknown,0.176657051,3795.555874,-494.4361267
9723,unknown,0.176657051,3194.279696,-25.06881839
9724,unknown,0.199451508,3288.229098,-2.60007567
9725,unknown,0.216547353,3213.069576,134.86661
9726,unknown,0.148163977,3288.229098,367.2180208
9727,unknown,0.216547353,3551.287426,-363.0181824
9728,unknown,0.159561206,2724.532682,56.0548118
9729,unknown,0.267834883,2780.902323,409.7124621
9730,unknown,0.23934181,3588.867187,-349.7596344
9731,unknown,0.170958436,3006.38089,-259.069055
9732,unknown,0.262136269,3175.489815,-273.487863
9733,unknown,0.29062934,3100.330293,355.7052113
9734,unknown,0.216547353,3363.388621,178.8965878
9735,unknown,0.245040424,3250.649337,-35.62853913
9736,unknown,0.199451508,3043.960651,-312.5166937
9737,unknown,0.182355665,3194.279696,-198.9536651
9738,unknown,0.273533497,2931.221368,260.5259257
9739,unknown,0.193752894,2705.742801,407.475967
9740,unknown,0.210848738,2649.373159,-442.2891909
9741,unknown,0.199451508,2536.633876,13.63079598
9742,unknown,0.222245967,3025.170771,178.6461435
9743,unknown,0.23934181,3062.750532,-24.90878768
9744,unknown,0.170958436,3889.505276,-174.9213237
9745,unknown,0.296327955,3626.446949,-556.0946571
9746,unknown,0.205150122,3006.38089,228.8188794
9747,unknown,0.245040424,3025.170771,-233.3417302
9748,unknown,0.210848738,2686.95292,-48.4157118
9749,unknown,0.23934181,2856.061846,304.3464693
9750,unknown,0.131068134,2442.684473,-65.89791824
9751,unknown,0.23934181,3100.330293,202.8402719
9752,unknown,0.256437654,3213.069576,-482.8187058
9753,unknown,0.23934181,3006.38089,-123.1882459
9754,unknown,0.262136269,3137.910054,-22.99763005
9755,unknown,0.227944581,2912.431487,137.5520211
9756,unknown,0.159561206,2987.591009,161.4652527
9757,unknown,0.142465363,3231.859457,-158.5304992
9758,unknown,0.267834883,3400.968382,-206.4022524
9759,unknown,0.256437654,2743.322562,-67.7556775
9760,unknown,0.245040424,3043.960651,-109.5103419
9761,unknown,0.176657051,2818.482084,286.0794328
9762,unknown,0.421697475,2987.591009,-390.1667866
9763,unknown,0.188054279,3739.186232,-145.5845342
9764,unknown,0.216547353,2968.801129,-41.31085501
9765,unknown,0.153862592,3513.707665,197.6156876
9766,unknown,0.279232112,3025.170771,-284.8928869
9767,unknown,0.170958436,2893.641607,-35.74231625
9768,unknown,0.393204401,2762.112443,-8.912426579
9769,unknown,0.302026569,2705.742801,-88.97966086
9770,unknown,0.267834883,2874.851726,-28.00960141
9771,unknown,0.23934181,2649.373159,-139.636494
9772,unknown,0.233643195,2724.532682,16.4600331
9773,unknown,0.262136269,2987.591009,-71.82673885
9774,unknown,0.307725185,2705.742801,-167.7927336
9775,unknown,0.233643195,4810.209424,-38.58727593
9776,unknown,0.245040424,3194.279696,247.2776482
9777,unknown,0.296327955,3156.699935,-208.2945234
9778,unknown,0.307725185,2461.474354,-18.92852616
9779,unknown,0.353314101,2893.641607,1.1502834
9780,unknown,0.296327955,2912.431487,-100.7244404
9781,unknown,0.376108558,3269.439218,-223.9049857
9782,unknown,0.279232112,2780.902323,107.5324595
9783,unknown,0.302026569,2912.431487,-299.3995262
9784,unknown,0.279232112,3062.750532,-95.14563736
9785,unknown,0.29062934,4077.404082,-82.60957609
9786,unknown,0.341916871,2536.633876,-106.2047904
9787,unknown,0.233643195,3194.279696,76.13050012
9788,unknown,0.313423799,3231.859457,486.2730031
9789,unknown,0.29062934,3645.236829,165.3290208
9790,unknown,0.353314101,2818.482084,-143.7512176
9791,unknown,0.199451508,2705.742801,-140.1550476
9792,unknown,0.302026569,2555.423757,-176.4854812
9793,unknown,0.250739038,3100.330293,30.37131178
9794,unknown,0.330519642,3325.80886,97.93770155
9795,unknown,0.273533497,2856.061846,-371.9419663
9796,unknown,0.267834883,3570.077307,-555.1248286
9797,unknown,0.170958436,2649.373159,-25.04482658
9798,unknown,0.205150122,2555.423757,-63.11492354
9799,unknown,0.319122414,4302.882649,68.94417194
9800,unknown,0.216547353,3833.135635,194.1893916
9801,unknown,0.176657051,3532.497546,-375.53036
9802,unknown,0.227944581,4490.781454,171.8197791
9803,unknown,0.336218257,2950.011248,0.540215742
9804,unknown,0.210848738,3363.388621,194.3544176
9805,unknown,0.262136269,4791.419543,123.4637376
9806,unknown,0.205150122,3889.505276,384.9159517
9807,unknown,0.176657051,2987.591009,-153.2919005
9808,unknown,0.199451508,3081.540412,-110.9940571
9809,unknown,0.279232112,2837.271965,6.245049175
9810,unknown,0.216547353,3100.330293,-7.974382321
9811,unknown,0.302026569,3776.765993,47.49099248
9812,unknown,0.284930726,3137.910054,-151.4063968
9813,unknown,0.29062934,2950.011248,-52.72197609
9814,unknown,0.233643195,3062.750532,214.7969569
9815,unknown,0.233643195,3025.170771,161.6186562
9816,unknown,0.302026569,3889.505276,-452.0006054
9817,unknown,0.193752894,3945.874918,199.7547974
9818,unknown,0.170958436,3137.910054,103.0904187
9819,unknown,0.199451508,3062.750532,156.2979259
9820,unknown,0.153862592,3175.489815,-307.3185487
9821,unknown,0.267834883,3100.330293,14.73677077
9822,unknown,0.29062934,3400.968382,215.3466567
9823,unknown,0.222245967,3231.859457,755.0958131
9824,unknown,0.336218257,3062.750532,179.0531527
9825,unknown,0.262136269,2837.271965,-155.4234837
9826,unknown,0.216547353,3100.330293,-448.3118675
9827,unknown,0.256437654,2762.112443,503.7865368
9828,unknown,0.227944581,2874.851726,129.8610582
9829,unknown,0.23934181,4058.614202,247.6149604
9830,unknown,0.262136269,3043.960651,308.4683012
9831,unknown,0.245040424,2950.011248,154.9880143
9832,unknown,0.205150122,3532.497546,-20.5733422
9833,unknown,0.227944581,3194.279696,101.8202857
9834,unknown,0.256437654,2780.902323,134.1162599
9835,unknown,0.245040424,2837.271965,17.83680602
9836,unknown,0.273533497,2931.221368,211.8413187
9837,unknown,0.256437654,2743.322562,113.920715
9838,unknown,0.216547353,3964.664799,181.8991454
9839,unknown,0.199451508,2856.061846,-69.10509433
9840,unknown,0.404601632,3400.968382,-298.2155185
9841,unknown,0.250739038,3156.699935,-252.7944241
9842,unknown,0.216547353,3757.976113,310.2651157
9843,unknown,0.250739038,3119.120173,-30.12680579
9844,unknown,0.359012716,3307.018979,-254.6095438
9845,unknown,0.205150122,2931.221368,-136.4091323
9846,unknown,0.222245967,3137.910054,130.5567599
9847,unknown,0.233643195,3457.338024,-283.8386646
9848,unknown,0.216547353,2442.684473,275.4831445
9849,unknown,0.256437654,2743.322562,-112.8431232
9850,unknown,0.153862592,3363.388621,542.4062545
9851,unknown,0.222245967,3419.758262,-521.9560695
9852,unknown,0.273533497,3476.127904,-332.9439815
9853,unknown,0.233643195,2950.011248,264.5663588
9854,unknown,0.23934181,2668.16304,298.5380311
9855,unknown,0.23934181,2837.271965,135.7180229
9856,unknown,0.267834883,3043.960651,33.49250958
9857,unknown,0.250739038,2950.011248,25.82650796
9858,unknown,0.182355665,2611.793398,290.3842951
9859,unknown,0.330519642,3757.976113,246.8964763
9860,unknown,0.267834883,3645.236829,-266.3146967
9861,unknown,0.23934181,3175.489815,142.6541474
9862,unknown,0.23934181,2780.902323,-307.8215754
9863,unknown,0.233643195,2950.011248,85.12214941
9864,unknown,0.188054279,2912.431487,-55.38189222
9865,unknown,0.216547353,2649.373159,132.1191885
9866,unknown,0.279232112,2686.95292,-163.8681614
9867,unknown,0.216547353,2611.793398,-26.60318277
9868,unknown,0.193752894,2818.482084,-174.5455414
9869,unknown,0.210848738,3119.120173,422.8048864
9870,unknown,0.188054279,2950.011248,26.95494274
9871,unknown,0.353314101,2668.16304,49.87858651
9872,unknown,0.23934181,2799.692204,309.0249429
9873,unknown,0.296327955,2555.423757,-108.4376824
9874,unknown,0.398903017,3025.170771,-332.0954798
9875,unknown,0.131068134,3927.085038,-30.8877033
9876,unknown,0.23934181,3043.960651,87.28932398
9877,unknown,0.319122414,3081.540412,324.193307
9878,unknown,0.341916871,2912.431487,191.4334414
9879,unknown,0.176657051,2536.633876,194.9686838
9880,unknown,0.398903017,3194.279696,-404.4899206
9881,unknown,0.176657051,3100.330293,-590.9721764
9882,unknown,0.262136269,3175.489815,-164.5055337
9883,unknown,0.23934181,3400.968382,-115.5826223
9884,unknown,0.176657051,3006.38089,277.9321668
9885,unknown,0.222245967,3231.859457,-71.91130096
9886,unknown,0.267834883,2593.003518,218.806511
9887,unknown,0.324821028,2367.524951,104.4151208
9888,unknown,0.341916871,2780.902323,-44.32298106
9889,unknown,0.23934181,2705.742801,53.09135693
9890,unknown,0.245040424,3025.170771,-152.4268402
9891,unknown,0.227944581,3570.077307,287.488399
9892,unknown,0.216547353,3250.649337,108.2713129
9893,unknown,0.216547353,3438.548143,-350.9667377
9894,unknown,0.256437654,3250.649337,62.34882325
9895,unknown,0.250739038,3288.229098,148.3758764
9896,unknown,0.227944581,3720.396351,401.3383747
9897,unknown,0.193752894,3119.120173,-202.4883801
9898,unknown,0.227944581,2874.851726,-211.5517309
9899,unknown,0.284930726,2874.851726,232.8113152
9900,unknown,0.222245967,2987.591009,-369.4699208
9901,unknown,0.182355665,3551.287426,37.63124672
9902,unknown,0.176657051,2705.742801,116.8888538
9903,unknown,0.347615485,3851.925515,-356.0951602
9904,unknown,0.29062934,3043.960651,-43.42390716
9905,unknown,0.284930726,4077.404082,-33.21090799
9906,unknown,0.159561206,2837.271965,409.4483112
9907,unknown,0.359012716,2893.641607,-11.41656945
9908,unknown,0.199451508,3081.540412,16.56781162
9909,unknown,0.284930726,3570.077307,31.41123892
9910,unknown,0.250739038,2686.95292,182.247688
9911,unknown,0.193752894,3795.555874,546.4931408
9912,unknown,0.216547353,3908.295157,-164.3816944
9913,unknown,0.23934181,3664.02671,19.71843785
9914,unknown,0.250739038,3062.750532,-216.6314487
9915,unknown,0.227944581,3494.917785,-318.1138077
9916,unknown,0.324821028,2874.851726,-307.2287349
9917,unknown,0.250739038,2780.902323,115.4402355
9918,unknown,0.262136269,3570.077307,398.5456431
9919,unknown,0.222245967,3570.077307,5.349608452
9920,unknown,0.199451508,2780.902323,403.3079239
9921,unknown,0.091177832,3288.229098,-3.555119731
9922,unknown,0.404601632,3062.750532,-125.2160995
9923,unknown,0.324821028,2912.431487,-237.1424644
9924,unknown,0.205150122,2968.801129,394.3071848
9925,unknown,0.153862592,2912.431487,5.924734972
9926,unknown,0.23934181,2912.431487,-227.8795424
9927,unknown,0.36471133,3006.38089,-309.8445972
9928,unknown,0.398903017,3081.540412,-521.6990161
9929,unknown,0.267834883,3025.170771,-376.2934335
9930,unknown,0.170958436,3006.38089,-312.0335674
9931,unknown,0.302026569,2874.851726,-259.0902548
9932,unknown,0.205150122,3419.758262,-259.6241691
9933,unknown,0.216547353,2968.801129,124.0420747
9934,unknown,0.330519642,3400.968382,-416.0814035
9935,unknown,0.296327955,2818.482084,-155.2007294
9936,unknown,0.222245967,3288.229098,225.9218799
9937,unknown,0.29062934,2912.431487,113.5613976
9938,unknown,0.324821028,3194.279696,-582.2183588
9939,unknown,0.250739038,3081.540412,-150.1683942
9940,unknown,0.245040424,2743.322562,-413.3793304
9941,unknown,0.313423799,3419.758262,-418.380729
9942,unknown,0.262136269,2893.641607,578.601737
9943,unknown,0.313423799,2893.641607,-163.6090198
9944,unknown,0.324821028,3156.699935,-173.8098797
9945,unknown,0.472985005,2856.061846,-140.0777533
9946,unknown,0.313423799,4058.614202,-116.5627493
9947,unknown,0.267834883,3062.750532,293.8079305
9948,unknown,0.193752894,3175.489815,255.2224054
9949,unknown,0.233643195,3137.910054,166.9283671
9950,unknown,0.222245967,3476.127904,332.7343627
9951,unknown,0.245040424,2856.061846,179.5434646
9952,unknown,0.279232112,2856.061846,-106.2301325
9953,unknown,0.233643195,3626.446949,-270.6606316
9954,unknown,0.29062934,3006.38089,101.7196075
9955,unknown,0.279232112,3307.018979,30.83135897
9956,unknown,0.245040424,3137.910054,241.7059049
9957,unknown,0.262136269,3419.758262,-277.8053955
9958,unknown,0.23934181,3137.910054,157.9566025
9959,unknown,0.182355665,2874.851726,297.4028082
9960,unknown,0.279232112,3156.699935,273.8976609
9961,unknown,0.296327955,3081.540412,-273.5025675
9962,unknown,0.182355665,3025.170771,-12.92203462
9963,unknown,0.23934181,2743.322562,-125.1106335
9964,unknown,0.341916871,3213.069576,414.495499
9965,unknown,0.188054279,2743.322562,-79.55979349
9966,unknown,0.353314101,3626.446949,314.6148243
9967,unknown,0.193752894,2630.583279,562.2059415
9968,unknown,0.324821028,3382.178501,-259.9004761
9969,unknown,0.23934181,3870.715396,-522.5094988
9970,unknown,0.23934181,3851.925515,-370.4581558
9971,unknown,0.205150122,3156.699935,-228.4502719
9972,unknown,0.227944581,3006.38089,160.4305564
9973,unknown,0.216547353,3250.649337,18.29237325
9974,unknown,0.227944581,2837.271965,332.984564
9975,unknown,0.188054279,3438.548143,272.3983473
9976,unknown,0.199451508,2517.843995,270.637474
9977,unknown,0.393204401,3363.388621,88.18151965
9978,unknown,0.210848738,3100.330293,476.5263422
9979,unknown,0.250739038,3062.750532,-91.03671832
9980,unknown,0.284930726,2856.061846,-277.1584164
9981,unknown,0.313423799,2874.851726,52.82336888
9982,unknown,0.222245967,3175.489815,-71.09813789
9983,unknown,0.188054279,2931.221368,120.4895848
9984,unknown,0.273533497,2931.221368,215.2957051
9985,unknown,0.182355665,2461.474354,131.2668263
9986,unknown,0.170958436,3870.715396,293.7326852
9987,unknown,0.227944581,2630.583279,225.5575251
9988,unknown,0.29062934,2762.112443,-226.4368347
9989,unknown,0.307725185,4735.049902,-464.4605031
9990,unknown,0.182355665,3100.330293,-128.1724498
9991,unknown,0.29062934,2480.264234,118.4871929
9992,unknown,0.256437654,2593.003518,-127.7053583
9993,unknown,0.205150122,3062.750532,-77.71022459
9994,unknown,0.170958436,2950.011248,-58.81637883
9995,unknown,0.222245967,3795.555874,470.484399
9996,unknown,0.267834883,3231.859457,6.575194483
9997,unknown,0.427396089,2987.591009,204.0581503
9998,unknown,0.182355665,2686.95292,-172.3676255
9999,unknown,0.193752894,2423.894593,15.83194071
10000,unknown,0.319122414,3156.699935,144.5399473
10001,unknown,0.205150122,3100.330293,214.5106602
10002,unknown,0.279232112,4415.621932,27.91231031
10003,unknown,0.267834883,3100.330293,191.584823
10004,unknown,0.319122414,2536.633876,503.2535475
10005,unknown,0.210848738,2668.16304,-534.6865218
10006,unknown,0.319122414,2724.532682,414.2977276
10007,unknown,0.307725185,3419.758262,-270.8354551
10008,unknown,0.182355665,3588.867187,-198.1480279
10009,unknown,0.165259822,2630.583279,-140.6000585
10010,unknown,0.284930726,3081.540412,-29.87075354
10011,unknown,0.216547353,2837.271965,84.63683698
10012,unknown,0.199451508,2912.431487,-137.9329881
10013,unknown,0.36471133,2968.801129,-197.6228798
10014,unknown,0.182355665,3400.968382,-230.4763478
10015,unknown,0.142465363,2743.322562,93.92698932
10016,unknown,0.279232112,3307.018979,-91.65325213
10017,unknown,0.245040424,2874.851726,-29.03997668
10018,unknown,0.159561206,2724.532682,72.23705197
10019,unknown,0.313423799,3100.330293,-101.3586029
10020,unknown,0.188054279,2950.011248,37.99112888
10021,unknown,0.205150122,3457.338024,513.0092421
10022,unknown,0.119670906,4114.983843,-64.74125124
10023,unknown,0.336218257,2799.692204,-239.696726
10024,unknown,0.119670906,2837.271965,287.7058756
10025,unknown,0.23934181,2762.112443,217.0712366
10026,unknown,0.188054279,2912.431487,-34.1628574
10027,unknown,0.324821028,4133.773724,-25.37259461
10028,unknown,0.205150122,3438.548143,94.54603972
10029,unknown,0.216547353,2987.591009,48.66668192
10030,unknown,0.205150122,4678.68026,-91.05959825
10031,unknown,0.193752894,2874.851726,-74.81189503
10032,unknown,0.142465363,2931.221368,59.95701147
10033,unknown,0.36471133,3119.120173,241.6218997
10034,unknown,0.188054279,2893.641607,24.05265658
10035,unknown,0.250739038,3194.279696,-109.5365723
10036,unknown,0.199451508,2649.373159,207.787208
10037,unknown,0.153862592,3532.497546,-73.26549522
10038,unknown,0.222245967,2950.011248,125.7291661
10039,unknown,0.330519642,3025.170771,131.7423482
10040,unknown,0.296327955,2856.061846,-208.6390564
10041,unknown,0.153862592,3269.439218,59.87258487
10042,unknown,0.279232112,2874.851726,0.273877969
10043,unknown,0.267834883,3325.80886,-226.3872398
10044,unknown,0.233643195,3025.170771,175.847096
10045,unknown,0.210848738,2611.793398,75.32952867
10046,unknown,0.142465363,3382.178501,213.0404693
10047,unknown,0.182355665,2893.641607,-194.2651023
10048,unknown,0.165259822,3043.960651,133.6462453
10049,unknown,0.273533497,4171.353485,-180.6922077
10050,unknown,0.29062934,3570.077307,-432.6919178
10051,unknown,0.193752894,3457.338024,270.3321475
10052,unknown,0.245040424,3119.120173,-98.01701368
10053,unknown,0.222245967,3062.750532,306.2798578
10054,unknown,0.256437654,3081.540412,357.5525679
10055,unknown,0.262136269,2912.431487,661.8809358
10056,unknown,0.23934181,3288.229098,-178.1866551
10057,unknown,0.23934181,3250.649337,-234.1824246
10058,unknown,0.153862592,3081.540412,-67.77394885
10059,unknown,0.227944581,2837.271965,53.33266557
10060,unknown,0.227944581,3081.540412,-95.13217536
10061,unknown,0.341916871,4678.68026,-149.0225895
10062,unknown,0.199451508,3119.120173,-264.9215216
10063,unknown,0.216547353,3137.910054,165.5841173
10064,unknown,0.170958436,3137.910054,23.47782147
10065,unknown,0.216547353,3175.489815,41.94907442
10066,unknown,0.153862592,2724.532682,167.0720457
10067,unknown,0.336218257,3438.548143,-54.08100028
10068,unknown,0.359012716,4077.404082,436.3724368
10069,unknown,0.205150122,2743.322562,-229.0295935
10070,unknown,0.23934181,2931.221368,314.2876518
10071,unknown,0.210848738,3325.80886,-84.7691963
10072,unknown,0.307725185,2968.801129,77.97990445
10073,unknown,0.307725185,2987.591009,-280.4513419
10074,unknown,0.165259822,3945.874918,242.3719408
10075,unknown,0.222245967,2874.851726,-5.781321105
10076,unknown,0.193752894,3043.960651,-181.7350461
10077,unknown,0.256437654,3081.540412,10.74446137
10078,unknown,0.245040424,2874.851726,338.8655668
10079,unknown,0.193752894,2780.902323,282.2582274
10080,unknown,0.176657051,2968.801129,-252.7628461
10081,unknown,0.170958436,2668.16304,18.80392101
10082,unknown,0.421697475,3513.707665,-141.9771258
10083,unknown,0.29062934,3156.699935,-532.6576604
10084,unknown,0.256437654,3325.80886,-83.73712923
10085,unknown,0.313423799,3288.229098,-253.2253148
10086,unknown,0.273533497,2574.213637,-68.85831284
10087,unknown,0.216547353,2705.742801,245.3241321
10088,unknown,0.262136269,3175.489815,-77.69625675
10089,unknown,0.182355665,2724.532682,421.6214417
10090,unknown,0.296327955,3307.018979,295.341048
10091,unknown,0.256437654,3043.960651,-579.7103948
10092,unknown,0.381807173,3213.069576,-261.0400366
10093,unknown,0.387505787,3382.178501,-579.3981728
10094,unknown,0.273533497,3382.178501,-358.0300925
10095,unknown,0.393204401,3025.170771,278.6911756
10096,unknown,0.319122414,4002.24456,87.85160391
10097,unknown,0.256437654,3119.120173,18.59858215
10098,unknown,0.256437654,3626.446949,-28.26933707
10099,unknown,0.227944581,3100.330293,107.4951469
10100,unknown,0.438793318,3382.178501,-19.66186361
10101,unknown,0.245040424,3213.069576,140.0925523
10102,unknown,0.29062934,3607.657068,-28.23439332
10103,unknown,0.421697475,2912.431487,-714.0572012
10104,unknown,0.296327955,2968.801129,-1.869838412
10105,unknown,0.433094703,3043.960651,-147.0257106
10106,unknown,0.341916871,3664.02671,-70.08231543
10107,unknown,0.47868362,3325.80886,-296.1260054
10108,unknown,0.472985005,3156.699935,-47.31837162
10109,unknown,0.256437654,3119.120173,116.4599355
10110,unknown,0.47868362,3288.229098,-149.2031912
10111,unknown,0.387505787,3175.489815,-41.44192606
10112,unknown,0.136766749,2874.851726,-28.04637714
10113,unknown,0.210848738,3119.120173,-137.7868114
10114,unknown,0.450190548,3588.867187,-231.7758822
10115,unknown,0.410300246,3476.127904,-826.3123565
10116,unknown,0.313423799,2950.011248,-33.08991157
10117,unknown,0.484382234,3307.018979,2.457520449
10118,unknown,0.245040424,2686.95292,-108.4615339
10119,unknown,0.370409944,3325.80886,241.9452365
10120,unknown,0.455889162,2931.221368,106.1837828
10121,unknown,0.245040424,2686.95292,61.30877204
10122,unknown,0.227944581,3137.910054,51.92879342
10123,unknown,0.23934181,2931.221368,50.66729885
10124,unknown,0.245040424,2950.011248,159.7383909
10125,unknown,0.296327955,3231.859457,-660.462189
10126,unknown,0.450190548,3607.657068,-797.3300227
10127,unknown,0.23934181,2950.011248,402.8661426
10128,unknown,0.284930726,2536.633876,39.71943572
10129,unknown,0.359012716,3175.489815,-119.092136
10130,unknown,0.193752894,2724.532682,432.1254859
10131,unknown,0.148163977,2611.793398,-169.6773934
10132,unknown,0.341916871,2874.851726,101.1884223
10133,unknown,0.23934181,2818.482084,592.4843928
10134,unknown,0.450190548,3870.715396,-10.82663671
10135,unknown,0.296327955,3664.02671,867.7178534
10136,unknown,0.450190548,2837.271965,-152.791132
10137,unknown,0.250739038,3476.127904,-582.4131487
10138,unknown,0.256437654,2799.692204,413.0371908
10139,unknown,0.36471133,2743.322562,-354.5449976
10140,unknown,0.512875307,3363.388621,-439.5408419
10141,unknown,0.438793318,2818.482084,-440.0073565
10142,unknown,0.324821028,3250.649337,-379.1417958
10143,unknown,0.193752894,2724.532682,-135.7656965
10144,unknown,0.165259822,3194.279696,276.5616131
10145,unknown,0.376108558,3062.750532,-442.0844009
10146,unknown,0.296327955,3570.077307,135.5914243
10147,unknown,0.227944581,2856.061846,498.8495099
10148,unknown,0.341916871,3382.178501,251.4449714
10149,unknown,0.36471133,3213.069576,101.5728216
10150,unknown,0.302026569,2931.221368,-40.34508148
10151,unknown,0.353314101,2987.591009,-154.5097772
10152,unknown,0.170958436,2856.061846,221.6216321
10153,unknown,0.433094703,2987.591009,-334.0671766
10154,unknown,0.279232112,2686.95292,46.41119771
10155,unknown,0.267834883,3588.867187,-205.6415651
10156,unknown,0.279232112,2950.011248,-218.5094578
10157,unknown,0.444491934,2968.801129,-135.561629
10158,unknown,0.227944581,3194.279696,113.7011885
10159,unknown,0.313423799,3288.229098,-452.9299145
10160,unknown,0.153862592,3250.649337,-20.88725401
10161,unknown,0.233643195,3025.170771,-45.79179586
10162,unknown,0.233643195,3419.758262,-192.0388747
10163,unknown,0.233643195,2611.793398,127.2932701
10164,unknown,0.438793318,3288.229098,-192.0640323
10165,unknown,0.205150122,2856.061846,257.6852468
10166,unknown,0.119670906,2893.641607,221.2983007
10167,unknown,0.245040424,3137.910054,556.6366956
10168,unknown,0.216547353,2856.061846,438.4306084
10169,unknown,0.23934181,3175.489815,206.8115953
10170,unknown,0.227944581,2931.221368,-313.1883991
10171,unknown,0.330519642,3025.170771,-381.6449421
10172,unknown,0.461587777,3213.069576,-121.3149893
10173,unknown,0.250739038,3025.170771,64.12228621
10174,unknown,0.267834883,3062.750532,146.993511
10175,unknown,0.547066995,2780.902323,253.0156913
10176,unknown,0.199451508,3081.540412,-149.7520469
10177,unknown,0.210848738,3100.330293,85.90511461
10178,unknown,0.188054279,2893.641607,-140.7962538
10179,unknown,0.450190548,2968.801129,-329.3666654
10180,unknown,0.330519642,3156.699935,-141.8121044
10181,unknown,0.153862592,2536.633876,17.46471679
10182,unknown,0.250739038,3682.81659,-401.857089
10183,unknown,0.245040424,3889.505276,128.210533
10184,unknown,0.307725185,3344.59874,123.2291796
10185,unknown,0.250739038,3213.069576,195.1955864
10186,unknown,0.199451508,3231.859457,-41.04393442
10187,unknown,0.176657051,3156.699935,94.01709021
10188,unknown,0.387505787,2968.801129,-51.84013251
10189,unknown,0.23934181,2987.591009,-616.2924326
10190,unknown,0.222245967,2743.322562,34.60401866
10191,unknown,0.387505787,2931.221368,-117.3469227
10192,unknown,0.193752894,3043.960651,137.6267975
10193,unknown,0.398903017,2874.851726,257.8190914
10194,unknown,0.313423799,2931.221368,285.7671897
10195,unknown,0.410300246,3043.960651,379.9959211
10196,unknown,0.398903017,2893.641607,441.813452
10197,unknown,0.336218257,3626.446949,285.1279471
10198,unknown,0.455889162,3344.59874,-236.4809422
10199,unknown,0.210848738,3081.540412,183.9576155
10200,unknown,0.29062934,2968.801129,-10.09592104
10201,unknown,0.284930726,3400.968382,-297.695859
10202,unknown,0.29062934,2724.532682,35.53030363
10203,unknown,0.404601632,3344.59874,-338.6867468
10204,unknown,0.222245967,3513.707665,167.3606015
10205,unknown,0.302026569,2856.061846,126.3084595
10206,unknown,0.353314101,3025.170771,64.32593592
10207,unknown,0.188054279,3156.699935,157.4121846
10208,unknown,0.319122414,2818.482084,-45.66352014
10209,unknown,0.216547353,3062.750532,342.8205086
10210,unknown,0.205150122,3307.018979,556.4666771
10211,unknown,0.393204401,3739.186232,-186.4830911
10212,unknown,0.330519642,3006.38089,52.69169703
10213,unknown,0.472985005,2912.431487,-204.1974351
10214,unknown,0.461587777,2856.061846,-49.04100073
10215,unknown,0.23934181,2780.902323,134.8109449
10216,unknown,0.313423799,3363.388621,-92.00792901
10217,unknown,0.41599886,3570.077307,-481.2155984
10218,unknown,0.319122414,3457.338024,28.79612918
10219,unknown,0.347615485,3025.170771,-220.8513517
10220,unknown,0.165259822,2818.482084,-64.4513892
10221,unknown,0.47868362,2818.482084,116.5671577
10222,unknown,0.421697475,3682.81659,-192.834288
10223,unknown,0.267834883,3664.02671,123.2000084
10224,unknown,0.398903017,3043.960651,-483.5063429
