N,category,duration,minimum,maximum,frequency_range,direction,centroid,mel,tonnetz,zerocross
1,P,0.10521542,2110.253906,4102.075195,1991.821289,22.06999175,3365.308778,-426.77597,0.115254932,0.16796875
2,P,0.110657596,2368.652344,3692.944336,1324.291992,394.3019105,3045.339018,-493.87442,-0.141725076,0.145019531
3,P,0.078004535,2056.420898,4532.739258,2476.318359,-372.9839417,3373.307549,-455.17236,-0.009284012,0.141601563
4,P,0.112471655,2077.954102,3940.576172,1862.62207,369.3872088,2978.279317,-395.76215,-0.04851039,0.140625
5,P,0.096145125,2207.15332,3703.710938,1496.557617,482.198689,2977.512362,-438.36377,-0.091297777,0.141601563
6,P,0.114285714,2045.654297,4468.139648,2422.485352,-65.63153275,3358.167315,-405.87817,-0.065426205,0.157714844
7,P,0.112471655,1970.288086,4371.240234,2400.952148,204.1008497,3062.553585,-437.03214,0.022202672,0.142089844
8,P,0.111746032,2067.1875,4274.34082,2207.15332,34.02283347,3158.515098,-480.5554,-0.013432246,0.143554688
9,P,0.076190476,2077.954102,4188.208008,2110.253906,2.695880646,3295.944669,-451.53687,-0.105824258,0.155273438
10,P,0.103401361,2088.720703,4102.075195,2013.354492,108.72294,3296.91369,-491.13675,-0.029087907,0.168457031
11,P,0.106666667,2077.954102,4274.34082,2196.386719,31.34238777,3187.922408,-541.21765,-0.101367984,0.15234375
12,P,0.141496599,2077.954102,4285.107422,2207.15332,-194.5597922,3392.497819,-478.0099,-0.069465897,0.170410156
13,P,0.165079365,2045.654297,4198.974609,2153.320313,-129.9599538,3268.980034,-496.282,0.074301384,0.166992188
14,P,0.126984127,2034.887695,4338.94043,2304.052734,11.32649452,3309.668537,-501.8673,-0.044810627,0.16796875
15,P,0.072562358,2142.553711,4392.773438,2250.219727,-163.8580404,3408.597752,-508.99405,-0.06192382,0.162597656
16,P,0.099773243,2034.887695,4435.839844,2400.952148,130.3688156,3237.961451,-492.98273,0.051776861,0.147460938
17,P,0.117913832,2034.887695,4446.606445,2411.71875,-20.29781309,3171.112544,-498.83435,-0.076213769,0.145507813
18,P,0.143310658,2024.121094,4640.405273,2616.28418,-456.3850756,3554.580789,-346.72183,-0.08698007,0.173828125
19,P,0.116099773,1873.388672,4231.274414,2357.885742,21.72822725,3236.949363,-408.83844,-0.050424507,0.16796875
20,P,0.148752834,1873.388672,4500.439453,2627.050781,-188.9694246,3524.948507,-343.17874,0.016475711,0.172363281
21,P,0.137868481,2099.487305,4457.373047,2357.885742,-286.3574057,3602.39099,-527.1051,0.019881831,0.17578125
22,P,0.254693878,2530.151367,4252.807617,1722.65625,-581.0489615,3698.551508,-440.15112,-0.037729386,0.176757813
23,P,0.219863946,2088.720703,4048.242188,1959.521484,-188.8074088,3479.740621,-415.93494,-0.043794261,0.166992188
24,P,0.230748299,2196.386719,4166.674805,1970.288086,-442.4176916,3681.391524,-468.79767,-0.092986666,0.180175781
25,P,0.265578231,2088.720703,4155.908203,2067.1875,-143.5330684,3479.478792,-447.67596,-0.073449056,0.168945313
26,P,0.161088435,2034.887695,4360.473633,2325.585938,-402.002172,3532.486195,-427.3207,-0.191451577,0.177246094
27,P,0.256870748,2024.121094,4392.773438,2368.652344,-259.839063,3435.04305,-409.5437,0.043333253,0.167480469
28,P,0.176326531,2045.654297,4209.741211,2164.086914,-265.8489136,3542.577802,-479.18958,0.003147807,0.172363281
29,P,0.132063492,1991.821289,4478.90625,2487.084961,-343.9962384,3289.942722,-485.25607,0.049446854,0.149902344
30,P,0.282993197,2174.853516,4166.674805,1991.821289,-361.7358375,3543.896781,-456.11093,0.088086281,0.172363281
31,P,0.237278912,2067.1875,4274.34082,2207.15332,-225.144035,3444.717262,-465.3251,-0.019177378,0.162597656
32,P,0.269931973,1862.62207,4403.540039,2540.917969,-99.84190339,3310.097795,-365.484,0.10788163,0.170898438
33,P,0.219863946,2056.420898,4209.741211,2153.320313,-529.5405842,3604.55006,-369.48297,-0.207222513,0.183105469
34,P,0.150929705,2185.620117,4252.807617,2067.1875,-505.1819814,3616.486707,-427.32062,-0.048404751,0.177246094
35,P,0.241632653,2508.618164,4198.974609,1690.356445,-521.6996383,3720.43727,-340.0863,-0.077937955,0.180664063
36,C,0.201360544,2034.887695,4586.572266,2551.68457,-591.6478878,3574.385383,-401.9896,0.159996482,0.170898438
37,C,0.101587302,2067.1875,4091.308594,2024.121094,265.7255847,2927.101731,-397.3154,0.172555797,0.130859375
38,C,0.180680272,2024.121094,4252.807617,2228.686523,-499.1361993,3361.487032,-464.29898,0.05568101,0.173828125
39,C,0.132063492,1927.22168,4565.039063,2637.817383,-357.0495454,3281.260493,-463.8737,-0.169727323,0.140625
40,C,0.137142857,1754.956055,4801.904297,3046.948242,-396.6202873,3428.915269,-386.3289,0.06455221,0.1640625
41,C,0.181405896,2024.121094,4511.206055,2487.084961,-243.0417951,3396.493514,-518.03314,-0.040092504,0.166503906
42,C,0.121904762,2013.354492,4489.672852,2476.318359,-107.8297222,3333.512419,-450.52344,-0.016209087,0.152832031
43,C,0.134240363,2034.887695,4586.572266,2551.68457,-341.5035836,3356.159931,-425.6169,-0.103920778,0.158203125
44,C,0.112653061,1970.288086,4306.640625,2336.352539,70.80986115,3111.030024,-538.88324,0.126906416,0.146972656
45,C,0.091428571,2196.386719,4543.505859,2347.119141,-471.2134208,3430.235008,-483.44644,-0.037352698,0.141113281
46,P,0.076190476,1862.62207,4371.240234,2508.618164,107.4576241,3050.041855,-425.37903,0.013430901,0.146972656
47,P,0.12154195,2056.420898,4328.173828,2271.75293,228.1254102,3026.173447,-605.4715,-0.01659897,0.133300781
48,P,0.104489796,2034.887695,4231.274414,2196.386719,130.8103523,3203.509921,-436.50024,-0.026660244,0.154296875
49,P,0.091428571,1981.054688,4112.841797,2131.787109,187.8835224,3091.718076,-427.20953,-0.071807895,0.136230469
50,P,0.14585034,2045.654297,4629.638672,2583.984375,-400.6057091,3359.42091,-490.42523,0.05036964,0.159667969
51,C,0.275736961,2024.121094,3779.077148,1754.956055,26.22194028,3267.514524,-375.80386,-0.100880881,0.154785156
52,C,0.188662132,2099.487305,4231.274414,2131.787109,-134.9888375,3452.283953,-456.56305,-0.004225591,0.166992188
53,C,0.201360544,2121.020508,4317.407227,2196.386719,-293.8426973,3509.933298,-399.78748,0.058492807,0.173828125
54,C,0.273922902,2077.954102,3940.576172,1862.62207,-161.9932453,3362.019212,-419.0698,0.011646364,0.15625
55,C,0.19047619,2034.887695,4112.841797,2077.954102,67.1294092,3317.283284,-403.41763,-0.021243248,0.163085938
56,C,0.248526077,2067.1875,4349.707031,2282.519531,-233.1914414,3350.439889,-444.5965,-0.109252918,0.160644531
57,C,0.215873016,2110.253906,3649.87793,1539.624023,-42.2394314,3288.439895,-438.56476,0.113003277,0.149414063
58,C,0.130793651,2045.654297,4511.206055,2465.551758,-19.97817502,3135.391307,-523.38684,-0.024056832,0.137695313
59,C,0.092539683,2153.320313,4468.139648,2314.819336,-194.4701335,3415.848761,-582.835,-0.121478556,0.154785156
60,C,0.085260771,2077.954102,4274.34082,2196.386719,169.7412883,3109.590675,-440.62823,-0.086715824,0.141113281
61,C,0.114852608,1819.555664,4403.540039,2583.984375,272.1253467,3052.672148,-416.10092,0.063332423,0.145507813
62,C,0.26122449,2077.954102,4295.874023,2217.919922,290.9542093,3068.903772,-435.33557,-0.014559036,0.138183594
63,C,0.130816327,1884.155273,4403.540039,2519.384766,62.7341028,3053.605712,-521.20276,-0.068548407,0.130371094
64,C,0.263038549,2260.986328,4037.475586,1776.489258,-287.6265982,3399.450431,-386.45706,0.018591751,0.159667969
65,C,0.205714286,1981.054688,4242.041016,2260.986328,40.69246537,3229.791683,-398.02313,-0.01216051,0.150878906
66,C,0.177777778,2056.420898,4478.90625,2422.485352,-299.1743639,3272.904634,-548.9715,0.012587614,0.148925781
67,C,0.199546485,1862.62207,4457.373047,2594.750977,-207.8801479,3121.739407,-403.63297,0.035479611,0.150390625
68,C,0.224943311,2077.954102,4521.972656,2444.018555,-230.4617048,3251.043608,-524.4308,-0.036528638,0.146484375
69,C,0.169795918,2153.320313,4069.775391,1916.455078,-22.77786885,3113.144029,-458.56107,0.013163373,0.133300781
70,C,0.130816327,2056.420898,4295.874023,2239.453125,36.223194,3099.104665,-443.84067,-0.049495608,0.135742188
71,C,0.24,2239.453125,3951.342773,1711.889648,-70.65721114,3420.752322,-394.17828,0.058032062,0.160644531
72,C,0.147301587,1948.754883,4371.240234,2422.485352,-109.2915928,3165.063471,-445.2355,-0.050774488,0.1484375
73,C,0.108480726,2056.420898,4349.707031,2293.286133,-321.2185246,3323.738514,-426.57138,-0.054468557,0.156738281
74,C,0.098276644,2207.15332,3811.376953,1604.223633,394.0792109,3059.874039,-414.90762,-0.069943678,0.145507813
75,C,0.200272109,1884.155273,4468.139648,2583.984375,-88.53219284,3074.225961,-413.64667,0.006784121,0.141601563
76,C,0.137142857,1787.255859,4651.171875,2863.916016,-40.76930246,3159.917206,-381.5481,0.050321069,0.146484375
77,C,0.114852608,2099.487305,4403.540039,2304.052734,-569.7274064,3578.436901,-432.05658,0.124871544,0.177734375
78,C,0.231111111,2077.954102,4360.473633,2282.519531,-311.3838944,3350.578274,-503.92206,-0.069922568,0.163574219
79,C,0.114852608,2228.686523,3865.209961,1636.523438,-209.7164877,3315.368177,-466.491,-0.018411376,0.16015625
80,C,0.210430839,1991.821289,4166.674805,2174.853516,-201.6885809,3158.327134,-444.40503,-0.03910155,0.152832031
81,P,0.127573696,1722.65625,4349.707031,2627.050781,367.3098074,2749.904163,-406.88953,0.042202501,0.109863281
82,P,0.191564626,1485.791016,4478.90625,2993.115234,13.7700112,2735.330364,-398.70273,0.023603981,0.109863281
83,P,0.08707483,1550.390625,4758.837891,3208.447266,-21.31432828,2980.307912,-350.97656,0.043577884,0.139648438
84,P,0.159637188,1668.823242,4543.505859,2874.682617,193.0044209,2739.082553,-370.07364,-0.093349404,0.1171875
85,P,0.146621315,1819.555664,4543.505859,2723.950195,195.7267592,2884.541869,-465.29404,0.009027369,0.124023438
86,P,0.153945578,1798.022461,4435.839844,2637.817383,160.8358777,2740.586343,-484.5788,-0.007617064,0.110351563
87,P,0.182857143,1614.990234,4468.139648,2853.149414,242.8256159,2673.132018,-384.52133,-0.072303035,0.111328125
88,P,0.197369615,1808.789063,4392.773438,2583.984375,85.26913229,2756.162213,-459.5453,0.089851112,0.116699219
89,P,0.133514739,1690.356445,4478.90625,2788.549805,-112.8631743,3047.129978,-438.3217,0.018253063,0.120117188
90,P,0.162539683,1582.69043,4651.171875,3068.481445,-223.179987,2919.945555,-397.70535,0.029891521,0.12109375
91,P,0.162539683,1722.65625,4446.606445,2723.950195,200.5580534,2774.606128,-470.5037,-0.044465076,0.109863281
92,P,0.159637188,1690.356445,4629.638672,2939.282227,72.0417142,2857.651176,-413.60727,-0.082096215,0.109863281
93,P,0.182857143,1647.290039,4683.47168,3036.181641,323.3755876,2796.968851,-441.42215,0.151204753,0.111328125
94,P,0.17414966,1830.322266,4597.338867,2767.016602,-270.5871791,3058.375146,-447.23502,-0.098256146,0.107421875
95,P,0.1538322,1894.921875,4575.805664,2680.883789,148.6995768,2744.870301,-425.9159,0.055192106,0.112792969
96,P,0.185759637,1808.789063,4414.306641,2605.517578,85.42585066,2791.94384,-344.74277,0.079351018,0.111816406
97,P,0.171247166,1722.65625,4231.274414,2508.618164,-386.0478471,3246.995436,-429.84525,0.068804504,0.140625
98,P,0.210022676,1647.290039,4478.90625,2831.616211,-31.53365093,2760.613945,-380.57175,-0.043576333,0.104492188
99,P,0.162539683,1636.523438,4457.373047,2820.849609,122.4216813,2686.219111,-373.4865,0.021516603,0.113769531
100,P,0.220589569,1841.088867,4478.90625,2637.817383,-35.33934687,2955.838289,-466.87592,-0.027753624,0.105957031
101,P,0.200090703,1485.791016,4371.240234,2885.449219,301.5180605,2875.958205,-398.1812,-0.039445218,0.145507813
102,P,0.159637188,1561.157227,4435.839844,2874.682617,111.171785,2697.5327,-486.21497,0.099648895,0.100585938
103,P,0.17414966,1776.489258,4382.006836,2605.517578,185.3161971,2726.290717,-398.78345,-0.00481766,0.118652344
104,P,0.116099773,1679.589844,4554.272461,2874.682617,-213.5686094,2934.575518,-494.05383,0.00913241,0.118164063
105,P,0.162539683,1668.823242,4360.473633,2691.650391,-153.8139568,3014.634249,-445.6304,-0.174755985,0.128417969
106,P,0.165442177,1830.322266,4661.938477,2831.616211,-27.36941829,2994.843265,-495.5547,-0.048605788,0.113769531
107,P,0.145124717,1787.255859,4511.206055,2723.950195,-502.1911968,3240.668437,-461.37665,-0.011498419,0.16015625
108,P,0.168344671,1593.457031,4382.006836,2788.549805,-123.4158398,2819.756988,-429.52127,-0.00686392,0.124511719
109,P,0.165442177,1614.990234,4532.739258,2917.749023,123.0346148,2676.881219,-512.28357,0.183560126,0.104003906
110,P,0.15600907,1765.722656,4726.538086,2960.81543,118.5681739,2872.06136,-379.3598,0.098613454,0.114746094
111,P,0.140385488,1744.189453,3929.80957,2185.620117,442.1177029,2812.021999,-476.0778,-0.105705167,0.124511719
112,P,0.154195011,1496.557617,4629.638672,3133.081055,221.0967233,2728.51529,-436.73254,-0.063120524,0.10546875
113,P,0.168344671,1754.956055,4554.272461,2799.316406,-104.6852374,2951.674801,-436.83005,0.071888986,0.107421875
114,P,0.179954649,1701.123047,4242.041016,2540.917969,170.7513862,2683.335919,-342.70712,0.001037594,0.118652344
115,P,0.150929705,1884.155273,4295.874023,2411.71875,95.65752364,2751.433057,-399.40933,0.038263861,0.116699219
116,P,0.088888889,1668.823242,4565.039063,2896.21582,308.0753153,2809.109806,-428.70688,-0.033676859,0.111816406
117,P,0.12154195,1625.756836,3951.342773,2325.585938,170.5089981,2730.218548,-424.61435,-0.036125674,0.128417969
118,P,0.154104308,2153.320313,4231.274414,2077.954102,192.4226776,2869.796122,-439.53998,-0.14246227,0.123535156
119,P,0.101587302,1679.589844,4500.439453,2820.849609,344.5668369,2710.632903,-483.41754,-0.104783423,0.110351563
120,P,0.142222222,1927.22168,4263.574219,2336.352539,171.6305752,2764.446454,-430.79507,0.029107835,0.123046875
121,C,0.321587302,1528.857422,4382.006836,2853.149414,-58.77093902,3029.935011,-377.38644,0.079456773,0.153808594
122,C,0.348730159,1937.988281,4532.739258,2594.750977,-309.0027795,3756.794579,-371.8889,0.050202618,0.186035156
123,C,0.4,1873.388672,5028.00293,3154.614258,-901.5330936,3826.935574,-375.02563,0.124412509,0.195800781
124,C,0.297142857,1819.555664,4521.972656,2702.416992,-514.4077046,3650.674568,-439.1725,-0.065949778,0.185058594
125,C,0.364580499,1647.290039,4511.206055,2863.916016,-133.9156775,3349.525479,-399.20078,0.061515384,0.170898438
126,C,0.31553288,2013.354492,4252.807617,2239.453125,-72.15242485,3600.87056,-459.91714,0.076570942,0.172851563
127,C,0.336326531,1959.521484,4274.34082,2314.819336,-517.049726,3538.965733,-440.55237,0.033009181,0.176757813
128,C,0.22877551,1841.088867,4888.037109,3046.948242,-424.8499298,3684.839744,-465.8932,-0.13931508,0.185058594
129,C,0.351020408,1776.489258,4586.572266,2810.083008,-449.2066697,3511.013974,-433.96555,-0.030121748,0.173339844
130,C,0.311836735,1916.455078,4102.075195,2185.620117,-226.8422963,3328.717771,-409.98898,0.029680546,0.16796875
131,C,0.13877551,1711.889648,4338.94043,2627.050781,164.808393,2852.036789,-468.23346,-0.060802768,0.134277344
132,C,0.347755102,1851.855469,4597.338867,2745.483398,-391.2892262,3623.52298,-437.6195,-0.079425292,0.18359375
133,C,0.163265306,1604.223633,4188.208008,2583.984375,-15.68379371,2876.527693,-384.83905,-0.02950751,0.131835938
134,C,0.161632653,1647.290039,4952.636719,3305.34668,41.09643975,3037.331934,-429.33865,0.12273759,0.134277344
135,C,0.135510204,1819.555664,3628.344727,1808.789063,161.5099486,3089.955372,-432.38797,0.131629978,0.154296875
136,C,0.383673469,1873.388672,4349.707031,2476.318359,-21.71089347,3225.929529,-437.72433,-0.053413249,0.166503906
137,C,0.373877551,1927.22168,5081.835938,3154.614258,-533.479346,3819.403128,-345.4006,-0.045712559,0.190917969
138,C,0.398367347,2013.354492,4952.636719,2939.282227,-966.7437144,4132.490751,-358.55664,0.09978639,0.198730469
139,C,0.414693878,1776.489258,4888.037109,3111.547852,-641.8680082,3680.845595,-398.12512,-0.11147963,0.18359375
140,C,0.137142857,2131.787109,4726.538086,2594.750977,-27.56414788,2917.401082,-415.08826,-0.044515287,0.113769531
141,C,0.409795918,2056.420898,4941.870117,2885.449219,-962.7864099,4070.949273,-409.61017,0.033317843,0.194824219
142,C,0.11755102,1614.990234,4629.638672,3014.648438,-13.85267916,3030.506769,-353.9001,-0.134025866,0.13671875
143,C,0.359183673,1754.956055,4392.773438,2637.817383,-205.7207731,3379.441035,-448.29947,0.102047207,0.175292969
144,C,0.13877551,1647.290039,4059.008789,2411.71875,597.724583,2737.302097,-384.44714,-0.10504639,0.123535156
145,C,0.20244898,1819.555664,4715.771484,2896.21582,-321.2612605,3080.228459,-420.89423,-0.010193571,0.136230469
146,C,0.455510204,2250.219727,4963.40332,2713.183594,-1092.249323,4070.426106,-383.3195,0.067896931,0.194824219
147,C,0.323265306,1798.022461,4198.974609,2400.952148,-175.4716338,3340.306528,-468.59833,0.008333833,0.163085938
148,C,0.406530612,2648.583984,4435.839844,1787.255859,-713.0343703,3785.508001,-340.77185,0.03325783,0.180175781
149,C,0.432653061,1862.62207,4963.40332,3100.78125,-945.159123,3914.106067,-426.123,0.076836924,0.1953125
150,C,0.364081633,2390.185547,4683.47168,2293.286133,-718.9054922,3907.371612,-398.3194,0.152149904,0.189941406
151,C,0.398367347,2110.253906,4866.503906,2756.25,-770.7872286,3967.391762,-362.15546,0.03816583,0.194335938
152,C,0.403265306,1754.956055,4683.47168,2928.515625,-433.1690543,3619.949376,-392.9462,-0.037293983,0.177246094
153,C,0.333061224,1744.189453,4866.503906,3122.314453,-438.1950689,3816.790832,-327.3484,0.109772277,0.193847656
154,C,0.365714286,2045.654297,4844.970703,2799.316406,-720.7791216,3953.553912,-379.8909,-0.021419422,0.190429688
155,C,0.439183673,1841.088867,4834.204102,2993.115234,-764.7905509,3796.553947,-413.2005,0.035410705,0.1953125
156,C,0.42122449,1819.555664,4532.739258,2713.183594,-570.0801551,3571.883371,-367.8586,0.112308893,0.181640625
157,C,0.372244898,1754.956055,4651.171875,2896.21582,-526.4045611,3412.401048,-387.35922,-0.059606512,0.176269531
158,C,0.354285714,1711.889648,4769.604492,3057.714844,-420.3237733,3663.479337,-463.31,-0.065886868,0.189941406
159,C,0.287346939,1711.889648,4177.441406,2465.551758,-149.3138061,3221.457159,-377.91638,0.017000775,0.154296875
160,C,0.196077098,1668.823242,4575.805664,2906.982422,-186.3051033,3445.239408,-395.86267,0.087038881,0.165527344
161,P,0.127709751,1819.555664,4543.505859,2723.950195,-359.4895194,3209.581342,-460.52158,-0.107720102,0.141601563
162,P,0.08707483,1841.088867,4145.141602,2304.052734,13.08285023,3026.444597,-381.39478,-0.026869222,0.151855469
163,P,0.113197279,2659.350586,3671.411133,1012.060547,-70.27060283,3366.959281,-461.48486,0.056722362,0.154296875
164,P,0.084172336,2131.787109,4457.373047,2325.585938,-263.3917377,3377.789337,-512.4602,-0.003924642,0.149902344
165,P,0.094331066,2034.887695,4285.107422,2250.219727,190.3540609,3013.738023,-472.34125,0.076065771,0.1328125
166,P,0.098684807,2013.354492,4435.839844,2422.485352,76.57912028,3134.435713,-392.60715,0.047698211,0.142578125
167,P,0.1538322,1916.455078,4511.206055,2594.750977,-326.5425413,3328.900174,-489.3682,-0.064919802,0.1484375
168,P,0.108843537,1830.322266,4446.606445,2616.28418,-150.0022825,3223.953847,-480.88068,-0.053803392,0.152832031
169,P,0.062403628,2002.587891,4112.841797,2110.253906,-184.4811043,3256.674023,-354.6108,0.052277404,0.146972656
170,P,0.085623583,2088.720703,3843.676758,1754.956055,-225.6505226,3211.020183,-399.29263,0.061991496,0.150390625
171,P,0.065306122,2034.887695,3800.610352,1765.722656,-62.67404839,3233.501986,-421.54706,-0.098395844,0.162597656
172,P,0.104489796,1959.521484,4554.272461,2594.750977,-302.5640044,3325.969285,-453.03314,0.206599556,0.153320313
173,P,0.0769161,1970.288086,4328.173828,2357.885742,-78.30957854,2779.596957,-486.18286,0.237777451,0.112304688
174,P,0.111746032,2336.352539,3768.310547,1431.958008,188.2419566,3129.34842,-504.77722,0.081622004,0.146972656
175,P,0.116099773,2347.119141,3596.044922,1248.925781,-54.41991284,3123.053108,-422.75507,0.022302064,0.15234375
176,P,0.120453515,1765.722656,5092.602539,3326.879883,-375.208898,3638.528592,-458.46387,0.038861519,0.196777344
177,P,0.113197279,1862.62207,4349.707031,2487.084961,79.52070622,2904.971346,-527.40936,-0.04304492,0.123535156
178,P,0.072562358,2045.654297,3822.143555,1776.489258,-387.4377411,3240.435656,-407.00174,-0.010766067,0.15234375
179,P,0.227845805,1927.22168,5458.666992,3531.445313,-107.5340288,4072.662667,-484.21545,0.007638987,0.21875
180,P,0.09723356,1991.821289,4231.274414,2239.453125,140.2773948,2877.582447,-521.3598,0.046749217,0.1171875
181,P,0.119002268,2045.654297,3509.912109,1464.257813,183.2225014,3039.05957,-335.0324,-0.038268984,0.143066406
182,P,0.101587302,2121.020508,3865.209961,1744.189453,147.2022923,2882.79333,-448.2735,-0.021700368,0.137207031
183,P,0.119002268,2088.720703,3596.044922,1507.324219,70.08023944,3039.283071,-392.64404,-0.038740662,0.149902344
184,P,0.143673469,2056.420898,3843.676758,1787.255859,301.2152748,2864.340671,-462.0834,0.032792068,0.132324219
185,P,0.104489796,2013.354492,3606.811523,1593.457031,-11.74868869,2958.43286,-428.41318,0.089457909,0.143066406
186,P,0.089977324,2056.420898,4629.638672,2573.217773,232.6151438,3014.389424,-410.19174,0.002153778,0.145996094
187,P,0.068208617,2293.286133,4037.475586,1744.189453,76.55905302,3306.547469,-438.35718,0.116560965,0.1640625
188,P,0.100136054,2013.354492,3682.177734,1668.823242,158.4792653,2977.363653,-426.7026,0.08258682,0.145996094
189,P,0.127709751,1873.388672,4618.87207,2745.483398,294.9956436,2969.55374,-497.97372,0.003364962,0.1171875
190,P,0.091428571,2153.320313,3305.34668,1152.026367,330.3677286,2776.88857,-394.98145,-0.063879027,0.129882813
191,P,0.114648526,1754.956055,4166.674805,2411.71875,-81.43430207,3129.976436,-325.5794,0.068718294,0.145996094
192,P,0.098684807,2024.121094,3854.443359,1830.322266,232.3098193,2924.988148,-460.49377,-0.032418436,0.1328125
193,P,0.095782313,1937.988281,4263.574219,2325.585938,316.252292,2933.431605,-392.244,0.066896174,0.138183594
194,P,0.100136054,2088.720703,4446.606445,2357.885742,-50.19043146,3100.699618,-431.61996,-0.04331037,0.143554688
195,P,0.113197279,2142.553711,5081.835938,2939.282227,36.4216141,3063.02776,-483.77213,-0.046831757,0.132324219
196,P,0.100136054,1970.288086,4554.272461,2583.984375,312.1286743,2967.000313,-455.1066,0.06286062,0.125976563
197,P,0.103038549,1873.388672,4618.87207,2745.483398,-246.2154514,3165.436838,-606.01953,0.008172968,0.137207031
198,P,0.124807256,2034.887695,4349.707031,2314.819336,104.8362931,2992.100192,-382.1647,-0.094760217,0.139160156
199,P,0.103038549,2067.1875,4726.538086,2659.350586,220.9176161,2988.618916,-495.89072,0.054134326,0.124511719
200,P,0.120453515,1970.288086,4037.475586,2067.1875,283.0917875,2831.313326,-440.1067,0.180952038,0.126464844
201,C,0.10553288,2034.887695,3994.40918,1959.521484,-200.9239214,3512.82514,-577.41095,-0.110858547,0.169921875
202,C,0.143310658,2325.585938,3477.612305,1152.026367,134.9346959,3090.066991,-419.34888,0.117391495,0.150390625
203,C,0.115442177,2110.253906,3886.743164,1776.489258,156.4878209,3367.962868,-545.94916,-0.034823875,0.165039063
204,C,0.172267574,2077.954102,3757.543945,1679.589844,122.6370689,3321.544075,-573.5364,0.185967834,0.156738281
205,C,0.236643991,2099.487305,4457.373047,2357.885742,-808.0424282,3602.146776,-523.4785,0.012458496,0.173828125
206,C,0.132426304,2336.352539,3294.580078,958.2275391,-169.6005342,3138.519747,-497.03867,0.109849527,0.146484375
207,C,0.234988662,1873.388672,5092.602539,3219.213867,-1012.947576,3823.596469,-385.20212,0.007469421,0.190429688
208,C,0.156643991,1905.688477,4812.670898,2906.982422,-602.5472312,3684.34835,-417.29907,0.007990932,0.197753906
209,C,0.132358277,1841.088867,4360.473633,2519.384766,-286.4650292,3457.047347,-423.93063,0.16095055,0.173828125
210,C,0.16430839,1948.754883,4015.942383,2067.1875,-301.7667703,3378.933778,-470.37454,-0.117077828,0.157226563
211,C,0.210430839,2045.654297,4812.670898,2767.016602,-837.5606542,3828.374552,-468.94058,-0.053950207,0.196289063
212,C,0.165079365,2034.887695,3746.777344,1711.889648,-207.5386557,3352.51173,-463.2088,0.034142973,0.158691406
213,C,0.152380952,1981.054688,4242.041016,2260.986328,-443.4466276,3470.599571,-423.76334,-0.076934856,0.175292969
214,C,0.129705215,2390.185547,3714.477539,1324.291992,-39.57154836,3249.371252,-380.00424,0.032764522,0.15625
215,C,0.15446712,1991.821289,4155.908203,2164.086914,-701.4344107,3405.553598,-523.6707,0.062662078,0.163574219
216,C,0.151337868,1981.054688,3843.676758,1862.62207,51.30444465,3101.222836,-605.3534,0.061216482,0.146972656
217,C,0.146938776,1894.921875,3832.910156,1937.988281,-175.1924742,3231.788008,-491.7989,-0.06305412,0.159667969
218,C,0.131519274,2142.553711,3639.111328,1496.557617,-75.27880281,3387.687714,-419.60498,0.115221497,0.156738281
219,C,0.110226757,2024.121094,3843.676758,1819.555664,63.44238479,3365.789985,-376.4284,0.050086081,0.169433594
220,C,0.13877551,1873.388672,3585.27832,1711.889648,108.7993338,2992.840574,-481.635,0.026433612,0.151855469
221,C,0.148027211,2013.354492,4349.707031,2336.352539,-407.2813456,3537.024949,-559.9969,0.007164594,0.170410156
222,C,0.084263039,2077.954102,4532.739258,2454.785156,351.4340845,2935.217924,-367.75473,0.148595041,0.135253906
223,C,0.125895692,1948.754883,4349.707031,2400.952148,-560.1710125,3641.225034,-449.75616,0.107718821,0.1875
224,C,0.144761905,2002.587891,3649.87793,1647.290039,-214.1456684,3202.644366,-536.98126,-0.102103953,0.159667969
225,C,0.123650794,1937.988281,4780.371094,2842.382813,-488.5251528,3577.79457,-543.4219,0.007387536,0.189941406
226,C,0.118412698,2282.519531,3606.811523,1324.291992,-107.3963177,3337.599227,-476.05048,-0.164052946,0.159667969
227,C,0.118639456,2110.253906,3875.976563,1765.722656,-314.1885331,3380.561697,-442.014,0.020702763,0.155761719
228,C,0.134965986,1970.288086,3951.342773,1981.054688,-34.56062144,3053.305104,-548.7651,0.039038983,0.142089844
229,C,0.110294785,1959.521484,3746.777344,1787.255859,167.7319953,3187.446126,-403.24057,-0.000106985,0.156738281
230,C,0.107755102,1916.455078,4974.169922,3057.714844,-557.5692098,3696.472476,-429.85416,-0.036513264,0.186523438
231,C,0.118843537,1830.322266,4758.837891,2928.515625,-186.5944708,3344.151736,-403.84125,0.093487875,0.164550781
232,C,0.159795918,2056.420898,4909.570313,2853.149414,-660.5987336,3738.724005,-436.11432,0.152358235,0.196777344
233,C,0.137052154,1970.288086,4155.908203,2185.620117,39.85048237,3371.250048,-466.54727,0.039478444,0.17578125
234,C,0.120657596,2013.354492,4952.636719,2939.282227,168.4460723,3667.466729,-436.63083,0.193043327,0.174316406
235,C,0.134761905,1937.988281,5028.00293,3090.014648,-532.95329,3597.44451,-484.96954,0.226301344,0.178710938
236,C,0.141315193,1798.022461,4769.604492,2971.582031,-212.1166044,3452.118515,-441.87698,0.186424239,0.166992188
